species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Dream,38.6,18.5,200,4343,MALE
Adelie,Biscoe,44.1,17.2,200,4209,FEMALE
Adelie,Biscoe,40.8,17.5,198,3319,MALE
Adelie,Torgersen,38.1,17.5,193,3334,MALE
Adelie,Biscoe,40.7,19.7,193,3829,MALE
Adelie,Biscoe,37.8,20.1,217,2846,MALE
Adelie,Torgersen,36.8,17.6,190,4312,FEMALE
Adelie,Dream,36.4,19.4,208,3997,FEMALE
Adelie,Dream,42.2,18.1,219,3672,FEMALE
Adelie,Dream,45.6,17.8,196,3768,FEMALE
Adelie,Dream,35.0,18.8,190,3366,MALE
Adelie,Dream,40.5,17.2,219,4074,FEMALE
Adelie,Dream,36.7,17.8,199,4153,MALE
Adelie,Torgersen,45.8,18.0,199,3968,MALE
Adelie,Dream,38.5,18.1,222,3593,MALE
Adelie,Torgersen,33.1,18.4,198,3265,FEMALE
Adelie,Dream,43.2,18.3,198,4371,MALE
Adelie,Dream,39.7,19.0,218,3635,FEMALE
Adelie,Biscoe,39.7,18.7,219,3861,MALE
Adelie,Biscoe,40.6,19.4,199,3361,FEMALE
Adelie,Torgersen,39.3,16.1,184,4041,FEMALE
Adelie,Biscoe,35.9,18.5,178,3405,
Adelie,Dream,37.2,17.8,203,3148,
Adelie,Dream,35.3,20.0,206,3853,FEMALE
Adelie,Dream,36.6,18.9,224,3986,FEMALE
Adelie,Dream,41.3,17.4,191,4258,FEMALE
Adelie,Biscoe,35.5,17.1,195,3269,MALE
Adelie,Biscoe,39.8,21.1,216,3953,MALE
Adelie,Dream,42.7,18.3,216,3943,FEMALE
Adelie,Dream,36.2,16.0,214,3389,
Adelie,Torgersen,41.4,17.0,207,3427,FEMALE
Adelie,Torgersen,36.0,16.8,187,3952,FEMALE
Adelie,Biscoe,41.3,16.9,214,3740,MALE
Adelie,Biscoe,35.6,18.0,197,4056,MALE
Adelie,Dream,38.9,17.0,218,3582,FEMALE
Adelie,Biscoe,36.6,19.2,192,3835,FEMALE
Adelie,Torgersen,38.1,18.5,215,3887,MALE
Adelie,Dream,46.0,20.0,188,3438,FEMALE
Adelie,Biscoe,41.1,18.6,211,4220,MALE
Adelie,Torgersen,37.8,17.5,198,3750,MALE
Adelie,Biscoe,41.4,18.0,212,3678,MALE
Adelie,Torgersen,40.2,18.7,172,3619,MALE
Adelie,Dream,42.1,17.6,193,3913,MALE
Adelie,Dream,38.3,20.3,204,3177,MALE
Adelie,Biscoe,42.5,19.1,194,4045,FEMALE
Adelie,Biscoe,35.7,17.0,198,3194,MALE
Adelie,Torgersen,39.5,19.6,227,3594,MALE
Adelie,Dream,39.2,16.1,215,3279,FEMALE
Adelie,Biscoe,39.0,18.1,229,3666,FEMALE
Adelie,Torgersen,42.8,18.3,213,3795,
Adelie,Dream,37.9,18.9,185,3709,FEMALE
Adelie,Dream,39.6,17.0,221,3814,FEMALE
Adelie,Dream,37.3,18.8,183,3542,MALE
Adelie,Torgersen,40.6,18.8,202,4309,MALE
Adelie,Dream,37.7,17.0,194,4030,MALE
Adelie,Biscoe,40.5,18.1,220,3849,MALE
Adelie,Dream,38.6,20.7,190,3854,FEMALE
Adelie,Biscoe,41.1,18.6,197,4012,FEMALE
Adelie,Biscoe,37.3,17.2,215,3552,FEMALE
Adelie,Torgersen,37.8,19.3,213,3814,FEMALE
Adelie,Biscoe,43.1,19.5,195,3766,MALE
Adelie,Dream,35.5,20.7,205,3659,MALE
Adelie,Biscoe,39.6,18.6,201,3900,FEMALE
Adelie,Torgersen,39.2,17.1,177,3440,MALE
Adelie,Torgersen,40.2,17.1,203,3614,MALE
Adelie,Dream,41.1,17.3,206,3313,FEMALE
Adelie,Torgersen,43.2,18.1,224,3833,FEMALE
Adelie,Biscoe,37.0,20.0,182,3456,MALE
Adelie,Dream,33.5,19.4,199,3592,MALE
Adelie,Biscoe,36.4,19.0,217,3603,FEMALE
Adelie,Torgersen,38.6,17.8,188,3510,FEMALE
Adelie,Biscoe,36.5,17.2,218,3484,MALE
Adelie,Biscoe,36.2,20.5,197,3738,FEMALE
Adelie,Torgersen,42.2,19.1,230,3832,MALE
Adelie,Torgersen,41.5,15.9,189,4040,MALE
Adelie,Biscoe,41.1,19.5,197,4279,MALE
Adelie,Dream,38.1,21.1,182,3178,MALE
Adelie,Dream,34.6,17.0,204,3443,FEMALE
Adelie,Torgersen,35.7,18.0,203,3427,FEMALE
Adelie,Biscoe,34.0,18.6,203,3860,FEMALE
Adelie,Dream,39.0,18.9,212,3066,FEMALE
Adelie,Dream,40.6,18.7,219,3889,FEMALE
Adelie,Dream,39.7,17.2,202,3660,FEMALE
Adelie,Biscoe,41.1,18.6,198,3886,MALE
Adelie,Torgersen,43.2,15.9,182,4431,MALE
Adelie,Dream,38.5,17.0,196,3799,FEMALE
Adelie,Torgersen,39.6,18.1,210,3778,MALE
Adelie,Biscoe,37.3,17.1,206,2869,MALE
Adelie,Torgersen,39.5,17.0,213,3255,MALE
Adelie,Biscoe,39.0,17.9,191,3511,MALE
Chinstrap,Dream,46.4,17.8,184,3410,FEMALE
Chinstrap,Dream,46.2,17.8,196,3831,MALE
Chinstrap,Dream,51.5,19.9,204,3652,MALE
Chinstrap,Dream,50.9,18.6,217,3229,MALE
Chinstrap,Dream,45.7,16.6,219,4136,FEMALE
Chinstrap,Dream,42.5,17.0,196,3489,FEMALE
Chinstrap,Dream,55.8,18.8,195,3745,MALE
Chinstrap,Dream,50.8,16.6,172,3618,FEMALE
Chinstrap,Dream,48.1,17.9,197,3805,MALE
Chinstrap,Dream,45.7,19.1,200,4743,FEMALE
Chinstrap,Dream,50.6,17.8,210,3092,FEMALE
Chinstrap,Dream,52.0,19.8,195,4200,FEMALE
Chinstrap,Dream,52.0,19.5,204,3828,
Chinstrap,Dream,50.2,19.0,197,4047,FEMALE
Chinstrap,Dream,52.0,18.1,203,3862,MALE
Chinstrap,Dream,52.8,17.9,228,3612,MALE
Chinstrap,Dream,47.6,17.5,195,3661,MALE
Chinstrap,Dream,46.7,19.6,204,4112,FEMALE
Chinstrap,Dream,50.7,17.3,207,3132,MALE
Chinstrap,Dream,46.8,16.8,206,3687,MALE
Chinstrap,Dream,45.2,19.4,204,4053,FEMALE
Chinstrap,Dream,42.4,19.9,225,3297,MALE
Chinstrap,Dream,49.0,18.8,172,4028,FEMALE
Chinstrap,Dream,46.6,16.6,204,3577,MALE
Chinstrap,Dream,49.3,19.8,197,3774,FEMALE
Chinstrap,Dream,52.2,19.2,209,4156,MALE
Chinstrap,Dream,40.9,18.7,200,4107,MALE
Chinstrap,Dream,43.5,16.5,196,4079,MALE
Chinstrap,Dream,45.5,19.9,198,3297,MALE
Chinstrap,Dream,46.4,20.3,204,3821,MALE
Chinstrap,Dream,49.5,18.4,216,3873,MALE
Chinstrap,Dream,42.5,17.3,176,4458,MALE
Chinstrap,Dream,45.4,18.2,209,3623,MALE
Chinstrap,Dream,47.5,17.8,202,4012,MALE
Chinstrap,Dream,51.4,20.0,189,4050,FEMALE
Chinstrap,Dream,50.2,17.1,200,3462,FEMALE
Chinstrap,Dream,48.5,20.8,201,3878,FEMALE
Chinstrap,Dream,50.0,19.5,194,4217,MALE
Chinstrap,Dream,53.5,19.6,204,3907,FEMALE
Chinstrap,Dream,50.3,18.6,209,3751,FEMALE
Chinstrap,Dream,45.2,18.5,187,3562,MALE
Chinstrap,Dream,47.0,16.6,231,3184,MALE
Chinstrap,Dream,50.5,17.0,187,3349,FEMALE
Chinstrap,Dream,58.0,19.5,199,3790,MALE
Chinstrap,Dream,52.7,16.4,199,3547,MALE
Chinstrap,Dream,49.0,18.7,196,3163,MALE
Chinstrap,Dream,45.6,16.7,177,3040,FEMALE
Chinstrap,Dream,49.2,18.1,200,4048,
Chinstrap,Dream,51.3,17.3,186,3823,FEMALE
Chinstrap,Dream,43.2,18.7,214,4006,FEMALE
Chinstrap,Dream,46.0,19.0,189,3560,FEMALE
Chinstrap,Dream,51.9,18.2,214,3105,MALE
Chinstrap,Dream,51.0,20.0,184,3780,MALE
Chinstrap,Dream,50.9,18.2,198,3913,FEMALE
Chinstrap,Dream,42.5,17.8,205,3380,FEMALE
Chinstrap,Dream,50.1,19.0,205,4170,
Chinstrap,Dream,49.6,19.7,213,4231,FEMALE
Chinstrap,Dream,49.7,19.0,191,3422,FEMALE
Chinstrap,Dream,48.1,18.7,196,3445,MALE
Chinstrap,Dream,50.9,16.5,178,3116,MALE
Chinstrap,Dream,50.5,17.5,203,3894,MALE
Chinstrap,Dream,51.7,18.2,216,3787,FEMALE
Chinstrap,Dream,46.2,16.6,219,3541,MALE
Chinstrap,Dream,46.5,19.4,200,4235,MALE
Chinstrap,Dream,51.3,17.3,185,3602,
Chinstrap,Dream,49.8,20.7,189,3459,MALE
Chinstrap,Dream,46.1,18.8,176,3993,FEMALE
Chinstrap,Dream,46.9,17.3,180,3726,FEMALE
Chinstrap,Dream,45.9,18.9,222,3751,MALE
Chinstrap,Dream,51.3,17.9,209,3969,MALE
Chinstrap,Dream,50.8,18.3,177,3721,FEMALE
Chinstrap,Dream,50.8,19.8,190,3763,MALE
Chinstrap,Dream,54.2,17.9,173,3707,FEMALE
Gentoo,Biscoe,44.9,15.2,212,5216,MALE
Gentoo,Biscoe,48.4,15.2,190,5519,MALE
Gentoo,Biscoe,41.7,16.1,200,4009,FEMALE
Gentoo,Biscoe,50.0,15.1,216,6091,MALE
Gentoo,Biscoe,48.5,15.7,181,4400,FEMALE
Gentoo,Biscoe,46.5,15.8,211,5496,MALE
Gentoo,Biscoe,46.5,16.5,202,4707,MALE
Gentoo,Biscoe,43.8,15.8,206,4251,MALE
Gentoo,Biscoe,49.5,13.8,205,4232,MALE
Gentoo,Biscoe,48.1,15.0,201,4521,MALE
Gentoo,Biscoe,46.5,13.9,192,4865,FEMALE
Gentoo,Biscoe,45.2,14.1,187,5412,MALE
Gentoo,Biscoe,44.4,15.0,193,4747,FEMALE
Gentoo,Biscoe,50.0,13.9,210,4079,FEMALE
Gentoo,Biscoe,45.0,15.3,194,5360,MALE
Gentoo,Biscoe,52.5,15.9,192,4788,FEMALE
Gentoo,Biscoe,49.3,13.6,189,4741,
Gentoo,Biscoe,48.7,15.5,208,5097,MALE
Gentoo,Biscoe,43.4,14.5,209,5215,MALE
Gentoo,Biscoe,45.1,14.2,201,5522,FEMALE
Gentoo,Biscoe,46.3,14.6,214,4541,MALE
Gentoo,Biscoe,45.5,17.0,194,5495,MALE
Gentoo,Biscoe,48.7,17.0,197,4419,MALE
Gentoo,Biscoe,47.6,14.0,199,4642,MALE
Gentoo,Biscoe,43.5,13.7,188,5308,MALE
Gentoo,Biscoe,50.5,15.7,208,5231,MALE
Gentoo,Biscoe,43.5,13.5,227,5300,FEMALE
Gentoo,Biscoe,42.8,16.2,211,5107,MALE
Gentoo,Biscoe,48.5,16.1,222,4577,MALE
Gentoo,Biscoe,51.1,15.6,184,5614,FEMALE
Gentoo,Biscoe,47.5,13.4,207,4980,FEMALE
Gentoo,Biscoe,48.2,14.5,208,5318,FEMALE
Gentoo,Biscoe,44.9,15.4,218,4994,FEMALE
Gentoo,Biscoe,49.8,16.4,186,4620,MALE
Gentoo,Biscoe,50.7,16.2,200,4900,FEMALE
Gentoo,Biscoe,49.0,17.1,189,4587,FEMALE
Gentoo,Biscoe,49.6,14.2,202,4253,MALE
Gentoo,Biscoe,46.2,13.2,190,4950,FEMALE
Gentoo,Biscoe,51.1,13.1,206,5272,MALE
Gentoo,Biscoe,48.6,16.0,186,5581,FEMALE
Gentoo,Biscoe,52.2,15.8,205,4871,MALE
Gentoo,Biscoe,49.2,16.8,215,5104,FEMALE
Gentoo,Biscoe,47.7,14.4,197,4624,FEMALE
Gentoo,Biscoe,45.3,14.5,190,4756,FEMALE
Gentoo,Biscoe,50.4,15.0,191,4227,FEMALE
Gentoo,Biscoe,45.3,15.0,192,4645,MALE
Gentoo,Biscoe,49.1,13.8,192,5272,MALE
Gentoo,Biscoe,46.1,13.9,200,4508,FEMALE
Gentoo,Biscoe,50.4,16.3,213,4045,FEMALE
Gentoo,Biscoe,40.9,14.1,226,5352,FEMALE
Gentoo,Biscoe,46.4,17.0,212,5475,FEMALE
Gentoo,Biscoe,45.5,16.0,208,5272,MALE
Gentoo,Biscoe,53.4,14.2,196,4833,MALE
Gentoo,Biscoe,50.1,16.3,221,5662,FEMALE
Gentoo,Biscoe,51.5,14.9,214,4654,MALE
Gentoo,Biscoe,42.7,16.1,202,5077,FEMALE
Gentoo,Biscoe,46.1,14.5,188,4449,MALE
Gentoo,Biscoe,46.9,14.2,183,4638,FEMALE
Gentoo,Biscoe,48.7,13.8,207,5203,FEMALE
Gentoo,Biscoe,46.8,14.3,195,5645,FEMALE
Gentoo,Biscoe,44.9,13.7,198,6058,MALE
Gentoo,Biscoe,44.0,15.1,199,4398,FEMALE
Gentoo,Biscoe,50.0,17.3,189,4268,MALE
Gentoo,Biscoe,43.3,14.8,218,5049,FEMALE
Gentoo,Biscoe,47.2,14.2,187,5612,MALE
Gentoo,Biscoe,49.8,15.3,196,5267,MALE
Gentoo,Biscoe,47.4,14.4,201,5033,MALE
Gentoo,Biscoe,46.8,14.1,184,6158,MALE
Gentoo,Biscoe,52.1,14.4,224,4514,MALE
Gentoo,Biscoe,45.2,16.3,218,4769,FEMALE
Gentoo,Biscoe,49.9,15.7,198,4935,FEMALE
Gentoo,Biscoe,50.8,13.7,212,4940,FEMALE
Gentoo,Biscoe,45.5,13.3,219,5244,FEMALE
Gentoo,Biscoe,48.8,14.2,198,5122,MALE
Gentoo,Biscoe,50.2,13.7,215,5078,MALE
Gentoo,Biscoe,48.4,14.5,209,4963,FEMALE
Gentoo,Biscoe,44.5,14.0,207,5248,FEMALE
Gentoo,Biscoe,49.6,15.0,197,4483,
Gentoo,Biscoe,51.3,14.7,207,5316,MALE
Gentoo,Biscoe,45.8,14.6,214,5678,MALE
Gentoo,Biscoe,50.8,14.3,202,4673,FEMALE
Gentoo,Biscoe,45.8,15.0,193,5567,FEMALE
Gentoo,Biscoe,49.1,15.1,203,4704,MALE
Gentoo,Biscoe,43.6,14.3,211,5274,FEMALE
Gentoo,Biscoe,47.5,15.3,194,5192,FEMALE
Gentoo,Biscoe,49.1,13.5,198,4679,FEMALE
Gentoo,Biscoe,55.1,15.7,184,4883,FEMALE
Gentoo,Biscoe,45.7,13.7,188,4827,FEMALE
Gentoo,Biscoe,45.4,15.9,186,4714,FEMALE
Gentoo,Biscoe,49.5,14.7,215,4845,MALE
Gentoo,Biscoe,43.3,15.8,231,4662,MALE
Gentoo,Biscoe,47.8,15.0,201,4774,FEMALE
Gentoo,Biscoe,43.2,14.8,210,5656,FEMALE
Gentoo,Biscoe,46.6,14.6,205,4513,MALE
Gentoo,Biscoe,47.2,13.9,231,4868,FEMALE
Gentoo,Biscoe,42.0,16.1,193,4673,FEMALE
Gentoo,Biscoe,45.1,15.9,208,4809,MALE
Gentoo,Biscoe,42.6,15.7,201,4389,FEMALE
Gentoo,Biscoe,45.5,14.6,198,4836,MALE
Gentoo,Biscoe,46.2,17.3,204,5162,MALE
Gentoo,Biscoe,46.7,16.0,204,5576,MALE
Gentoo,Biscoe,47.3,15.3,210,4658,FEMALE
Gentoo,Biscoe,55.9,15.0,197,4965,MALE
Gentoo,Biscoe,50.0,15.2,231,4274,MALE
Gentoo,Biscoe,47.5,15.0,175,4802,FEMALE
Gentoo,Biscoe,46.8,14.6,194,5501,FEMALE
Gentoo,Biscoe,59.6,13.7,231,5380,MALE
Gentoo,Biscoe,45.2,15.6,223,4732,MALE
Gentoo,Biscoe,46.4,14.5,205,5259,MALE
Gentoo,Biscoe,46.2,15.2,207,5166,MALE
Gentoo,Biscoe,54.3,15.6,196,5292,MALE
Gentoo,Biscoe,43.2,15.4,201,5371,MALE
Gentoo,Biscoe,49.4,14.5,195,5291,MALE
Gentoo,Biscoe,42.9,15.4,183,5431,MALE
Gentoo,Biscoe,48.2,14.4,213,5267,FEMALE
Gentoo,Biscoe,48.4,14.8,206,6008,FEMALE
Gentoo,Biscoe,46.5,16.3,209,5196,MALE
Gentoo,Biscoe,45.2,14.0,185,5129,MALE
Gentoo,Biscoe,50.8,14.6,195,4365,FEMALE
Gentoo,Biscoe,46.6,13.2,191,5002,MALE
Gentoo,Biscoe,45.2,15.2,199,5425,FEMALE
Gentoo,Biscoe,50.5,15.0,193,4144,MALE
