Date,CO2,adjusted CO2
2006-10-15,391.93,392.58
2006-11-14,394.08,392.74
2006-12-14,394.56,392.43
2007-01-13,394.78,392.46
2007-02-12,393.59,393.17
2007-03-14,392.58,393.27
2007-04-13,394.97,392.68
2007-05-13,394.07,393.06
2007-06-12,396.47,393.29
2007-07-12,394.9,393.59
2007-08-11,396.25,393.35
2007-09-10,393.45,393.95
2007-10-10,395.8,394.06
2007-11-09,395.73,394.56
2007-12-09,397.58,394.06
2008-01-08,395.58,394.67
2008-02-07,395.3,394.4
2008-03-08,395.54,394.38
2008-04-07,395.62,395.57
2008-05-07,396.53,395.06
2008-06-06,395.87,395.01
2008-07-06,394.92,394.81
2008-08-05,396.24,395.27
2008-09-04,394.87,395.78
2008-10-04,397.85,395.74
2008-11-03,399.2,395.97
2008-12-03,397.16,395.92
2009-01-02,396.4,395.9
2009-02-01,398.99,396.13
2009-03-03,399.51,396.6
2009-04-02,397.03,395.96
2009-05-02,395.5,395.88
2009-06-01,396.15,396.63
2009-07-01,398.26,396.4
2009-07-31,400.42,396.51
2009-08-30,396.04,397.02
2009-09-29,397.81,396.99
2009-10-29,398.02,397.37
2009-11-28,398.45,397.45
2009-12-28,400.04,397.59
2010-01-27,398.85,398.47
2010-02-26,398.3,397.87
2010-03-28,398.42,398.34
2010-04-27,397.76,397.61
2010-05-27,397.59,397.62
2010-06-26,399.33,398.41
2010-07-26,399.87,398.77
2010-08-25,398.51,398.44
2010-09-24,399.08,399.45
2010-10-24,398.9,398.94
2010-11-23,398.98,399.78
2010-12-23,400.57,398.87
2011-01-22,402.4,399.24
2011-02-21,398.87,399.61
2011-03-23,403.14,399.36
2011-04-22,397.78,399.35
2011-05-22,401.53,400.24
2011-06-21,401.24,399.86
2011-07-21,401.57,400.64
2011-08-20,402.1,400.43
2011-09-19,400.45,400.35
2011-10-19,400.74,400.61
2011-11-18,402.45,400.82
2011-12-18,399.75,400.35
2012-01-17,401.4,401.19
2012-02-16,403.29,400.75
2012-03-17,403.65,401.74
2012-04-16,400.72,401.4
2012-05-16,402.83,400.93
2012-06-15,403.98,401.97
2012-07-15,402.78,401.08
2012-08-14,401.85,401.68
2012-09-13,402.13,402.41
2012-10-13,400.9,401.79
2012-11-12,402.82,401.98
2012-12-12,405.92,402.37
2013-01-11,403.74,402.44
2013-02-10,402.32,401.93
2013-03-12,404.75,402.51
2013-04-11,402.25,402.69
2013-05-11,405.22,402.91
2013-06-10,403.3,403.29
2013-07-10,403.49,403.17
2013-08-09,406.28,403.55
2013-09-08,406.69,403.74
2013-10-08,401.71,403.99
2013-11-07,404.03,403.7
2013-12-07,405.51,403.32
2014-01-06,403.75,403.69
2014-02-05,405.23,403.98
2014-03-07,404.75,403.97
2014-04-06,405.37,404.16
2014-05-06,403.91,404.43
2014-06-05,404.9,404.61
2014-07-05,407.29,405.2
2014-08-04,406.69,405.45
2014-09-03,406.12,405.1
2014-10-03,406.88,405.22
2014-11-02,405.72,405.64
2014-12-02,407.71,405.51
2015-01-01,405.65,405.68
2015-01-31,405.82,405.82
2015-03-02,408.4,406.14
2015-04-01,404.48,406.11
2015-05-01,410.15,406.05
2015-05-31,409.7,405.73
2015-06-30,407.31,406.34
2015-07-30,409.16,406.28
2015-08-29,407.46,406.51
2015-09-28,408.34,406.51
2015-10-28,406.16,407.06
2015-11-27,408.21,407.28
2015-12-27,408.22,406.98
2016-01-26,409.02,407.46
2016-02-25,407.89,407.53
2016-03-26,410.06,407.58
2016-04-25,408.75,407.41
2016-05-25,408.98,407.95
2016-06-24,409.44,407.82
2016-07-24,408.18,407.9
2016-08-23,407.08,408.16
2016-09-22,408.95,408.67
2016-10-22,409.79,408.95
2016-11-21,408.88,409.04
2016-12-21,411.53,409.11
2017-01-20,410.43,408.91
2017-02-19,412.38,408.65
2017-03-21,409.74,409.01
2017-04-20,410.45,409.43
2017-05-20,412.64,409.15
2017-06-19,411.49,409.71
2017-07-19,409.07,410.05
2017-08-18,411.87,409.3
2017-09-17,410.47,409.57
2017-10-17,411.23,410.0
2017-11-16,411.4,409.9
2017-12-16,409.77,410.86
2018-01-15,409.63,410.44
2018-02-14,413.22,410.47
2018-03-16,411.08,410.45
2018-04-15,409.92,410.99
2018-05-15,410.9,411.1
2018-06-14,413.62,411.53
2018-07-14,413.3,411.18
2018-08-13,412.74,411.0
2018-09-12,411.6,411.15
2018-10-12,413.9,411.39
2018-11-11,414.79,411.93
2018-12-11,412.59,411.41
