sentence,label,idx
The dogs barked.,0,464
John was struck as sick.,1,679
Dana walking and Leslie running.,1,72
"They were going to meet sometime on Sunday, but the faculty didn't know when.",0,31
Sentences some go on and on and on and on.,0,971
A good friend is remained to me by him.,1,454
Henry found that Bill is sad.,0,1029
Emma and Harriet were attacked yesterday.,1,356
I was already aware of fact.,1,559
Neither of students failed.,1,78
The cat slept soundly and furry.,1,851
Michelle kept the desk with the papers.,1,154
Carla slid the book.,1,706
Paperback books lift onto the table easily.,1,782
Sandy was trying to work out which students would be able to solve a certain problem.,1,163
Sandy removed her ballet shoes.,1,852
Jason happens to appear to seem to be sick.,1,227
Bill didn't allege that Roger had eaten anything.,1,847
Sandy was trying to work out which students would be able to solve a problem.,1,945
I bought it to read.,1,19
The men will all leave.,1,558
John ate dinner but I don't know who.,1,845
Rusty talked about himself only after Mary did talk about him.,1,538
I feel that Arch will show up.,1,904
"Bill ate the peaches, but Harry the grapes.",1,319
The Peter we all like was at the party,1,987
Mira condemned Terry for the accident.,0,774
We gave us to the cause.,1,698
Somebody just left - guess who.,1,278
Sandra beamed a cheerful welcome.,1,515
I sensed his eagerness.,0,464
The book that crime was declining surprised many people.,0,518
Anybody who attended last week's huge rally signed the petition.,1,688
Cohen proved the independence of the continuum hypothesis.,1,556
John put old books in the box.,0,404
The needle poked the cloth.,1,662
She's reading. I can't imagine what.,0,634
The tub leaked water.,0,483
Terry delighted my pain.,0,58
Paul laughed at Mary.,1,1024
many information was provided.,0,735
The birds give the worm a tug.,1,914
"Chris walks, Pat eats broccoli, and Sandy plays squash.",0,765
The person confessed responsible.,0,775
They needn't take this exam.,0,658
Henri wants to buy which books about cooking?,1,117
The cat were bitten by the dog.,1,292
The book that I said that I'd never read.,0,291
"Bill ate the peaches, and Harry did, too.",0,808
Some people yell at noisy dogs.,1,702
Bill didn't allege that Roger had eaten anything.,1,544
It was believed by the students that they would have an exam.,0,948
The cat was bitten the mouse.,1,305
Neither of students failed.,1,448
Chris handed Bo.,1,62
"John and someone were dancing together, but I don't know who.",1,395
Joan ate dinner with someone but I don't know who with.,1,850
The cake that Jones got was more delicious than the one that Smith got.,1,541
The men will all leave.,0,797
The children admire their mother.,1,742
Magnus went to Ireland.,0,185
Jack is the person with whom Jenny fell in love with.,0,770
The children are happy of ice cream.,1,39
I squeaked the door.,0,451
These cars drive easily.,1,355
Everyone hopes everyone to sleep.,1,307
Some my jobs are in jeopardy.,0,875
I wonder who for us to trust.,0,1010
"The more does Bill smoke, the more Susan hates him.",0,250
Who did they see someone?,0,657
I sensed his eagerness.,0,604
John finished the cake and drank the lemonade.,0,676
Lights go out at ten. There will be no talking afterwards.,1,931
The horse kicked me black and blue.,0,627
Some people yell at noisy dogs.,0,698
The child and her mother clung together.,1,858
That we invaded Iraq really bites.,1,737
The car was driven by John to Maine.,1,539
Fido barks.,1,774
The guests dined.,1,462
I wonder in whom to place my trust.,1,475
How fierce the battle?,0,419
I hope to would study in France.,1,454
Whose bagels do you like?,1,862
Himself is understood by Rutherford.,0,820
"Chris walks, Pat eats broccoli, and Sandy plays squash.",0,982
"That dog is so ferocious, it even tried to bite itself.",1,990
I lent the book partway to Tony.,1,577
John is sad.,1,320
Bill's funny story about Sue and Max's boring one about Kathy both amazed me.,1,879
Susan whispered the news.,1,489
Tom's dog with one eye attacked Frank's with three legs.,1,836
The defendant denied the accusation.,1,849
What they feared most was to be no one available to help them.,1,1001
We admired the pictures of ourselves in the album.,1,823
The visitor rang the bell.,1,678
Protect you!,1,633
The sailors rode the breeze clear of the rocks.,0,789
Maytag will give a brand-new dryer to the winner of the Mrs.,1,46
There is a nurse available.,1,915
"Tom picked these grapes, and I washed some turnips, and Suzie will prepare these grapes.",1,366
Maytag will give a brand-new dryer to the winner of the Mrs.,1,146
Which house does your friend live?,0,710
What did you ask who saw?,0,266
Blue leather shows herself that Betsy is pretty.,0,811
Did Calvin his homework?,1,271
Gilgamesh is having fought the dragon.,1,881
The children amused.,1,787
I might be not going to the party but washing my hair,1,804
Susan whispered at Rachel.,1,840
It was a brand new car that he bought.,1,706
The idea dismayed the Prime Minister that the Dome was dull.,0,1039
John placed Kim behind the garage.,1,832
A sick owl doesn't hunt mice.,1,613
A smith hammered the metal.,1,757
Sandy had read how many papers?!,1,394
I didn't have a red cent.,1,335
Ann bought a first edition of Richard III for $1000.,1,930
That dogs bark annoys people.,1,47
I inquired when could we leave.,0,862
The window was broken with a hammer.,1,908
Dumb ideas are put in children's heads.,1,325
Anson believed himself to be handsome.,1,684
Cohen proved that the continuum hypothesis was independent.,1,581
Sally kissed himself.,1,677
Everything you like is on the table.,1,435
The Dodgers beat the Red Sox and were beaten by the Giants.,1,831
Paperback books lift onto the table easily.,1,540
A job offered.,1,876
Leslie likes ourselves.,0,592
They make good cooks.,0,854
Everyone relies on someone. It's unclear who.,1,177
Tabs were kept on each agent by the other.,1,575
Linda taped the picture onto the wall.,1,319
Sam offered the ball out of the basket.,0,463
John thinks it would upset himself to die.,1,790
"I know how many assignments I've graded, but I don't know how many Bill has.",1,498
I didn't have a red cent.,1,924
Who did John send the book?,1,649
Sharon fainted from hunger.,1,184
John left orders not to be disturbed.,0,359
Did the child be in the school?,1,535
The argument was summed by the coach up.,1,374
Bill ate more peaches than Harry did grapes.,0,543
Bill's funny story about Sue and Max's boring one about Kathy both amazed me.,1,524
There loved Sandy.,1,520
That he is here is the problem.,1,169
The cat was bitten the mouse by the dog.,1,409
The stream twists through the valley.,0,1012
Drew believes I think Rosie loves magazine ads.,1,632
to die is no fun.,0,679
It bothers me that John coughs.,1,1014
Who do you think Tom saw?,1,995
"Mary claimed that eating cabbage, Holly shouldn't.",1,216
He can not have been working.,1,173
I wonder in whom them to place their trust.,0,852
"Hopefully, we'll make it through the winter without snow.",1,373
The manager laughed.,0,830
She said she talked to three students but I don't know how many.,1,288
Henri wants to buy which books about cooking?,1,363
TV puts dumb ideas in children's heads.,1,397
Heidi thinks that Andy should eat salmon flavored candy bars.,1,487
I found the place where we can relax.,1,647
That girl was given my binoculars by him.,1,2
Herman whipped the sugar and the cream.,1,202
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,407
"He announced he had eaten the asparagus, but we didn't know what.",0,176
Any man didn't eat dinner.,1,651
We think that Leslie likes us.,1,436
John left singing.,1,544
In which car was the man seen?,1,390
It never occurred to Pat that Chris knew the answer.,1,902
"Bob tried to wash himself, and Mary to read the funnies.",1,139
Gilgamesh is having fought the dragon.,0,868
John tried to please Stephen.,1,281
He can will go,0,1021
Tabs are kept on suspected drug dealers by the FBI.,0,652
John convinced Bill that Mary should sleep.,0,527
You wanted to meet the man I saw.,1,998
There seemed to be intelligent.,1,330
John decided Bill to get the prize.,0,998
The only people being added to our group who were at Harvard were students.,1,352
She didn't talk to one student.,1,746
I dislike the people in whose house we stayed.,1,1003
Out of the box jumped a little white rabbit.,1,645
John was spoken to by Mary.,1,597
I read some of the book.,1,294
Do you believe the claim that somebody was looking for something?,1,994
John told Mary that it was important to Fred to leave early.,1,120
Nora sent the book.,0,218
Many people were fond of Pat.,0,572
John's drum will always bother me.,0,4
"If you had eaten more, you would want less.",0,362
Came right in he did without so much as a knock.,1,19
Sharon fainted from hunger.,0,701
John arranged for himself to get the prize.,1,320
Everyone hopes that he will sleep.,1,261
It annoys people that dogs bark.,1,621
Sentences some go on and on and on and on.,0,123
We relied above Leslie.,1,936
I have much of the manuscript left to type.,1,882
What did you ask who Medea gave?,1,926
"She talked to Harry, but I don't know who else.",1,95
If only Superman would stop flying planes!,1,312
"Which boy's, mother, did you meet who you liked?",0,548
The teacher handed the student.,0,638
Chris handed Bo.,0,768
"Extremely frantically, Anson danced at Trade",1,228
That Fred was unpopular nominated Bill.,1,499
Bill ate the peaches and Harry did the grapes.,1,1024
"She was dancing with somebody, but I don't know who with.",1,867
A smith hammered the metal.,0,497
"Which book's, author did you meet?",1,734
Will he can do it?,0,927
Sandy had read how many papers?!,1,762
Vote for yourself!,1,900
did the policeman meet in the park?,1,728
Mike talked about politics yesterday to my friends.,0,861
Fiona might be here by 5 o'clock.,0,592
These cars drive easily.,0,174
A proof that the claim had been. made was giver that John had lied.,0,28
She said she talked to those students but I don't know how many.,1,29
"He announced he had eaten the asparagus, but we didn't know what.",1,525
That movie always shocks.,1,712
"Everybody gets on well with a certain relative, but often only his therapist knows which one.",1,183
What did you leave before they did?,1,81
Captain Wentworth wrote a letter to Anne Elliott.,1,890
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,120
The bread cuts easily.,1,715
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",1,318
Somebody apparently struck the unidentified victim during the early morning hours.,1,907
Sentences some go on and on and on and on.,1,57
Susan whispered at Rachel.,1,583
Which experts testified against defendants who exposed them?,0,515
We linguists love to argue,1,364
If only Superman would stop flying planes!,1,918
"Everybody who attended last week's huge rally, whoever they were, signed the petition.",0,308
The book that I like which everyone else in the class hates was written by John.,1,636
Sharon fainted from hunger.,0,694
The weights made the rope stretch over the pulley.,0,158
Pat is the captain of the team.,0,648
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",0,162
"Bill must quickly eat the peaches, and Harry must slowly.",0,738
There tended to be a lot of discussion.,1,403
Books were taken from no student and given to Mary.,1,548
The farmer loaded the cart with apples.,1,141
John grudgingly accepted judgments of his incompetence as an auto mechanic.,0,265
I wonder to whom they dedicated the building.,1,34
Linda winked her lip.,1,986
John's drum will always bother me.,1,867
The only person that I like whose kids Dana is willing to put up with is Pat.,1,951
Leslie used a pen.,1,274
John's mother likes himself.,0,882
It mattered that the Giants had lost.,0,897
"Tom will smoke the grass, and Reuben has the hash.",1,87
That Fido barks annoys me.,0,121
"The angrier Mary got, the more she looked at pictures.",1,432
The storm arrived while we ate lunch.,1,1
I no more could have stolen that steak than Jack the diamonds.,1,751
They praised the dedication in the volunteers.,1,461
We persuaded Mary to leave and Sue to stay.,1,958
There is believed to be sheep in the park.,1,714
Everyone hoped that she would sing.,1,211
John was struck as sick.,1,496
My heart is pounding me.,1,227
John has something for Bill to do.,1,733
The voices echoed in the hall.,1,255
I want that Bill left to remain a secret.,0,274
"This is the book which Bob reviewed, and this is the one which Fred won't do it.",0,318
"Tom picked these grapes, and I washed some turnips, and Suzie will prepare these grapes.",0,692
"I know which book José didn't read for class, and which book Lilly did it for him.",1,372
She knew French for Tom.,0,1038
The only person that I like whose kids Dana is willing to put up with is Pat.,1,145
In which car was the man seen?,0,74
It annoys me that Fido barks.,0,902
I wonder whom us to trust.,1,630
They needn't take this exam.,0,442
Some people yell at noisy dogs.,0,424
The cat were bitten by the dog.,0,516
Leslie used a pen.,1,828
The witch poisoned the children.,0,282
"John and someone were dancing together, but I don't know who.",1,68
Lights go out at ten. There will be no talking afterwards.,1,652
Medea denied poisoning the phoenix.,1,1024
"I know which book Mag read, and which book Bob read my report that you hadn't.",1,171
Maxwell is quite a doctor.,1,475
I met the person who left.,1,759
Some of them made as many errors as 20.,0,681
John's mother likes himself.,1,591
They were interested in his.,1,344
Tabs are kept on suspected drug dealers by the FBI.,0,457
She voted for herself.,1,842
Chris handed Bo.,1,805
Nobody told Susan.,1,4
Michelle kept the desk with the papers.,1,724
I ate a salad that was filled with lima beans.,1,720
Some people yell at noisy dogs in my neighborhood.,1,949
I found the place where we can relax.,1,512
This flyer and that flyer differ apart.,0,713
We linguists love to argue,1,693
We made them be rude.,1,305
What Mary did Bill was give a book.,1,459
"I know which book Mag read, and which book Bob said that you hadn't.",1,38
Susan whispered the news.,1,942
Do you believe the claim that somebody was looking for something?,1,62
"The angrier Mary got, the more she looked at pictures.",1,937
"I demand that the more John eat, the more he pays.",1,400
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us in which way.",1,833
Terry delighted in my pain.,0,181
The men will all leave.,1,446
There tended to be a lot of discussion.,0,92
"Suddenly, there arrived two inspectors from the INS.",1,780
The magazines were sent to herself by Mary.,0,824
Either Sam plays the bassoon or Jekyll the oboe.,1,1036
There is a nurse available.,0,527
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",1,941
"If I can, I will work on it.",0,185
We gave us presents.,1,963
"I know which book Mag read, and which book Bob read my report that you hadn't.",0,237
His or her least known work.,0,864
I squeaked the door.,1,670
"Millie will send the President an obscene telegram, and Paul, the Secretary a rude letter.",1,827
I wonder whom us to trust.,1,226
"Everybody who attended last week's huge rally, whoever they were, signed the petition.",0,536
That girl was given my binoculars by him.,1,744
I noticed the.,1,751
Nobody told Susan about herself.,1,465
The chickens seem fond of the farmer.,1,308
how mad was Bill made?,1,635
I said that never in my life had I seen a place like Bangor.,1,751
This is the senator to whose mother's friend's sister's I sent the letter.,0,835
Herself likes Mary's mother.,0,378
John ate his noodle quietly.,1,854
TV puts dumb ideas.,0,688
The only person whose kids Dana is willing to put up with is Pat.,0,139
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us in which way.",1,977
Some people yell at the dogs in my neighborhood.,1,352
John was spoke by Mary to.,1,199
I know the people that voted in the election.,1,996
This disease gave Leslie a fever in Rome.,1,574
Nobody told Susan about herself.,0,696
"Every senator seems to become more corrupt, as he talks to more lobbyists.",1,797
John was believed to be telling the truth by Mary.,1,851
"Bill ate the peaches, and Harry did, too.",0,687
The book that I like - everyone else in the class hates.,1,522
The book that I like which everyone else in the class hates was written by John.,1,308
That the Cardinal won the game gave Sandy a thrill.,0,836
John left orders not to be disturbed.,1,856
I am both expecting to get the job and of the opinion that it is a desirable one.,0,398
"Drowning cats, which is against the law, are hard to rescue.",0,138
She talked to John or Mary but I don't know which one.,1,250
Anson thought that himself was happy.,1,199
The weights made the rope stretch over the pulley.,1,119
A grandfather clock ticked in the hallway.,1,822
"John and someone were dancing together, but I don't know who.",0,995
"Max seemed to be trying to force Ted to leave the room, and Walt to stay a little longer.",1,535
"Poor Bill, it had started to rain and he had no umbrella.",1,367
That John is reluctant seems.,1,259
We gave us to the cause.,1,104
Somebody just left - guess who.,0,647
"Tom picked these grapes, and I washed some turnips, and Suzie will prepare these grapes.",1,616
The car won't run.,1,627
Who did you think kissed the gorilla?,1,611
The chickens seem fond of the farmer.,0,915
The artist drew the child with a pencil.,1,593
I'm sure I would like him to eat fruit more than I would cookies.,1,16
It's not because I have any sympathy for urban guerillas that I helped him.,1,79
Which book did each author recommend?,1,36
It is painting by Klee or drawing by Miro that the museum displays no.,1,500
The person whose mother's dog we were all fond of.,1,718
"Scientists at the South Hanoi Institute of Technology have succeeded in raising one dog with five legs, another with a cow's liver, and a third with no head.",0,103
John tries to leave the country.,0,129
I shaved myself.,0,35
The defendant walk.,0,349
The box contained the ball from the tree.,1,228
The fort fluttered with many flags.,0,480
You will believe Bob.,1,483
Chris was handed.,0,212
"The higher the stakes, the lower his expectations are.",1,764
"With my parents as supportive as they are, I'll be in fine shape.",0,124
Some my jobs are in jeopardy.,0,144
Some people consider the dogs dangerous.,1,44
John can kick the ball.,0,868
"Arizona elected Goldwater Senator, and Massachusetts, McCormack.",0,220
Ted was bitten by the spider.,1,979
He left the train with somebody else's wallet in his pocket.,1,780
"With my parents as supportive as they are, I'll be in fine shape.",1,52
The person confessed responsible.,1,389
Which book did each author recommend?,1,955
It annoys people that dogs bark.,1,358
Pat is the captain of the team.,1,895
It was believed to be illegal by them to do that.,1,175
We want John to win.,0,570
We pulled free.,1,992
He was arrested by the police.,1,297
I know you like the back of my hand.,1,59
the putter of books left.,1,97
The tub leaked water.,1,529
"George has spent a lot of money, hasn't he?",0,919
These cars drive easily.,1,413
I'll work on it if Sam will be working on it.,0,1036
Bill ate the peaches and Harry did the grapes.,0,679
"Mary likes to tour art galleries, but Bill hates to.",0,764
"Arizona elected Goldwater Senator, and Massachusetts, McCormack.",0,883
"Mary listens to the Grateful Dead, she gets depressed.",1,341
I walk and Dana runs.,0,61
Dana walking and Leslie running.,0,619
I would like to could swim,1,245
The worker will have a job.,1,470
They praised the dedication in the volunteers.,1,169
I wondered who Medea had poisoned.,0,1021
I'm sure I would like him to eat fruit more than I would cookies.,0,566
"The angrier Mary got, the more she looked at pictures.",0,90
Kim gave a dollar to Bobbie and a dime to Jean.,1,534
I saw someone yesterday I hadn't seen for years.,0,1025
The idea dismayed the Prime Minister that the Dome was dull.,1,800
We made them be rude.,0,79
Lou put the umbrella in the closet.,1,946
Newsweek about crime appeared on the newsstands.,0,181
TV puts dumb ideas.,0,833
Ted was bitten by the spider.,0,21
That Fido barks annoys me.,1,717
The kennel which Mary made and Fido sleeps has been stolen.,1,408
Vote for you!,1,233
She said she talked to three students but I don't know how many.,1,255
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,445
I know the person whose mother died.,1,1041
One of Korea's most famous poets wrote these lines.,1,530
This week will be a difficult one for us.,1,940
I met the man who grows peaches.,0,354
I saw that gas can explode.,0,755
It is not true that I might be going to the party.,1,173
I gave money to the charity.,0,380
I saw someone yesterday I hadn't seen for years.,0,222
"The younger woman might have been tall and, and the older one definitely was, blond.",1,261
It annoys me that Fido barks.,1,872
"The younger woman might have been tall and, and the older one definitely was, blond.",1,100
That the Cardinal won the game gave Sandy a thrill.,1,472
Nobody who hates to eat anything should work in a delicatessen.,1,161
What did you leave before they started playing?,0,376
Any owl hunts mice.,1,680
Nobody saw Pat.,1,120
The bread cuts easily.,1,301
On whom are you counting to incriminate himself?,1,422
The table was wiped clean by John.,1,891
That he is here is clear.,0,814
They should pen the letter quickly.,1,338
John was lots more obnoxious than Fred.,1,626
It gave Sandy a thrill that the Cardinal won the game.,1,891
"The more people you give beer to, the more people get sick.",1,643
The magazines were sent to herself by Mary.,1,889
"He announced he would marry the woman he loved most, but none of his relatives could figure out who.",0,612
The horse kicked me black and blue.,0,952
The bed was slept in.,1,162
"I know which book Mag read, and which book Bob said that you hadn't.",1,269
Sandy removed her ballet shoes.,0,49
This dogs barked.,1,245
We walks.,0,25
I want goes to the store.,1,340
Jean is reluctant to dance.,1,649
It was to to amuse us that Kim was singing that they wanted.,0,990
Of whom are you thinking?,1,731
"Mary asked me if, in St. Louis, John could rent a house cheap.",0,274
A sick owl doesn't hunt mice.,1,168
The police sprayed the protesters with water.,0,748
Our friends like us.,1,406
We walks.,1,103
Wind was gotten of a plot to negotiate an honorable end to the war in Vietnam.,1,1010
His or her least known work.,0,1032
"She talked to Harry, but I don't know who else.",1,458
I sensed his eagerness.,1,240
"They were going to meet sometime on Sunday, but the faculty didn't know when.",1,234
He can will go,0,455
The storm arrived while the picnic.,1,1008
We arrived about six o'clock,1,311
Anson demonized up the Khyber,1,59
"Mary listens to the Grateful Dead, she gets depressed.",1,1042
I'm creating a committee. Kim – you're in charge.,1,221
John felt it that Bill was tardy.,0,757
"Hopefully, we'll make it through the winter without snow.",1,405
John whispered Mary left.,1,677
I gave John gold apples.,1,398
Jessica loaded boxes on the wagon.,1,68
Which pictures of himself does John like?,1,55
I ate that she was happy,0,401
Kim gave a dollar to Bobbie and a dime to Jean.,0,281
The bears sniffed,1,918
John was struck by Bill's idiocy.,1,45
John wants to leave.,1,580
I know a man who Tom drives as drives.,1,366
Emma and Harriet were attacked yesterday.,0,943
His or her least known work.,1,273
The children are fond with the ice cream.,1,85
John is aware of it that Bill is here.,0,782
"I never know which papers Sandy has read, but I usually know how many.",1,12
"Mary listens to the Grateful Dead, she gets depressed.",1,988
The bears sniffed,1,255
John loaded the wagon full with hay.,1,369
It is a problem that he is here.,1,994
There is a seat available.,0,853
Mary thinks that she is smart.,1,1010
Who achieved the best result was Angela.,1,703
A good friend is remained to me by him.,1,476
John tried to be a good boy.,1,598
Tom's dog with one eye attacked Fred's.,1,233
Ellen warned Helen against skating on thin ice.,1,755
Sandy was trying to work out which students would be able to solve a certain problem.,0,396
We tried to amuse them that Kim was singing.,1,506
Water bubbled up out of the kettle.,1,150
I served leek soup to my guests.,1,895
Somebody just left - guess who.,0,545
Chocolate eggs were hidden from every child by his mother.,0,201
Leslie told us about us.,1,803
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,958
Was sunk.,1,13
We admired the pictures of ourselves in the album.,1,87
It seems that Lucy was mugged.,1,120
The bookcase ran,1,848
Which experts testified against defendants who exposed them?,1,804
That Fido barks annoys me.,0,561
I gave money to the charity.,1,571
We investigated the area for bombs.,1,406
It tries to leave the country.,1,586
to die is no fun.,0,518
That picture of Susan offended her.,0,836
Penny skated around the rink.,1,499
The monkeys proud of their leader.,1,883
The teacher disappeared the problem.,1,75
Neither of students failed.,0,320
John became rich.,1,853
People are looking through the window.,1,63
John owns the book.,1,466
What they feared most was to be no one available to help them.,1,118
The only person whose kids Dana is willing to put up with is Pat.,0,672
Felicia kicked the ball off the bench.,0,974
Have you seen my model airplane collection?,1,532
Dana walking and Leslie ran.,1,41
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",1,850
"Because she's so pleasant, as for Mary I really like her.",0,886
Mary wonders that Bill will come.,0,1037
Ellen said about the present conditions.,1,1020
Any trouble is what I don't want.,0,785
"Hopefully, we'll make it through the winter without snow.",1,672
Sylvia was slapping Jeff upside the head in martial arts class.,1,550
That Fido barks annoys me.,0,625
The mechanical doll wriggled itself loose.,0,885
Pat was awarded the Golden Fleece Award and very upset about it.,1,157
What did you ask who saw?,1,521
"I know which book José didn't read for class, and which book Lilly did it for him.",0,339
John was lots more obnoxious than Fred.,0,165
Linda winked her lip.,1,999
Some people yell at dogs.,1,282
John left orders to follow Pete.,1,677
Ricky can be relied on.,0,865
Some of them made as many errors as 20.,1,844
The horse kicked me black and blue.,0,907
Some people yell at dogs.,1,622
Gould's performance of Bach on the piano doesn't please me anywhere as much as Ross's on the harpsichord.,1,185
Park Square has a festive air.,1,236
They lost themselves' books.,1,887
I sent the package halfway around the world.,1,86
"Each of the performers came in, but were sitting so far back that we couldn't see who.",1,980
They talk to themselves.,0,400
What John promised is to be gentle.,1,935
"John likes some students, but I don't know who John likes some students.",1,46
What the water did to the whole bottle was fill it.,0,1000
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",1,317
"Sarah promised Catherine her old car, but then gave it to her son instead.",1,312
I presented Bill with it to read.,1,954
"If Sam was going, Sally would know where.",0,492
Who achieved the best result was Angela.,0,401
The farmer dumped the cart with apples.,1,53
The book was written.,1,123
The storm arrived after the picnic.,1,910
I saw someone yesterday I hadn't seen for years.,1,567
The bird sings.,0,448
"They love to play golf, but I do not.",0,582
"I will see them, but I don't know how many of them.",1,927
I would prefer for John to leave.,1,87
This is my favorite.,1,380
Tom's dog with one eye attacked Frank's with three legs.,1,237
We think that Leslie likes ourselves.,0,9
John put under the bathtub.,1,988
The book surprised many people.,1,801
That is the reason why he resigned.,1,402
Marianne did not leave.,1,824
John was lots more obnoxious than Fred.,1,707
Who did John send the book?,0,422
"George has spent a lot of money, hasn't he?",0,754
Who did you get an accurate description of?,1,116
The horse raced past the barn fell.,1,59
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,1,420
It was hated for John to leave.,0,99
Paperback books lift onto the table easily.,1,608
Henri wants to buy which books about cooking?,1,434
John is easy to please Kim.,1,1023
The table was wiped by John clean.,1,687
We gave ourselves to the cause.,1,267
"John likes some students, but I don't know who.",0,303
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",1,662
The child and her mother clung together.,1,215
A hundred men surrounded the fort.,0,963
The book that I like which everyone else in the class hates was written by John.,1,126
There is a seat available.,1,756
What the water did to the bottle was fill it.,1,366
How did you guess that he fixed the computer?,1,791
She's been dancing but we don't know with whom.,1,287
We put the pigs in a pen.,0,279
The magazines were sent by Mary to herself.,1,570
John told Mary that it would be important to leave early.,0,846
I wonder whose mother's dog died.,1,506
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,970
Wind was gotten of a plot to negotiate an honorable end to the war in Vietnam.,1,272
I know you like the back of my hand.,1,784
I shaved myself.,0,519
Emma and Harriet were attacked yesterday.,0,574
He could not] have been working.,1,988
The children are happy of ice cream.,1,173
John has not kissed Mary.,0,507
Books were taken from each student by the other.,1,462
I sent the package halfway around the world.,1,269
Cynthia nibbled on the carrot .,1,703
"Max seemed to be trying to force Ted to leave the room, and Walt, Ira.",0,1031
Somebody just left - guess who.,1,714
Carmen obtained the spare part at the hardware store.,0,337
John left us orders to follow Pete.,0,409
Linda taped the picture to the wall.,1,482
They realised that never had Sir Thomas been so offended.,0,5
Over the fire there bubbled a fragrant stew.,1,502
The defendant denied the accusation.,1,753
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",1,23
The artist drew the child with a pencil.,1,958
The argument was summed by the coach up.,0,529
The teacher became.,1,957
"Any albino tiger has orange fur, marked with black stripes.",0,511
It is a golden hair.,1,1040
The patient was died.,1,276
Who is she trying to make up to now?,1,1029
"Bill bought a red house, and Max bought one too.",0,312
The storm arrived while we ate lunch.,0,674
It is a golden hair.,1,194
"Fluffy is sick, which not everybody knows.",1,728
They like us.,0,461
Some people yell at noisy dogs.,0,89
Bill's wine from France and Ted's from California cannot be compared.,0,130
I can't remember the name of somebody who had misgivings.,0,802
We recommend to eat less cake and pastry.,1,949
We believed John to be a fountain in the park.,0,727
Some of them made as many errors as 20.,1,535
I saw Bill while you did so Mary.,1,23
Whose bagels do you like?,1,535
"Tom picked these grapes, and I washed some turnips, and Suzie will prepare these grapes.",1,1001
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,0,79
"She was reading the books under the table, but Fred didn't know what books.",1,297
Anson demonized,1,946
I won't ask you to believe that he tried to force me to give her any money.,0,1031
"Which boy's, mother, did you meet who you liked?",1,799
