sentence,label,idx
John left orders to follow Pete.,1,21
The storm arrived while the picnic.,1,803
Vote for yourself!,1,878
The defendants walks.,1,928
He likes cookies and he hates crumb cake.,1,406
Bill ate the peaches and Harry did the grapes.,1,714
Did Athena help us?,0,57
It was to to amuse us that Kim was singing that they wanted.,1,47
The worker will have a job.,1,965
The child put the toy on the table.,0,554
What Mary did Bill was give a book.,1,230
Ted was bitten by the spider.,1,1022
The cake that Jones got was more delicious than the one that Smith got.,1,133
We gave ourselves presents.,1,634
Phillip gave the medal to the soldier.,1,932
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,784
Dumb ideas are put in children's heads by TV.,0,287
There were several old rocks songs that she and I were the only two who knew.,1,733
They make good cooks.,0,1008
Which king did you ask which city invaded?,1,436
The book was written.,1,312
He left the train with somebody else's wallet in his pocket.,1,554
We walks.,0,1026
How sane is Peter?,0,355
I shaped a loaf.,1,581
We believed John to be a fountain in the park.,0,595
What John promised is to be gentle.,1,373
The problem perceives easily.,1,311
Jean is reluctant to dance.,1,854
The children are fond with the ice cream.,1,705
John considers himself proud of Mary.,0,1016
John paid me against the book.,1,557
You must pick any flower you see.,0,716
Sandy was trying to work out which students would be able to solve a certain problem.,1,766
Tom's dog with one eye attacked Fred's.,0,22
Everyone hopes everyone to sleep.,1,632
Mickey looked up it.,1,742
The defendant walks.,1,271
Tabs are kept on suspected drug dealers by the FBI.,1,307
Whose bagels do you like?,1,353
It's Anson that I like,1,289
It gave Sandy a thrill that the Cardinal won the game.,0,625
What the water did to the whole bottle was fill it.,1,530
The mechanical doll wriggled itself loose.,1,172
We made them be rude.,1,391
"Simon quickly dropped the gold, and Jack the diamonds.",1,278
Medea tried the nurse to poison her children.,1,306
Leslie slept.,1,742
"I like Bill's yellow shirt, but not Max's.",0,700
I gave money to the charity.,1,423
Chocolate eggs were hidden from no child by any adult.,1,672
"Harry told Sue that Albania is a lovely place for a vacation, and Tom told Sally that Albania is a lovely place for a vacation.",1,85
"Sandy was trying to work out which students would be able to solve a certain problem, but she wouldn't tell us which one.",1,1033
The committee will study the feasibility of setting up a national computer network.,1,154
I ate a salad that was filled with lima beans.,1,887
John's mother likes himself.,0,1012
The window was broken with a hammer.,1,652
The guests dined.,0,670
Kim and Terry is happy.,1,168
The storm arrived while the picnic.,0,17
"You may pick every flower, but leave a few for Mary.",1,419
The magazines were sent by Mary to herself.,0,498
Henry found that Bill is sad.,0,147
That you will marry any student is not certain.,1,498
"Whenever Russia has made a major political blunder, the U.S. has too.",1,1013
The cat was bitten the mouse by the dog.,0,138
Carmen bought Mary a dress.,0,1021
John's drum will always bother me.,1,373
The evidence assembled by the prosecution convinced the jury.,1,490
The kennel which Mary made and Fido sleeps has been stolen.,1,725
John thinks it would upset himself to die.,1,923
Everyone hopes everyone to sleep.,1,193
Each candidate who has interest in semantics will be admitted to the department.,1,247
That surprised me.,0,859
"Any albino tiger has orange fur, marked with black stripes.",1,818
Us love they.,0,418
I might be not going to the party but washing my hair,1,98
Fiona might be here by 5 o'clock.,0,405
I threw away a book that Sandy thought we had read.,1,353
"Every student, and he wears socks, is a swinger.",1,530
Sylvia was slapping Jeff upside the head in martial arts class.,1,668
Some sentences go on and on and on.,1,952
Lou put the umbrella in the closet.,1,63
John was struck by Bill as pompous.,1,916
It was to John that I gave the book.,0,233
The person confessed responsible.,1,61
They lost themselves' books.,1,10
John believed it that Bill was tardy.,0,770
Some of them made as many errors as 20.,1,9
"That dog is so ferocious, it even tried to bite itself.",1,634
I wonder to whom they dedicated the building.,0,496
John put the book in the box.,0,857
Joan ate dinner with someone but I don't know who with.,1,876
The jury believed the defendant lied.,1,965
Mary beautifully plays the violin.,1,420
The administration has issued a statement that it is willing to meet with one of the student groups.,1,254
Mary came to be introduced by the bartender and I also came to be.,1,102
Some people yell at dogs.,1,420
John wants to leave.,1,315
John regretted it that Bill had a good time.,1,335
"She talked to Harry, but I don't know who else.",0,1029
"Sandy is wondering whether there will be students who have to drop the class for a certain reason, but she won't reveal what.",1,592
"John, told Mary that it would be appropriate to leave together.",1,649
It bothers me that he is here.,0,180
I met the man who grows peaches.,1,967
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",1,639
how mad was Bill made?,1,959
I've lost my wallet or I've lost my mind.,1,241
If only Superman would stop flying planes!,1,186
Jean is reluctant to dance.,1,623
The defendant denied the accusation.,0,209
"Sandy is very anxious to see if the students will be able to solve the homework problem in a particular way, but she won't tell us which.",1,143
Tom's dog with one eye attacked Frank's with three legs.,1,555
The cake that Jones got was more delicious than the one that Smith got.,1,340
"Extremely frantically, Anson danced at Trade",0,845
We admired the pictures of us in the album.,1,654
Whose bagels do you like?,0,979
Some of them made as many errors as 20.,1,695
I dislike the people in whose house we stayed.,1,881
I gave John gold apples.,0,262
Ellen warned Helen against skating on thin ice.,0,628
I would prefer for John to leave.,1,556
"I demand that the more John eat, the more he pays.",0,542
My mother is easy to please my father and.,0,788
A smith hammered the metal.,0,354
I've lost my wallet or I've lost my mind.,1,900
Ted was bitten by the spider.,0,653
There tended to be a lot of discussion.,1,381
The committee will study the feasibility of setting up a national computer network.,1,507
The table was wiped by John clean.,1,253
John regretted it that Bill had a good time.,1,512
I don't know if I should agree.,0,935
Came right in he did without so much as a knock.,1,512
The worker will have a job.,1,938
Who do you think Tom saw?,0,930
These cars drive easily.,1,478
a tall building.,1,644
We relied above Leslie.,0,21
Some people consider noisy dogs dangerous.,0,694
Anson demonized up the Khyber,1,154
"I like Bill's yellow shirt, but not Max's.",1,593
Students studying English reads Conrad's Heart of Darkness while at university.,1,87
I know you like the back of my hand.,1,770
Lee saw the student with a telescope.,0,820
"Bill didn't eat the peaches, nor Harry.",0,371
John was promised by Bill to leave.,1,770
"They're going to serve the guests something, but it's unclear what.",1,422
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",1,505
We recommend to eat less cake and pastry.,1,184
The bread cuts easily.,1,515
The book was by John written.,1,355
The book surprised many people.,0,52
I have much of the manuscript left to type.,0,1018
Any pilot on duty today could be flying this plane.,1,43
Bill ate the peaches and Harry did the grapes.,1,588
He let the cats which were whining out.,1,961
They talk to themselves.,0,916
"I know which book José didn't read for class, and which book Lilly did it for him.",1,1004
Ellen said about the present conditions.,0,497
This disease gave Leslie a fever in Rome.,1,149
The worker will have a job.,1,963
John has something for Bill to do.,0,100
The correspondence school sent Bill a good typist.,1,904
The crocodile devoured the doughnut.,1,598
Protect yourself!,0,227
Sylvia was slapping Jeff upside the head in martial arts class.,1,877
the attempt by John to leave surprised me.,1,36
The gardener grew that acorn into an oak tree.,1,659
Captain Wentworth wrote a letter to Anne Elliott.,1,933
The gardener grew that acorn into an oak tree.,0,57
It was hated for John to leave.,1,83
Who is she trying to make up to now?,0,535
The cat was bitten the mouse by the dog.,1,697
The defendant walks.,1,290
John is sick.,0,852
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",1,1001
The butler sent the poison to Dinah.,1,129
The bed was slept in.,1,160
That Sam sometimes didn't sleep must have pleased somebody.,1,92
They needn't take this exam.,1,865
Mary revealed himself to John.,1,214
Water bubbled up out of the kettle.,1,800
Jessica crammed boxes at the truck.,1,637
The paper was written by John up.,1,195
That John is reluctant seems.,1,74
I saw even the student.,1,662
The book what inspired them was very long.,0,773
John placed Kim behind the garage.,0,858
Either Sam plays the bassoon or Jekyll the oboe.,1,416
"Sandy was trying to work out which students would be able to solve a certain problem, but she wouldn't tell us which one.",0,120
"Chris walks, Pat eats broccoli, and Sandy plays squash.",1,205
I wonder who to place my trust in.,1,640
No one can forgive that comment to you.,1,469
I want goes to the store.,0,37
We admired the pictures of us in the album.,1,383
There is a bench to sit on.,0,795
They were interested in his.,1,338
I won't have some money.,1,828
a tall building.,1,933
John thinks it would upset himself to die.,1,249
"John likes some students, but I don't know who John likes some students.",0,612
Books were taken from each student and given to Mary by the other.,0,53
he had spent five thousand dollars.,1,352
"Most elections are quickly forgotten, but the election of 2000, everyone will remember for a long time.",0,339
Carla shoveled the walk.,1,172
Tabs are kept on suspected drug dealers by the FBI.,0,264
Park Square has a festive air.,1,560
Chris was handed Sandy a note by Pat.,1,558
We tried to amuse them that Kim was singing.,1,844
John convinced Bill that Mary should sleep.,0,397
I served leek soup to my guests.,1,877
"Hopefully, we'll make it through the winter without snow.",1,772
That movie always shocks.,1,842
Those pictures of us offended us.,0,562
The only person whose kids Dana is willing to put up with was written by John.,1,676
"Simon quickly dropped the gold, and Jack the diamonds.",1,424
I read some of the book.,0,976
I want her to dance.,1,187
the book of poems and from Blackwell takes a very long time to read.,1,640
Gwen hit the baseball.,1,509
The witch poisoned the children.,1,678
Any pilot on duty today could be flying this plane.,1,238
There tended to be a lot of discussion.,0,111
John thinks it would upset himself to die.,1,990
John grudgingly accepted judgments of his incompetence as an auto mechanic.,1,618
The tub leaked water.,1,70
That dogs bark annoys people.,1,575
The only people being added to our group who were at Harvard were students.,1,173
Who do you think Tom saw?,1,664
I wonder whom us to trust.,1,100
"Clinton is anxious to find out which budget dilemmas Panetta would be willing to tackle in a certain way, but he won't say in which.",0,201
Susan whispered at Rachel.,0,357
We like ourselves.,0,568
Kim put in the box.,0,884
In which car was the man seen?,1,235
The bills passed by the House yesterday that we objected to were vetoed.,0,79
I hit that you knew the answer.,0,236
A hundred men surrounded the fort.,1,656
This proved a decisive factor.,1,763
Fortunately Hermione passed biology,1,415
I felt that I know you.,0,854
I wonder whose mother died.,0,908
John is aware of it that Bill is here.,1,836
Lou put the umbrella in the closet.,1,1023
Birds sings.,1,470
Carla slid at the book.,1,639
The committee will study the feasibility of setting up a national computer network.,1,57
We admired the pictures of us in the album.,1,220
Some people consider the dogs dangerous.,0,146
The bucket was kicked by Pat.,1,646
I dislike the people in whose house we stayed.,0,733
Mary has always preferred lemons to limes.,0,958
"I like Bill's yellow shirt, but not Max's.",1,830
"Mary asked me if, in St. Louis, John could rent a house cheap.",1,291
Colin asked if they could get a mortgage.,1,960
Lou put the umbrella in the closet.,1,384
This dogs barked.,1,381
John is tall on several occasions.,1,647
It mattered that the Giants had lost.,1,388
I know you eat asparagus.,1,621
Out of the box jumped a little white rabbit.,1,4
There were several old rocks songs that she and I were the only two who knew.,0,414
The building's the roof is leaking.,1,29
Few dog barked.,1,597
They have no in.,0,200
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",1,788
Mary thinks that she is smart.,0,395
A magazine appeared on the newsstands.,1,893
I found the place where we can relax.,1,395
That dogs bark annoys people.,1,217
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",0,1025
Herman whipped the sugar and the cream.,1,533
I wonder what to be a clown on the cover of.,1,707
"Mary asked me if, in St. Louis, John could rent a house cheap.",1,827
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",1,291
What did Bill buy?,1,514
he had spent five thousand dollars.,1,100
A student who to talk to us just walked in.,1,930
Who did John send the book?,0,681
The butler sent the poison to Dinah.,1,648
John is near Larry.,1,319
You kicked yourselves,1,503
It is to give up to leave.,1,909
The storm arrived while the picnic.,1,710
It was believed to be illegal by them to do that.,1,575
"John was tall, but I don't know on what occasions.",1,1039
The bird give the worm a tug.,0,520
"Bill didn't eat the peaches, nor Harry.",1,164
How many feature structures categories can label the first daughter?,0,64
They found the book on the atom.,0,474
Sharon fainted from hunger.,1,681
I want goes to the store.,0,815
Everyone who knows either Susan or Laura likes her.,0,949
"As a statesman, scarcely could he do anything worth mentioning.",1,585
Sarah smiled a charming smile.,0,356
They make good cooks.,0,746
That movie always shocks.,1,820
I inquired when could we leave.,1,241
What additional categories and rules would be required to handle these verbs?,1,35
That picture of Susan offended her.,0,476
The book that I like - everyone else in the class hates.,1,917
The dog bit the cat.,1,551
Any trouble is what I don't want.,1,850
John counted on Bill to get there on time.,1,484
"John, told Mary that it would be appropriate to leave together.",0,249
The car was driven by John to Maine.,1,897
No one can forgive that comment to you.,1,900
The bread cuts easily.,1,151
The farmer loaded the cart with apples.,1,70
There is a nurse available.,0,68
I gave a book to Bill to read.,1,463
John said Joan saw someone from her graduating class.,0,729
A smith hammered the metal.,1,960
There is a unicorn in the garden.,0,195
"They're going to serve the guests something, but it's unclear what.",0,206
We created a monster.,1,175
He's a more reliable man.,0,271
It has been determined that somebody will be appointed; it's just not clear yet who.,1,439
"Max seemed to be trying to begin to love Harriet, and Fred to be trying to begin to love Sue.",1,363
I would like to could swim,1,322
"Everybody who attended last week's huge rally, whoever they were, signed the petition.",1,497
They represented seriously to the dean Mary as a genuine linguist.,1,556
John was spoken to by Mary.,1,121
Ethel wishes to ask you some awkward questions.,0,785
It was the peasant girl who got it.,0,293
I wonder who to place my trust in.,1,103
"She was dancing with somebody, but I don't know who with.",1,376
Susan told a story to her.,0,119
John believed it that Bill was tardy.,1,260
I served my guests.,0,647
I presented John with it dead.,0,953
John ate dinner but I don't know who.,1,305
To leave would be a pleasure.,1,239
The defendant denied the accusation.,1,120
"The administration has issued a statement that it is willing to meet a student group, but I'm not sure which one.",1,440
The wealthy young man bought that piano for his secret fiancée.,0,485
People are looking through the window.,1,888
"Which boy's, mother, did you meet who you liked?",0,167
With no job would John be happy.,1,590
We need to pen the pigs to keep them from getting into the corn.,0,25
Terry delighted my pain.,0,93
Chris dreads the bucket.,0,906
"They claimed they had settled on something, but it wasn't clear what they had settled on.",1,269
These cars drive easily.,1,371
We believed John to be a fountain in the park.,1,779
John tried to be a good boy.,0,510
Who did you get an accurate description of?,0,822
Us like them.,1,921
The witch poisoned the children.,0,358
It was believed by the students that they would have an exam.,1,297
My mother is easy to please my father and.,1,305
John decided Bill to get the prize.,1,59
A proof that the claim had been. made was giver that John had lied.,1,174
That movie always shocks.,1,108
That picture of Susan offended her.,0,460
This teacher is a genius.,1,645
"Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,81
What John promised is to be gentle.,1,437
Who for Sandy to talk to is still enrolled in the class?,1,79
Sam offered the ball out of the basket.,1,124
Lou hoped the umbrella was broken.,1,808
The bookcase ran,1,914
I shaved myself.,1,103
The government's imposition of a fine.,1,210
There loved Sandy.,1,149
Each of the boys fought with some of the other boys.,0,917
Soaring temperatures are predicted for this weekend.,1,914
Give me the phone number of the person whose mother's dog died.,1,269
Ellen said about the present conditions.,0,280
The cat was bitten the mouse.,1,382
John's arriving dead surprised me.,0,864
What did you leave before they did?,0,1037
Do you believe the claim that somebody was looking for something?,1,625
I saw that gas can explode.,1,372
To please John is easy.,1,720
Sophie will theater.,0,336
"We launched the rocket to the moon, but it blew up before it got there.",1,384
John tried to please Stephen.,0,215
Lou put the umbrella in the closet.,1,591
I met the man who grows peaches.,1,812
Most of the fruit is rotten.,1,387
Lou forgot the umbrella.,1,647
I no more could have stolen that steak than Jack the diamonds.,0,594
The tube was escaped by gas.,0,333
Us like them.,1,864
This building is tall.,1,207
John tries to leave the country.,1,751
We gave us to the cause.,0,341
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",1,160
the panther's the coat is dark black.,1,726
That dogs bark annoys people.,1,953
"Mary will read Fred's story, and Joe will read Holly's.",1,931
The correspondence school made Bill a good typist.,1,477
That dogs bark annoys people.,1,1002
The bird sing.,1,752
John put under the bathtub.,1,610
The patient was died.,0,214
Tom's dog with one eye attacked Frank's with three legs.,1,1033
"Mary claimed that eating cabbage, Holly shouldn't.",0,361
"That he was hungry, John whined.",1,976
I saw Bill while you did so Mary.,1,936
Who do you think Tom saw?,0,693
One of Korea's most famous poets wrote these lines.,0,586
We admired the pictures of us in the album.,1,915
There is believed to be sheep in the park.,1,984
John made Bill master of himself.,0,999
Burn them!,0,192
I squeaked the door.,1,334
The stream twists through the valley.,1,258
John tried to leave.,1,326
I'm even sure we got these tickets!,1,371
It was believed to be illegal by them to do that.,1,75
The table was wiped clean by John.,1,573
John bought a book on the table.,1,450
The guests dined.,1,501
I presented it to Bill to read.,0,982
Felicia kicked the ball off the bench.,1,906
John put old books in the box.,1,782
Lights go out at ten. There will be no talking afterwards.,1,518
I bought it to give to Pete.,1,45
Leslie likes ourselves.,1,120
John considers Bill silly.,0,36
Sharon fainted from hunger.,1,178
Books were taken from no student and given to Mary.,1,846
John left us orders to follow Pete.,1,66
I felt that I know you.,1,263
The only people being added to our group who were at Harvard were students.,0,14
There is a bench to sit on.,1,655
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,111
John is aware of it that Bill is here.,0,162
I lent the book partway to Tony.,0,486
Kim likes dogs.,0,80
You must pick any flower you see.,0,1033
The child and her mother clung together.,1,125
Nobody saw Pat.,1,515
The cake that Jones got was more delicious than the one that Smith got.,1,387
Carla slid the book.,1,226
Linda taped the picture onto the wall.,0,75
John went home.,0,222
"Drowning cats, which is against the law, are hard to rescue.",1,211
Paul laughed at Mary.,0,16
Here's a knife with which for you to cut up the onions.,0,745
Chris was handed Sandy a note by Pat.,1,1025
I won't have some money.,1,488
I shaped a loaf.,1,174
I wonder to whom they dedicated the building.,1,552
Harriet admired Mr Knightley.,0,419
Any trouble is what I don't want.,1,595
I wrote to Bill.,1,934
"We wanted to invite someone, but we couldn't decide who to.",0,988
John finished the cake and drank the lemonade.,1,419
They praised the dedication in the volunteers.,1,204
Lou hoped the umbrella was broken.,1,8
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",0,678
Anson demonized up the Khyber,0,1010
There was a felon elected to the city council.,1,393
"I know which book Mag read, and which book Bob read my report that you hadn't.",1,924
I want goes to the store.,1,252
Some people consider the dogs in my neighborhood dangerous.,1,896
"Everybody gets on well with a certain relative, but often only his therapist knows which one.",0,152
Bill ate the peaches and Harry did the grapes.,0,588
I gave a book to Bill to read.,1,417
She's reading. I can't imagine what.,1,617
"Simon quickly dropped the gold, and Jack the diamonds.",1,108
This proved a decisive factor.,1,854
Which experts testified against defendants who exposed them?,1,927
What did Bill buy?,1,382
John was struck by Bill as pompous.,1,987
Nobody told Susan about herself.,1,585
John believes it that Bill is here.,1,171
The horse kicked me black and blue.,1,752
Cynthia chewed.,0,820
Carmen bought Mary a dress.,1,965
Leslie likes ourselves.,1,43
He danced.,1,24
The teacher became angry with the students.,0,93
The Peter we all like was at the party,1,358
Lora buttered at the toast.,1,301
Will Anson come to the party?,0,603
The defendant walk.,1,712
"I know which book José didn't read for class, and which book Lilly did it for him.",0,744
did the policeman meet in the park?,1,210
The table was wiped clean by John.,1,1001
I gave Pete the book to impress.,1,446
I drank some of water.,1,140
My heart is pounding me.,1,75
I shaped a loaf.,0,41
We admired the pictures of us in the album.,1,129
They should pen the letter quickly.,1,507
John loaded the wagon with hay green.,1,86
The dogs barked.,1,532
I saw even the student.,0,613
John is easy to please Kim.,0,484
Carrie touched that cat.,1,685
Cynthia nibbled on the carrot .,1,381
Fiona might be here by 5 o'clock.,1,89
"Meg is attracted to Harry, but they don't know who she is attracted to.",0,916
What did you ask who Medea gave?,1,980
She talked to John or Mary but I don't know which.,1,459
You will believe Bob.,0,257
We talked to them about there.,1,912
John put under the bathtub.,1,603
Some people consider the noisy dogs dangerous.,0,60
John put old books in the box.,1,450
It was the peasant girl who got it.,1,928
They were taking a hard look at possible FTA.,1,168
John convinced Bill that Mary should sleep.,0,734
They should pen the letter quickly.,0,946
"Dave, Dan, Erin, Jaime, and Alina left.",1,1004
Cohen proved the independence of the continuum hypothesis.,1,1024
John is likely to leave.,1,855
The tank leaked the fluid free.,1,851
Agnes wondered how John could eat but it's not clear what.,1,270
We think that Leslie likes us.,0,838
"If you had eaten more, you would want less.",1,160
Fido barks.,1,108
The book was by John written.,0,947
That surprised me.,1,296
I like the book which you gave me.,1,866
It was hated for John to leave.,0,552
The building's the roof is leaking.,1,358
I believe there to be no way out.,1,274
It has been determined that somebody will be appointed; it's just not clear yet who.,1,151
Somebody apparently struck the unidentified victim during the early morning hours.,0,470
These stockings will run.,1,480
Anybody who attended last week's huge rally signed the petition.,1,1041
Some people yell at noisy dogs in my neighborhood.,1,119
Mary wonders that Bill will come.,0,566
They represented seriously to the dean Mary as a genuine linguist.,1,963
There is a nurse available.,1,91
Fed knows which politician her to vote for.,1,597
We offered a job to her.,1,1029
John decided Bill to get the prize.,1,168
"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.",1,279
All who lost money in the scam are eligible for the program.,0,995
It was hated for John to leave.,1,160
The horse kicked me black and blue.,1,733
There seemed to be intelligent.,1,308
That Sam sometimes didn't sleep must have pleased somebody.,0,868
A magazine about crime appeared on the newsstands.,1,807
Mary was respected by John.,0,608
The window was broken with a hammer.,0,875
There tended to be a lot of discussion.,1,744
Kim depends for Sandy.,0,15
Janet broke the cup.,1,874
Dogs like Kim.,0,23
John taught English Syntax to new students.,1,350
John offers many advice.,1,898
The candidates bring advantage to the voters.,1,678
It would prove our theory to be untenable for carrots to be vegetables.,1,465
Sandy removed her ballet shoes.,0,90
John tries to leave the country.,1,681
Any man didn't eat dinner.,0,368
"If the ants were called elephants and elephants ants, I'd be able to squash an elephant.",1,66
Any man didn't eat dinner.,1,651
Vote for you!,1,303
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",0,119
I presented it to Bill to read.,1,674
Which report that John was incompetent did he submit?,1,757
The child and her mother clung together.,0,215
I'm creating a committee. Kim – you're in charge.,0,412
I would prefer for John to leave.,1,96
The worker will have a job.,0,201
"They claimed they had settled on something, but it wasn't clear what they had settled on.",0,248
"Whenever Russia has made a major political blunder, the U.S. has too.",1,237
What did you ask who Medea gave?,1,97
We relied above Leslie.,1,632
List associates of each defendant who speaks Spanish.,0,521
Anson demonized up the Khyber,1,879
John was spoke by Mary to.,0,637
"John likes some students, but I don't know who John likes some students.",1,541
Which experts testified against defendants who exposed them?,1,714
"Sarah promised Catherine her old car, but then gave it to her son instead.",0,163
I have to try to finish grading some papers.,1,395
"He announced he had eaten the asparagus, but we didn't know what.",1,469
They kicked them,1,388
The teacher became.,0,382
The weights made the rope stretch over the pulley.,1,416
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",1,449
I served my guests.,0,460
There is believed to be sheep in the park.,0,647
That we invaded Iraq really bites.,0,32
That movie always shocks.,1,944
Linda taped the picture to the wall.,1,890
Which house does your friend live?,1,681
Nobody saw Pat.,0,219
John has a fear of dogs.,1,1033
Some people consider the noisy dogs dangerous.,0,969
The window was broken with a hammer.,1,635
She goes and buying some whiskey.,1,209
The love of my life and mother of my children would never do such a thing.,0,868
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",0,562
Nora sent the book.,1,517
Anson demonized up the Khyber,1,168
He washed her.,1,543
The fugitive lay motionless in order to avoid discovery.,0,394
Ethel wishes to ask you some awkward questions.,0,668
With no job would John be happy.,1,1006
There is a monster in Loch Ness.,0,645
Nobody told Susan.,1,654
Protect you!,1,536
"Which book's, author did you meet?",1,604
John loaded the wagon full with hay.,1,854
Our friends like us.,1,224
The police sprayed water on the protesters.,0,339
I met the man who grows peaches.,0,52
John left orders not to be disturbed.,1,614
The children admire their mother.,1,480
Came right in he did without so much as a knock.,1,829
Muriel said nothing else than that she had been insulted.,1,427
She asked was Alison coming to the party.,0,38
I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.,1,651
Everyone hopes everyone to sleep.,1,268
I borrowed Fred's diagram of a snake's eye because Steve's had been stolen.,1,933
"Any tiger has orange fur, marked with black stripes.",1,915
We offered a job to her.,1,889
How did you guess that he fixed the computer?,1,537
The teacher became angry with the students.,0,834
You should sit before there.,1,843
The horse that was raced past the barn fell.,1,671
Lou hoped the umbrella in the closet.,1,265
"Joe's neuroses bother his patrons, and Sally does too.",0,953
"She was bathing, but I couldn't make out who.",1,843
"Bill ate the peaches, but Harry the grapes.",1,987
how mad was Bill made?,0,982
I gave money to the charity.,0,28
The defendant walk.,0,880
It was hated for John to leave.,1,906
They knew that pictures of each other would be on sale.,0,861
the putter of books left.,0,497
Chris was handed.,1,53
I'm even sure we got these tickets!,1,575
"The more people you give beer to, the more people get sick.",0,657
John will rain tomorrow.,1,118
It is the problem that he is here.,1,707
Lou put the umbrella in the closet.,1,135
I would like to could swim,1,417
She talked to John or Mary but I don't know which one.,1,469
A pound was weighed by the book.,1,121
I enjoy yourself.,0,893
It isn't because Sue said anything bad about me that I'm angry.,0,949
This teacher is a genius.,1,180
She's reading. I can't imagine what.,1,1027
"Simon quickly dropped the gold, and Jack the diamonds.",1,270
I dislike the people in who we placed our trust.,1,1016
I met the person who left.,0,708
A pilot could be flying this plane.,1,744
Maytag will give a brand-new dryer to the winner of the Mrs.,0,855
I read some of the book.,1,869
They kicked them,1,269
1 gave Mary after the party a book.,0,343
Fanny regretted having to talk to Aunt Norris.,1,630
"John likes some students, but I don't know who John likes some students.",1,524
"Max seemed to be trying to force Ted to leave the room, and Walt, Ira.",0,999
Wash you!,1,345
That John is reluctant seems.,1,956
"Bob tried to wash himself, and Mary to read the funnies.",0,778
"The more people you give beer to, the more people get sick.",1,604
Was sunk.,0,614
The proof this set is recursive is difficult.,1,1024
We admired the pictures of us in the album.,1,47
That's a new car dealership.,0,846
"Tom will smoke the grass, and Reuben has the hash.",1,796
John will rain tomorrow.,0,119
The worker will have a job.,1,302
Which house does your friend live?,0,326
Linda taped the picture to the wall.,1,825
