VVS1	D	Ideal	61.7	56
VS2	G	Ideal	61.9	58
VS1	H	Ideal	61.8	58
VS1	H	Ideal	61.6	56
VVS1	G	Fair	58.8	66
SI2	F	Premium	61	57
SI2	E	Fair	67.4	60
VS2	H	Very Good	63.4	60
VS1	I	Ideal	61.5	59
SI2	E	Very Good	58	62
SI2	F	Ideal	62.4	54
SI1	D	Ideal	61.9	57
IF	G	Very Good	61.6	56
SI2	I	Good	62.2	59
VS1	E	Premium	62.2	58
SI2	I	Very Good	61.3	56
SI1	G	Ideal	62.3	57
SI1	G	Ideal	61.8	57
SI1	H	Very Good	62.5	59
VS1	G	Premium	62.9	60
VS1	I	Ideal	61.8	59
IF	G	Ideal	62.3	56
VS1	G	Fair	59	70
I1	F	Ideal	60.7	55
VS2	F	Ideal	62.5	55
VS2	F	Premium	62.7	58
SI1	H	Ideal	60.4	57
VS2	F	Premium	62.8	57
I1	G	Premium	62.2	58
SI2	J	Premium	62.3	58
SI2	G	Very Good	59.9	58
IF	F	Ideal	61.9	54
VS2	E	Premium	63	55
VS1	F	Premium	62.4	58
VS2	F	Very Good	62.9	58
SI1	E	Very Good	63.5	56
SI1	E	Ideal	60.6	54
VS1	G	Good	65.1	58
VS2	F	Premium	62.6	58
VS2	F	Premium	58	62
VS1	G	Premium	62.4	61
VS2	G	Premium	61.3	57
VS2	G	Premium	59.9	60
VS2	G	Premium	60.8	58
VS1	G	Very Good	63.5	55
SI2	D	Ideal	62.2	57
VS2	E	Very Good	63.8	58
VS2	E	Very Good	64	57
SI2	E	Very Good	62.5	56
SI1	D	Very Good	62.3	58
VS1	F	Ideal	61.7	57
VS1	F	Very Good	62.2	58
VS2	H	Ideal	61.5	56
SI1	D	Ideal	61	59
SI1	D	Ideal	62.2	56
SI1	D	Ideal	61.5	54
SI1	I	Fair	67.3	59
VS2	F	Premium	61.7	58
VS2	F	Premium	61.9	56
SI2	E	Ideal	61.8	58
VVS1	E	Fair	58.7	66
VS2	F	Premium	62.5	57
VS2	G	Ideal	62.8	56
VS2	F	Fair	61.1	68
VS2	G	Good	64	57
SI1	G	Very Good	62.5	60
VVS1	H	Very Good	60.6	58
SI1	F	Ideal	61.6	55
SI2	J	Premium	61.9	57
VS2	H	Very Good	62.8	57
VS1	F	Very Good	62	57
I1	G	Fair	66.4	59
VS2	G	Very Good	63.4	56
VVS2	E	Ideal	60.9	56
SI1	D	Very Good	63.1	57
SI1	F	Very Good	63.1	59
SI2	D	Premium	59.2	57
SI1	F	Premium	60.7	54
I1	F	Fair	64.6	56
VS1	F	Very Good	61.8	56
VS1	F	Very Good	59.9	60
SI2	D	Ideal	61.7	55
VS1	F	Good	62.8	61
SI1	G	Good	62.7	57
SI1	F	Very Good	63.4	58
SI1	D	Very Good	63.5	54
VS2	J	Fair	65.7	59
SI2	I	Fair	68.1	56
VS1	G	Very Good	63	60
VS2	F	Very Good	59.5	58
SI1	E	Good	63.5	59
VS2	F	Very Good	61.7	58
SI1	I	Premium	62.7	58
SI1	I	Premium	62.8	58
SI1	I	Ideal	62.4	57
SI1	I	Premium	61	59
SI1	I	Very Good	63.1	56
SI1	I	Ideal	60.7	57
SI1	H	Premium	60.9	59
SI1	H	Premium	60.1	55
SI1	H	Premium	62.9	58
SI1	H	Very Good	63.3	56
SI1	H	Good	63.8	55
SI1	H	Ideal	62.9	57
SI1	H	Very Good	63.4	60
SI1	I	Good	63.9	55
SI2	H	Ideal	61.4	56
VS1	E	Very Good	61.9	55
VS1	E	Very Good	62.4	55
SI1	F	Very Good	61.8	58
VS2	H	Ideal	60.4	57
VS1	I	Ideal	61.8	55
VS1	I	Ideal	62	56
VS1	G	Ideal	62.3	56
VS1	F	Ideal	61.6	56
SI1	G	Ideal	60.6	56
I1	E	Very Good	58.4	62
VS2	F	Very Good	61.4	58
VS2	I	Ideal	61.9	56
VS2	G	Ideal	62	56
VS1	E	Ideal	61.5	57
VS2	F	Very Good	62.3	58
VS2	F	Very Good	60.9	61
SI1	D	Ideal	62.4	57
SI1	J	Fair	55	61
VS2	E	Premium	58.6	60
SI2	G	Premium	59.8	58
SI1	E	Very Good	63.4	55
VS2	I	Good	64.3	58
SI1	E	Premium	62.2	59
SI1	E	Ideal	61.7	57
SI1	E	Premium	61.1	59
VVS1	D	Very Good	61.5	56
SI2	F	Very Good	58.5	62
VS1	G	Premium	61.7	58
SI1	H	Ideal	60.4	56
SI1	H	Ideal	61.4	56
SI1	H	Ideal	61.5	55
VS2	J	Fair	65	56
SI2	F	Fair	56	60
SI2	H	Premium	60.2	59
VS2	E	Premium	58.3	58
SI2	E	Fair	53.1	63
I1	G	Premium	60.3	58
VVS2	I	Very Good	61.4	56
VVS2	G	Ideal	60.1	57
VS1	D	Good	63.4	55
SI1	F	Premium	61.5	59
SI2	H	Ideal	62.7	56
SI1	H	Ideal	62.5	55
SI1	E	Premium	61.3	56
VVS2	I	Ideal	60.2	56
VS2	E	Ideal	62.7	57
VS2	E	Premium	62.3	58
VVS2	F	Ideal	61.5	56
SI1	E	Premium	61.4	58
VS2	J	Ideal	62.8	55
SI1	E	Good	62.8	64
VS2	E	Premium	62.4	61
VS2	E	Premium	59.3	60
VS2	E	Premium	63	60
I1	H	Premium	61.3	60
SI2	F	Premium	59.3	62
SI1	H	Ideal	61	57
VS1	E	Ideal	62.9	57
VS1	E	Premium	59.6	57
VS2	F	Premium	61.8	60
VS1	E	Premium	62.7	57
SI2	H	Fair	65.3	62
VS1	G	Very Good	63.8	58
VS1	H	Ideal	62.3	56
VS1	F	Good	59.7	63
SI2	F	Good	64.3	60
VS1	G	Ideal	62.9	58
SI1	E	Ideal	62	57
VS2	E	Premium	61.6	59
VVS1	E	Ideal	61.9	55
SI1	E	Good	63.6	57
SI1	E	Premium	59.6	61
SI1	D	Premium	61.7	55
SI1	E	Very Good	63.2	58
VS1	E	Premium	60.8	60
VS2	E	Premium	60.3	59
VS2	E	Premium	60.9	60
VS2	E	Premium	62.4	59
VS2	E	Premium	60.2	60
VVS2	F	Ideal	62	55
VVS1	I	Ideal	60.8	57
SI1	F	Ideal	62.1	55
SI1	D	Premium	60.2	60
SI1	D	Ideal	60.7	56
VS2	J	Good	64	61
SI1	D	Ideal	60.2	56
VS2	E	Premium	61.5	59
VS2	E	Premium	62.6	56
SI1	D	Ideal	59.7	58
SI1	E	Good	61.4	64
SI1	D	Ideal	61.8	56
VS2	E	Premium	60.7	62
VS2	F	Premium	60.6	58
SI1	D	Ideal	61.4	54
SI2	D	Very Good	62.8	59
SI1	I	Good	63.8	57
VVS2	E	Ideal	61.3	54
SI2	H	Fair	65.8	54
SI1	E	Ideal	60.5	56
VS2	D	Premium	61.2	59
VVS2	I	Ideal	62.1	57
VS1	E	Good	63.1	58
SI2	E	Premium	60.8	60
VS1	G	Premium	62.2	59
SI1	H	Premium	60	59
VS1	G	Very Good	62	57
SI1	H	Premium	62.5	59
I1	J	Premium	60.2	61
SI2	H	Fair	61.3	67
VS1	E	Premium	62.6	60
VS1	E	Good	57.2	59
SI2	I	Premium	62.2	59
VS2	D	Very Good	63.3	56
VS1	E	Premium	59.4	61
SI2	I	Very Good	63.5	56
SI1	F	Premium	60.8	60
SI1	D	Very Good	62.3	59
VS2	D	Good	64	54
VVS2	H	Premium	62.6	58
VVS1	H	Ideal	61.6	57
VVS1	H	Ideal	62.3	55
SI2	D	Ideal	60.6	57
SI2	H	Premium	61.6	61
VS1	F	Premium	62.2	58
SI2	E	Good	63.7	54
VVS1	E	Ideal	62	56
SI2	E	Premium	61.9	57
SI2	E	Premium	60.2	57
VS2	E	Very Good	62.7	59
SI1	H	Very Good	61.7	56
I1	F	Ideal	60.7	56
VVS1	F	Ideal	60.9	57
VVS1	F	Ideal	61.8	57
VS2	I	Ideal	62.1	54.4
SI1	G	Premium	60.6	62
SI2	E	Very Good	60.8	60
SI1	E	Ideal	62.3	57
SI1	E	Premium	62.1	58
VS2	F	Very Good	62.5	58
SI2	I	Very Good	62.8	61
VVS2	G	Premium	62.1	57
SI1	G	Premium	63	60
SI1	H	Ideal	62.5	57
SI1	J	Good	64.3	63
VS2	I	Very Good	62	58
IF	E	Very Good	61	59
VS2	D	Very Good	59.6	61
VS2	D	Ideal	61	57
VVS2	F	Ideal	61.7	55
SI2	H	Ideal	62.5	57
SI1	F	Ideal	60.7	57
VS2	G	Ideal	62.2	56
VS2	H	Ideal	62.8	57
VVS1	D	Very Good	59.9	58
VVS1	F	Ideal	61.4	57
VS2	I	Ideal	61.8	55
SI1	J	Very Good	63.4	54
SI2	G	Fair	65.3	59
SI2	E	Ideal	60.7	55
VS1	F	Ideal	61.2	56
VVS2	F	Ideal	61.9	57
VS2	E	Ideal	61.5	54
VS2	E	Ideal	62.8	57
SI1	E	Ideal	61	57
VS2	F	Premium	59.6	59
SI1	H	Very Good	60.7	56
VS2	E	Good	62.8	60
VS1	E	Premium	62.6	59
VS1	E	Ideal	61.8	56
SI1	F	Ideal	59.8	53
SI1	H	Very Good	60.9	55
SI1	F	Fair	64.9	58
VS1	F	Premium	58.8	60
VS2	F	Premium	62.3	58
VS1	G	Premium	62.6	55
VS2	F	Premium	59.4	61
SI1	E	Very Good	63.5	59
VS2	F	Premium	60.9	61
VS2	F	Premium	59.5	58
VS1	G	Premium	63	60
SI1	E	Very Good	60	57
VS1	F	Ideal	61.5	57
VS1	F	Ideal	61.6	54
VS1	F	Ideal	62.1	55
VS1	F	Premium	59.1	61
VS1	F	Premium	59	60
VS1	F	Premium	60.5	58
VS1	F	Ideal	62.4	53
VS2	G	Ideal	61.8	54
VS2	E	Ideal	62.1	54
VS1	G	Ideal	61.3	57
VVS2	G	Premium	60.3	58
VS1	F	Premium	59.2	58
VS2	G	Premium	59.3	62
VS1	F	Premium	62.7	59
VS1	H	Very Good	61	60
SI2	F	Very Good	59.8	56
SI1	F	Ideal	61	56
VS2	F	Premium	59.3	56
SI2	D	Ideal	61.9	56
SI2	F	Premium	61.4	59
VVS1	H	Premium	59.2	60
VS2	F	Premium	60.3	59
VS1	D	Very Good	63.4	55
SI1	D	Very Good	63.9	57
SI2	F	Ideal	61.7	53
SI2	F	Ideal	62.3	56
SI2	F	Very Good	59.7	57
VVS1	F	Ideal	61.2	56
I1	F	Premium	58.9	60
SI1	G	Fair	66.7	56
SI1	D	Ideal	61.4	57
VS2	F	Premium	59.9	59
VS1	G	Premium	61.4	58
VS1	I	Ideal	62.6	54
VS2	F	Premium	58.7	61
VS2	E	Very Good	60.2	62
VS2	E	Very Good	62.7	58
VS2	E	Very Good	59.4	58
SI2	F	Very Good	63.2	58
SI1	D	Very Good	61.5	58
VVS2	G	Ideal	61.3	57
VS1	F	Very Good	61.8	59
VS2	E	Ideal	62	57
SI2	F	Ideal	62.1	57
VVS2	G	Ideal	60.7	57
SI1	E	Very Good	57.7	61
VS1	E	Very Good	62	59
I1	I	Ideal	61.5	57
I1	I	Good	63.1	57
VS2	H	Ideal	62.5	57
VS2	E	Very Good	61.8	59
VS2	E	Very Good	58.9	60
VS2	H	Good	63.4	60
SI2	H	Premium	59.3	61
SI1	D	Ideal	61.5	56
VS1	F	Very Good	60.2	59
VVS2	H	Ideal	61.6	56
SI2	H	Fair	65.4	59
I1	H	Good	64.2	61
SI1	E	Ideal	59.1	59
SI1	E	Ideal	61.6	57
VS2	F	Good	59.1	61
SI1	E	Premium	62.9	59
VS2	G	Premium	61.3	60
SI1	H	Very Good	61.2	57
SI1	E	Ideal	60.3	57
SI1	D	Premium	61.1	59
VVS2	G	Very Good	62.9	59
VVS2	D	Ideal	61.5	55
SI2	D	Fair	64.6	57
SI1	E	Good	64.1	54
VS1	E	Very Good	63.1	58
VS2	E	Very Good	61	60
VS2	F	Ideal	60.8	59
SI1	J	Ideal	61.5	56
I1	H	Very Good	63.1	60
SI1	F	Very Good	63.4	57
VS1	D	Ideal	62.1	56
SI2	F	Very Good	61	63
SI1	H	Premium	62.7	59
SI1	F	Ideal	61	57
IF	E	Very Good	60.6	59
VS1	I	Ideal	61.5	57
SI1	G	Ideal	61.3	55
SI1	I	Very Good	63.5	57
VS1	G	Good	63.5	55
SI2	D	Ideal	62.8	57
SI2	D	Premium	60	60
SI1	E	Premium	62.7	58
VS1	I	Premium	61.9	58
VS1	H	Very Good	61.9	57.1
VS1	E	Very Good	62.4	56
I1	H	Premium	59.1	61
VS2	E	Premium	62	57
VS2	J	Fair	64.4	62
VS2	J	Fair	65.4	60
VS2	J	Good	64.2	58
SI1	H	Fair	65.8	58
VS1	E	Premium	58.4	59
VVS2	F	Premium	61.7	57
VS2	F	Very Good	62.5	57
SI1	J	Good	63.6	57
VS2	D	Premium	62.4	57
SI2	E	Fair	53.3	67
SI1	I	Fair	53	63
SI2	G	Fair	67.8	61
SI2	H	Ideal	61.6	55
VVS2	F	Ideal	60.8	57
SI1	I	Fair	67.9	62
VS1	E	Ideal	62.3	57
VS1	E	Ideal	62.1	56
SI1	H	Ideal	61.9	55
VS2	G	Good	57.5	61
SI1	E	Good	63.3	57
SI1	E	Good	63.5	55
SI1	E	Good	63.4	55
VS2	G	Very Good	59.6	62
SI1	E	Ideal	62.2	54
VS2	E	Good	64.1	54
VVS1	I	Ideal	61.6	55
VVS1	I	Ideal	61.3	56
VVS1	I	Ideal	62.3	54
VVS1	I	Ideal	62	54
VVS1	I	Ideal	62.7	53
VVS1	I	Ideal	62.2	53
VS2	G	Ideal	62.2	53.6
VS1	H	Ideal	61.6	54.8
VS1	H	Ideal	61.8	54.2
SI2	G	Premium	59.4	59
SI2	F	Premium	62.3	58
SI2	G	Premium	62.6	58
SI2	G	Ideal	61.9	56
SI2	F	Premium	63	58
VS1	J	Premium	62.8	58
VS1	J	Premium	61.5	61
VS1	J	Ideal	62.1	55
SI1	I	Ideal	63	57
SI1	I	Good	63.6	53
SI1	I	Premium	60.4	59
SI2	H	Fair	66.1	56
SI1	F	Premium	60.8	59
SI1	F	Premium	61	58
VVS2	E	Good	60.1	63
SI2	G	Very Good	63.1	58
VS2	I	Premium	61.9	59
VVS2	G	Ideal	62.1	56
SI1	F	Very Good	61.3	57
SI1	F	Very Good	61.7	57
VS2	E	Premium	61	60
VS2	E	Premium	61.4	59
VS2	E	Premium	61.5	60
VS2	E	Very Good	63.5	59
SI1	J	Premium	62.9	58
SI1	E	Ideal	62.7	54
VS2	D	Premium	60.4	62
VVS2	E	Good	63.6	62
SI2	G	Fair	64.5	56
VS2	D	Fair	56.9	65
VS2	D	Premium	62.4	56
VS1	F	Premium	60.9	60
VS1	G	Ideal	61.5	56
VS2	D	Premium	59.6	61
VS1	F	Fair	55.8	70
SI2	E	Premium	59.2	60
SI2	J	Very Good	63.6	58
VVS2	E	Ideal	61.9	54.9
VS1	D	Premium	62.9	57
SI1	D	Premium	60.7	58
VVS2	G	Ideal	61.6	56
SI1	I	Premium	63	58
IF	F	Fair	60.1	61
SI2	E	Premium	61.7	59
VS1	D	Premium	61	58
SI1	D	Very Good	62.5	55
SI1	F	Very Good	62.6	58
SI2	D	Very Good	62.5	59
SI1	F	Premium	62.3	54
VVS1	F	Very Good	63.2	60
VS2	H	Ideal	61.1	57
VS2	E	Very Good	58.7	63
VS1	H	Premium	60	60
VS2	E	Premium	59.5	59
I1	E	Premium	60.9	57
SI2	E	Fair	67.6	57
VS2	E	Premium	62.5	61
SI1	D	Ideal	60.8	56
SI1	G	Premium	62.3	58
SI2	F	Premium	62.3	59
SI1	D	Premium	61	61
SI1	D	Premium	59.7	59
SI1	D	Premium	61.7	56
SI1	D	Ideal	61.7	57
SI1	D	Premium	61.4	58
SI1	D	Premium	60.6	58
SI1	J	Premium	59.5	62
VS2	J	Premium	59.8	62
VVS2	H	Premium	61.5	62
SI1	E	Premium	59.1	61
VS2	F	Ideal	59.5	57
SI1	E	Premium	60.9	60
VS2	E	Ideal	61	55
SI2	E	Ideal	60.3	57
VS2	I	Very Good	61.6	58
SI1	D	Premium	60.8	55
VVS1	D	Very Good	62	56
VVS1	D	Very Good	61.8	55
VS1	E	Ideal	62.2	55
VVS1	H	Ideal	62.3	58
SI1	I	Premium	61.3	58
VVS1	H	Very Good	62.9	57
VS2	D	Ideal	62.4	57
VVS1	H	Ideal	60.4	57
VS2	H	Premium	61.2	53
SI2	F	Premium	58.4	57
SI2	F	Premium	59.7	57
SI1	G	Ideal	61.3	57
SI2	F	Fair	68.2	61
VS1	I	Ideal	62.4	55
IF	G	Ideal	60.5	57
SI2	E	Premium	61	58
SI1	E	Very Good	63.1	56
I1	D	Premium	61.9	60
SI1	E	Ideal	60.8	55
IF	G	Ideal	61.8	56
VVS2	H	Ideal	60.9	57
VVS2	F	Premium	61.8	60
SI2	E	Ideal	62.2	57
VVS2	E	Premium	62.1	58
SI1	G	Ideal	62.5	57
SI1	H	Ideal	62.1	56
SI1	F	Ideal	61.5	56
VS2	H	Ideal	59.5	57
VS1	E	Premium	61.3	59
I1	I	Premium	61.6	61
SI1	E	Very Good	61.3	58
SI1	J	Premium	62.8	59
SI1	I	Ideal	61.8	55
SI1	G	Ideal	62.6	55
SI1	D	Good	62.5	56.7
SI1	D	Very Good	60.7	55
I1	I	Ideal	61.7	56
SI2	G	Very Good	59	62
SI1	D	Very Good	60.2	60
VS2	E	Very Good	58.3	57
SI1	E	Ideal	62.3	58
SI1	G	Good	65.1	55
VS2	F	Very Good	62	58
SI2	E	Ideal	62.8	56
SI2	I	Ideal	61.7	56
SI1	H	Fair	65.5	62
SI1	I	Fair	65.7	58
SI1	J	Premium	61.8	58
SI1	J	Good	64	61
SI1	I	Fair	65.3	61
SI1	I	Fair	65.8	56
SI1	J	Premium	60.9	61
VS1	F	Premium	59	59
VS1	F	Premium	60.8	62
VVS2	G	Premium	61.8	58
VS1	F	Ideal	61	55
VS1	F	Ideal	61.6	55
VS1	F	Ideal	62.4	56
VVS2	G	Premium	62.9	59
SI2	H	Fair	67.7	60
SI1	H	Ideal	62.4	56
VS1	J	Fair	65.5	55
SI1	I	Fair	66.3	61
SI2	H	Fair	69.5	55
VS2	E	Premium	60.6	53
VS1	H	Very Good	62.2	54
VS1	E	Ideal	62.4	56
VS2	G	Ideal	62.3	55
VVS1	H	Good	62.7	56
VS1	F	Good	59.1	62
SI1	F	Very Good	62.8	59
SI1	F	Very Good	62.7	60
SI2	D	Very Good	59.7	58
VS2	I	Ideal	61.5	55
SI1	F	Ideal	62.8	56
