AAPL_x,AAPL_y
2014-07-31,77.11843133
2014-08-03,85.95908551
2014-08-04,106.85566093
2014-08-06,82.94544813
2014-08-08,110.74512354
2014-08-08,100.04637728
2014-08-11,86.10611302
2014-08-11,89.44909018
2014-08-13,91.69183951
2014-08-13,117.80265532
2014-08-15,89.52510878
2014-08-16,83.8539926
2014-08-20,80.48717998
2014-08-20,84.76494137
2014-08-21,115.99711647
2014-08-25,84.09518976
2014-08-25,73.62759462
2014-08-26,96.18802971
2014-08-27,118.56211769
2014-08-27,72.70545886
2014-08-28,75.71164835
2014-08-29,81.26163466
2014-08-29,84.18786485
2014-08-29,91.11597873
2014-08-30,102.35197935
2014-08-31,112.14415044
2014-08-31,100.3480212
2014-09-01,114.29167295
2014-09-02,84.19059009
2014-09-03,85.19343196
2014-09-04,88.89073601
2014-09-05,113.08282265
2014-09-08,88.84231897
2014-09-08,107.91581575
2014-09-11,115.83341211
2014-09-14,100.8530131
2014-09-15,89.83719941
2014-09-18,78.59562631
2014-09-19,97.70661006
2014-09-20,70.85040686
2014-09-21,94.03610616
2014-09-23,95.72088144
2014-09-24,82.24913355
2014-09-24,81.91477031
2014-09-25,95.07701626
2014-09-26,115.04071434
2014-09-26,76.34404844
2014-09-27,114.97016526
2014-10-01,78.86114396
2014-10-02,113.8723563
2014-10-02,92.08651283
2014-10-03,106.18805941
2014-10-05,96.74520389
2014-10-07,83.13891039
2014-10-09,94.94394833
2014-10-10,112.17411776
2014-10-13,74.66883611
2014-10-14,76.44385018
2014-10-15,88.13466709
2014-10-16,69.29647465
2014-10-16,74.5589942
2014-10-18,85.97578838
2014-10-23,79.4435673
2014-10-24,103.43047875
2014-11-02,115.01690381
2014-11-03,71.8789138
2014-11-04,75.70111073
2014-11-07,96.00938525
2014-11-10,117.36532352
2014-11-12,104.62007552
2014-11-14,115.12511828
2014-11-21,94.75559987
2014-11-22,81.29014926
2014-11-24,112.13650119
2014-11-25,90.47852053
2014-11-26,74.64556946
2014-11-29,84.22382249
2014-11-30,78.61767855
2014-12-03,82.34778371
2014-12-04,78.70382205
2014-12-05,104.67351176
2014-12-10,90.63813147
2014-12-12,101.82982438
2014-12-12,80.97720684
