Date,Extent
1980-04-09,13.907
1980-04-10,8.786
1980-04-11,10.62
1980-04-12,10.944
1980-04-13,5.724
1980-04-14,13.764
1980-04-15,9.325
1980-04-16,15.717
1980-04-17,15.853
1980-04-18,12.248
1980-04-19,6.982
1980-04-20,6.127
1980-04-21,12.133
1980-04-22,4.554
1980-04-23,7.516
1980-04-24,10.435
1980-04-25,3.54
1980-04-26,12.71
1980-04-27,14.125
1980-04-28,4.697
1980-04-29,7.373
1980-04-30,5.628
1980-05-01,8.124
1980-05-02,4.291
1980-05-03,6.173
1980-05-04,13.063
1980-05-05,8.773
1980-05-06,15.775
1980-05-07,3.796
1980-05-08,6.209
1980-05-09,10.38
1980-05-10,10.856
1980-05-11,12.584
1980-05-12,12.516
1980-05-13,12.476
1980-05-14,7.725
1980-05-15,6.461
1980-05-16,15.679
1980-05-17,15.258
1980-05-18,7.371
1980-05-19,16.385
1980-05-20,5.697
1980-05-21,5.085
1980-05-22,14.645
1980-05-23,8.668
1980-05-24,3.986
1980-05-25,5.8
1980-05-26,10.408
1980-05-27,7.694
1980-05-28,8.429
1980-05-29,13.718
1980-05-30,14.533
1980-05-31,4.028
1980-06-01,16.343
1980-06-02,3.779
1980-06-03,12.858
1980-06-04,8.216
1980-06-05,9.262
1980-06-06,14.376
1980-06-07,6.119
1980-06-08,13.193
1980-06-09,11.204
1980-06-10,11.23
1980-06-11,15.256
1980-06-12,14.427
1980-06-13,4.142
1980-06-14,12.852
1980-06-15,5.772
1980-06-16,14.499
1980-06-17,13.861
1980-06-18,6.756
1980-06-19,13.619
1980-06-20,10.998
1980-06-21,12.566
1980-06-22,3.878
1980-06-23,14.08
1980-06-24,12.476
1980-06-25,9.559
1980-06-26,10.609
1980-06-27,8.764
1980-06-28,10.97
1980-06-29,16.388
1980-06-30,16.393
1980-07-01,15.827
1980-07-02,5.312
1980-07-03,16.163
1980-07-04,13.426
1980-07-05,12.347
1980-07-06,7.85
1980-07-07,3.342
1980-07-08,6.865
1980-07-09,8.519
1980-07-10,9.255
1980-07-11,7.716
1980-07-12,11.167
1980-07-13,10.091
1980-07-14,3.572
1980-07-15,14.764
1980-07-16,14.507
1980-07-17,10.449
1980-07-18,13.055
1980-07-19,9.883
1980-07-20,13.452
1980-07-21,13.72
1980-07-22,6.894
1980-07-23,13.972
1980-07-24,5.465
1980-07-25,10.832
1980-07-26,8.865
1980-07-27,12.286
1980-07-28,11.89
1980-07-29,9.036
1980-07-30,4.843
1980-07-31,16.2
1980-08-01,4.178
1980-08-02,13.928
1980-08-03,11.325
1980-08-04,9.793
1980-08-05,15.975
1980-08-06,15.528
1980-08-07,14.555
1980-08-08,4.861
1980-08-09,10.107
1980-08-10,5.283
1980-08-11,4.13
1980-08-12,10.536
1980-08-13,3.489
1980-08-14,4.105
1980-08-15,9.286
1980-08-16,10.248
1980-08-17,7.803
1980-08-18,13.784
1980-08-19,14.782
1980-08-20,15.35
1980-08-21,6.163
1980-08-22,7.876
1980-08-23,11.856
1980-08-24,5.215
1980-08-25,4.22
1980-08-26,6.798
1980-08-27,14.895
1980-08-28,9.893
1980-08-29,15.111
1980-08-30,3.527
1980-08-31,14.788
1980-09-01,12.627
1980-09-02,10.138
1980-09-03,9.646
1980-09-04,9.39
1980-09-05,12.771
1980-09-06,14.865
1980-09-07,9.023
1980-09-08,5.15
1980-09-09,11.619
1980-09-10,4.211
1980-09-11,13.987
1980-09-12,14.22
1980-09-13,12.383
1980-09-14,8.19
1980-09-15,9.066
1980-09-16,13.566
1980-09-17,6.596
1980-09-18,5.164
1980-09-19,14.374
1980-09-20,10.728
1980-09-21,12.16
1980-09-22,9.883
1980-09-23,10.967
1980-09-24,11.85
1980-09-25,9.09
1980-09-26,15.49
1980-09-27,5.886
1980-09-28,11.333
1980-09-29,7.946
1980-09-30,11.712
1980-10-01,12.81
1980-10-02,12.217
1980-10-03,3.726
1980-10-04,13.819
1980-10-05,8.616
1980-10-06,4.736
1980-10-07,6.245
1980-10-08,12.24
1980-10-09,3.73
1980-10-10,4.665
1980-10-11,11.755
1980-10-12,7.356
1980-10-13,8.104
1980-10-14,10.726
1980-10-15,5.062
1980-10-16,13.975
1980-10-17,13.139
1980-10-18,7.903
1980-10-19,6.796
1980-10-20,11.667
1980-10-21,16.147
1980-10-22,12.682
1980-10-23,10.017
1980-10-24,14.87
1980-10-25,11.16
1980-10-26,7.627
1980-10-27,15.136
1980-10-28,16.304
1980-10-29,4.311
1980-10-30,6.64
1980-10-31,11.388
1980-11-01,5.628
1980-11-02,5.232
1980-11-03,10.004
1980-11-04,10.222
1980-11-05,5.249
1980-11-06,13.235
1980-11-07,14.931
1980-11-08,11.735
1980-11-09,14.44
1980-11-10,14.426
1980-11-11,10.773
1980-11-12,14.665
1980-11-13,16.313
1980-11-14,5.219
1980-11-15,7.479
1980-11-16,14.816
1980-11-17,10.46
1980-11-18,7.749
1980-11-19,11.205
1980-11-20,5.62
1980-11-21,4.015
1980-11-22,7.727
1980-11-23,14.384
1980-11-24,9.66
1980-11-25,12.184
1980-11-26,12.427
1980-11-27,15.52
1980-11-28,11.071
1980-11-29,14.702
1980-11-30,9.505
1980-12-01,11.295
1980-12-02,16.174
1980-12-03,3.891
1980-12-04,9.352
1980-12-05,8.438
1980-12-06,6.49
1980-12-07,11.534
1980-12-08,15.848
1980-12-09,3.489
1980-12-10,12.994
1980-12-11,4.913
1980-12-12,5.478
1980-12-13,9.774
1980-12-14,14.78
1980-12-15,5.222
1980-12-16,4.348
1980-12-17,6.633
1980-12-18,15.112
1980-12-19,13.977
1980-12-20,12.451
1980-12-21,4.379
1980-12-22,15.069
1980-12-23,16.072
1980-12-24,11.814
1980-12-25,8.913
1980-12-26,4.166
1980-12-27,6.255
1980-12-28,16.198
1980-12-29,4.161
1980-12-30,9.207
1980-12-31,3.649
1981-01-01,4.425
1981-01-02,6.444
1981-01-03,16.213
1981-01-04,6.177
1981-01-05,6.017
1981-01-06,4.183
1981-01-07,10.609
1981-01-08,14.124
1981-01-09,8.679
1981-01-10,12.535
1981-01-11,5.124
1981-01-12,14.335
1981-01-13,11.742
1981-01-14,12.307
1981-01-15,15.521
1981-01-16,12.514
1981-01-17,12.267
1981-01-18,6.616
1981-01-19,13.498
1981-01-20,5.9
1981-01-21,6.568
1981-01-22,14.294
1981-01-23,10.557
1981-01-24,11.19
1981-01-25,13.791
1981-01-26,8.377
1981-01-27,4.702
1981-01-28,5.794
1981-01-29,13.111
1981-01-30,11.534
1981-01-31,9.503
1981-02-01,13.875
1981-02-02,15.141
1981-02-03,15.158
1981-02-04,11.715
1981-02-05,12.402
1981-02-06,3.573
1981-02-07,11.787
1981-02-08,5.643
1981-02-09,10.774
1981-02-10,13.423
1981-02-11,4.291
1981-02-12,6.728
1981-02-13,7.289
1981-02-14,9.303
1981-02-15,10.929
1981-02-16,13.295
1981-02-17,4.988
1981-02-18,13.628
1981-02-19,11.753
1981-02-20,9.29
1981-02-21,10.154
1981-02-22,3.589
1981-02-23,8.486
1981-02-24,10.527
1981-02-25,7.701
1981-02-26,4.435
1981-02-27,8.243
1981-02-28,6.224
1981-03-01,12.602
1981-03-02,16.318
1981-03-03,9.977
1981-03-04,7.36
1981-03-05,14.021
1981-03-06,13.642
1981-03-07,10.055
1981-03-08,7.898
1981-03-09,8.394
1981-03-10,4.038
1981-03-11,9.346
1981-03-12,5.985
1981-03-13,10.899
1981-03-14,6.589
1981-03-15,5.248
1981-03-16,8.124
1981-03-17,6.34
1981-03-18,6.397
1981-03-19,8.871
1981-03-20,8.941
1981-03-21,4.871
1981-03-22,8.929
1981-03-23,7.889
1981-03-24,7.637
1981-03-25,3.367
1981-03-26,11.871
1981-03-27,6.963
1981-03-28,9.234
1981-03-29,4.565
1981-03-30,10.16
1981-03-31,7.766
1981-04-01,15.07
1981-04-02,12.799
1981-04-03,4.284
1981-04-04,8.917
1981-04-05,7.746
1981-04-06,8.54
1981-04-07,14.532
1981-04-08,8.2
1981-04-09,6.36
1981-04-10,14.804
1981-04-11,15.361
1981-04-12,4.258
1981-04-13,12.1
1981-04-14,8.19
1981-04-15,7.425
1981-04-16,13.821
1981-04-17,14.824
1981-04-18,13.002
1981-04-19,16.264
1981-04-20,8.006
1981-04-21,8.709
1981-04-22,4.582
1981-04-23,6.301
1981-04-24,16.038
1981-04-25,8.449
1981-04-26,6.27
1981-04-27,10.935
1981-04-28,10.139
1981-04-29,5.485
1981-04-30,6.429
1981-05-01,12.053
1981-05-02,4.139
1981-05-03,12.556
1981-05-04,4.956
1981-05-05,7.822
1981-05-06,15.05
1981-05-07,14.1
1981-05-08,14.07
1981-05-09,11.599
1981-05-10,15.457
1981-05-11,10.188
1981-05-12,5.35
1981-05-13,11.289
1981-05-14,11.891
1981-05-15,4.839
1981-05-16,5.171
1981-05-17,5.126
1981-05-18,4.076
1981-05-19,14.25
1981-05-20,10.059
1981-05-21,11.664
1981-05-22,7.631
1981-05-23,11.87
1981-05-24,14.074
1981-05-25,11.797
1981-05-26,16.085
1981-05-27,13.759
1981-05-28,8.072
1981-05-29,13.58
1981-05-30,10.768
1981-05-31,3.781
1981-06-01,12.462
1981-06-02,6.463
1981-06-03,10.158
1981-06-04,6.498
1981-06-05,5.273
1981-06-06,5.304
1981-06-07,11.181
1981-06-08,10.853
1981-06-09,8.808
1981-06-10,10.115
1981-06-11,12.781
1981-06-12,4.117
1981-06-13,3.357
1981-06-14,12.969
1981-06-15,5.432
1981-06-16,13.259
1981-06-17,16.237
1981-06-18,3.961
1981-06-19,10.317
1981-06-20,8.053
1981-06-21,7.898
1981-06-22,11.315
1981-06-23,11.684
1981-06-24,5.479
1981-06-25,8.316
1981-06-26,11.03
1981-06-27,15.504
1981-06-28,6.051
1981-06-29,9.795
1981-06-30,12.584
1981-07-01,10.793
1981-07-02,13.519
1981-07-03,8.997
1981-07-04,8.157
1981-07-05,13.813
1981-07-06,13.601
1981-07-07,16.292
1981-07-08,5.95
1981-07-09,6.172
1981-07-10,3.791
1981-07-11,3.955
1981-07-12,15.035
1981-07-13,14.047
1981-07-14,7.934
1981-07-15,14.749
1981-07-16,11.514
1981-07-17,16.131
1981-07-18,14.677
1981-07-19,9.64
1981-07-20,12.924
1981-07-21,8.525
1981-07-22,4.165
1981-07-23,7.929
1981-07-24,14.099
1981-07-25,12.575
1981-07-26,5.347
1981-07-27,15.233
1981-07-28,4.229
1981-07-29,13.122
1981-07-30,13.065
1981-07-31,6.376
1981-08-01,15.801
1981-08-02,7.027
1981-08-03,14.999
1981-08-04,11.834
1981-08-05,14.036
1981-08-06,6.683
1981-08-07,11.576
1981-08-08,7.903
1981-08-09,4.642
1981-08-10,11.359
1981-08-11,4.114
1981-08-12,6.303
1981-08-13,15.24
1981-08-14,9.82
1981-08-15,5.27
1981-08-16,16.053
1981-08-17,15.901
1981-08-18,5.296
1981-08-19,13.516
1981-08-20,10.629
1981-08-21,13.828
1981-08-22,11.031
1981-08-23,13.48
1981-08-24,5.745
1981-08-25,9.516
1981-08-26,11.043
1981-08-27,4.173
1981-08-28,8.778
1981-08-29,4.516
1981-08-30,15.634
1981-08-31,12.596
1981-09-01,7.43
1981-09-02,11.586
1981-09-03,9.157
1981-09-04,8.123
1981-09-05,16.321
1981-09-06,3.791
1981-09-07,6.063
1981-09-08,5.523
1981-09-09,4.698
1981-09-10,4.441
1981-09-11,7.197
1981-09-12,13.934
1981-09-13,14.578
1981-09-14,11.429
1981-09-15,7.98
1981-09-16,7.168
1981-09-17,9.209
1981-09-18,9.031
1981-09-19,10.187
1981-09-20,3.44
1981-09-21,15.218
1981-09-22,13.312
1981-09-23,15.498
1981-09-24,13.843
1981-09-25,10.075
1981-09-26,7.439
1981-09-27,16.217
1981-09-28,13.449
1981-09-29,11.89
1981-09-30,14.201
1981-10-01,8.85
1981-10-02,13.099
1981-10-03,10.151
1981-10-04,10.633
1981-10-05,8.099
1981-10-06,11.232
1981-10-07,14.787
1981-10-08,13.485
1981-10-09,10.789
1981-10-10,3.461
1981-10-11,6.701
1981-10-12,4.619
1981-10-13,8.367
1981-10-14,8.441
1981-10-15,7.987
1981-10-16,9.824
1981-10-17,6.663
1981-10-18,5.32
1981-10-19,5.238
1981-10-20,8.701
1981-10-21,4.757
1981-10-22,7.597
1981-10-23,4.38
1981-10-24,8.425
1981-10-25,12.587
1981-10-26,5.696
1981-10-27,7.223
1981-10-28,13.405
1981-10-29,5.907
1981-10-30,6.361
1981-10-31,15.266
1981-11-01,14.269
1981-11-02,6.804
1981-11-03,13.36
1981-11-04,14.62
1981-11-05,7.203
1981-11-06,12.826
1981-11-07,13.589
1981-11-08,14.348
1981-11-09,14.697
1981-11-10,10.66
1981-11-11,14.269
1981-11-12,11.329
1981-11-13,11.639
1981-11-14,5.596
1981-11-15,10.444
1981-11-16,9.212
1981-11-17,10.216
1981-11-18,3.435
1981-11-19,14.173
1981-11-20,16.177
1981-11-21,7.698
1981-11-22,10.948
1981-11-23,12.505
1981-11-24,3.87
1981-11-25,11.011
1981-11-26,7.285
1981-11-27,8.478
1981-11-28,5.963
1981-11-29,13.56
1981-11-30,4.628
1981-12-01,9.196
1981-12-02,5.958
1981-12-03,10.513
1981-12-04,13.117
1981-12-05,11.956
1981-12-06,5.995
1981-12-07,5.8
1981-12-08,10.877
1981-12-09,12.608
1981-12-10,10.982
1981-12-11,4.34
1981-12-12,8.007
1981-12-13,4.657
1981-12-14,10.954
1981-12-15,4.447
1981-12-16,14.021
1981-12-17,4.062
1981-12-18,13.471
1981-12-19,9.372
1981-12-20,13.199
1981-12-21,15.221
1981-12-22,9.868
1981-12-23,6.589
1981-12-24,12.918
1981-12-25,15.207
1981-12-26,9.053
1981-12-27,5.172
1981-12-28,7.757
1981-12-29,7.099
1981-12-30,8.636
1981-12-31,15.397
1982-01-01,10.833
1982-01-02,5.15
1982-01-03,12.624
1982-01-04,8.252
1982-01-05,8.037
1982-01-06,10.469
1982-01-07,9.014
1982-01-08,5.955
1982-01-09,9.267
1982-01-10,4.762
1982-01-11,5.006
1982-01-12,15.244
1982-01-13,4.008
1982-01-14,7.291
1982-01-15,16.009
1982-01-16,14.953
1982-01-17,16.25
1982-01-18,3.943
1982-01-19,15.277
1982-01-20,11.747
1982-01-21,13.393
1982-01-22,6.573
1982-01-23,12.415
1982-01-24,8.985
1982-01-25,14.085
1982-01-26,12.16
1982-01-27,5.959
1982-01-28,14.98
1982-01-29,8.064
1982-01-30,6.746
1982-01-31,15.01
1982-02-01,12.341
1982-02-02,12.021
1982-02-03,3.379
1982-02-04,5.682
1982-02-05,14.565
1982-02-06,5.991
1982-02-07,13.174
1982-02-08,4.058
1982-02-09,10.614
1982-02-10,11.023
1982-02-11,3.525
1982-02-12,11.294
1982-02-13,7.648
1982-02-14,4.666
1982-02-15,4.615
1982-02-16,6.549
1982-02-17,10.008
1982-02-18,4.917
1982-02-19,12.064
1982-02-20,12.681
1982-02-21,15.545
1982-02-22,6.524
1982-02-23,7.727
1982-02-24,8.043
1982-02-25,13.399
1982-02-26,11.885
1982-02-27,4.203
1982-02-28,14.059
1982-03-01,14.781
1982-03-02,8.466
1982-03-03,11.819
1982-03-04,11.725
1982-03-05,12.833
1982-03-06,15.722
1982-03-07,3.932
1982-03-08,8.324
1982-03-09,8.686
1982-03-10,6.803
1982-03-11,15.646
1982-03-12,8.62
1982-03-13,7.89
1982-03-14,6.466
1982-03-15,7.53
1982-03-16,15.201
1982-03-17,16.236
1982-03-18,7.032
1982-03-19,11.074
1982-03-20,7.462
1982-03-21,8.687
1982-03-22,10.245
1982-03-23,12.179
1982-03-24,6.673
1982-03-25,6.22
1982-03-26,12.776
1982-03-27,11.483
1982-03-28,5.908
1982-03-29,8.494
1982-03-30,9.584
1982-03-31,6.221
1982-04-01,4.023
1982-04-02,4.409
1982-04-03,12.817
1982-04-04,6.999
1982-04-05,5.527
1982-04-06,7.176
1982-04-07,3.702
1982-04-08,3.6
1982-04-09,8.955
1982-04-10,12.666
1982-04-11,8.555
1982-04-12,6.002
1982-04-13,5.805
1982-04-14,12.635
1982-04-15,4.678
1982-04-16,11.653
1982-04-17,10.265
1982-04-18,9.403
1982-04-19,7.615
1982-04-20,13.899
1982-04-21,6.785
1982-04-22,10.655
1982-04-23,12.717
1982-04-24,7.193
1982-04-25,4.482
1982-04-26,13.996
1982-04-27,4.449
1982-04-28,15.599
1982-04-29,7.704
1982-04-30,14.385
1982-05-01,7.673
1982-05-02,8.017
1982-05-03,9.475
1982-05-04,10.961
1982-05-05,15.997
1982-05-06,9.175
1982-05-07,6.47
1982-05-08,11.178
1982-05-09,12.764
1982-05-10,15.823
1982-05-11,7.304
1982-05-12,4.863
1982-05-13,15.202
1982-05-14,8.178
1982-05-15,12.799
1982-05-16,11.771
1982-05-17,12.201
1982-05-18,9.014
1982-05-19,13.313
1982-05-20,3.773
1982-05-21,9.184
1982-05-22,10.118
1982-05-23,12.881
1982-05-24,11.601
1982-05-25,15.025
1982-05-26,11.764
1982-05-27,9.138
1982-05-28,10.449
1982-05-29,8.371
1982-05-30,8.627
1982-05-31,3.738
1982-06-01,7.207
1982-06-02,5.287
1982-06-03,14.492
1982-06-04,6.838
1982-06-05,5.963
1982-06-06,7.313
1982-06-07,15.582
1982-06-08,10.252
1982-06-09,15.013
1982-06-10,5.552
1982-06-11,5.436
1982-06-12,14.912
1982-06-13,16.29
1982-06-14,6.334
1982-06-15,5.858
1982-06-16,9.528
1982-06-17,12.004
1982-06-18,6.86
1982-06-19,6.771
1982-06-20,15.635
1982-06-21,13.698
1982-06-22,13.386
1982-06-23,8.428
1982-06-24,8.606
1982-06-25,8.089
1982-06-26,3.781
1982-06-27,13.51
1982-06-28,7.422
1982-06-29,13.984
1982-06-30,10.593
1982-07-01,4.144
1982-07-02,10.739
1982-07-03,11.355
1982-07-04,14.662
1982-07-05,4.078
1982-07-06,6.534
1982-07-07,11.638
1982-07-08,5.205
1982-07-09,6.864
1982-07-10,12.186
1982-07-11,9.059
1982-07-12,13.743
1982-07-13,5.776
1982-07-14,12.144
1982-07-15,13.949
1982-07-16,13.578
1982-07-17,12.654
1982-07-18,4.729
1982-07-19,11.784
1982-07-20,9.686
1982-07-21,7.512
1982-07-22,12.656
1982-07-23,4.747
1982-07-24,6.094
1982-07-25,5.229
1982-07-26,6.442
1982-07-27,12.554
1982-07-28,3.894
1982-07-29,14.996
1982-07-30,16.357
1982-07-31,13.657
1982-08-01,14.215
1982-08-02,3.515
1982-08-03,12.003
1982-08-04,7.552
1982-08-05,11.94
1982-08-06,6.498
1982-08-07,10.821
1982-08-08,14.924
1982-08-09,12.094
1982-08-10,12.891
1982-08-11,4.206
1982-08-12,4.936
1982-08-13,9.832
1982-08-14,10.896
1982-08-15,5.638
1982-08-16,4.52
1982-08-17,7.369
1982-08-18,6.678
1982-08-19,5.957
1982-08-20,3.892
1982-08-21,10.942
1982-08-22,7.034
1982-08-23,10.441
1982-08-24,6.863
1982-08-25,6.39
1982-08-26,8.238
1982-08-27,3.421
1982-08-28,4.404
1982-08-29,13.808
1982-08-30,5.215
1982-08-31,8.079
1982-09-01,8.071
1982-09-02,8.373
1982-09-03,12.45
1982-09-04,16.338
1982-09-05,5.43
1982-09-06,11.603
1982-09-07,15.83
1982-09-08,11.607
1982-09-09,14.799
1982-09-10,11.25
1982-09-11,16.184
1982-09-12,14.453
1982-09-13,4.695
1982-09-14,9.115
1982-09-15,6.439
1982-09-16,5.277
1982-09-17,15.356
1982-09-18,4.571
1982-09-19,10.781
1982-09-20,11.375
1982-09-21,4.548
1982-09-22,15.933
1982-09-23,13.27
1982-09-24,6.628
1982-09-25,12.855
1982-09-26,14.816
1982-09-27,13.607
1982-09-28,14.085
1982-09-29,6.24
1982-09-30,6.247
1982-10-01,11.274
1982-10-02,4.717
1982-10-03,6.365
1982-10-04,6.236
1982-10-05,11.629
1982-10-06,9.137
1982-10-07,10.929
1982-10-08,7.484
1982-10-09,12.144
1982-10-10,12.161
1982-10-11,15.088
1982-10-12,7.47
1982-10-13,10.959
1982-10-14,15.478
1982-10-15,8.892
1982-10-16,13.791
1982-10-17,9.861
1982-10-18,15.471
1982-10-19,7.178
1982-10-20,12.585
1982-10-21,8.66
1982-10-22,7.061
1982-10-23,10.548
1982-10-24,12.069
1982-10-25,10.477
1982-10-26,4.39
1982-10-27,12.956
1982-10-28,9.715
1982-10-29,5.607
1982-10-30,12.803
1982-10-31,7.169
1982-11-01,7.437
1982-11-02,16.132
1982-11-03,14.852
1982-11-04,7.606
1982-11-05,8.879
1982-11-06,10.218
1982-11-07,15.014
1982-11-08,7.248
1982-11-09,11.826
1982-11-10,7.429
1982-11-11,4.586
1982-11-12,3.535
1982-11-13,3.615
1982-11-14,14.044
1982-11-15,5.262
1982-11-16,9.913
1982-11-17,5.21
1982-11-18,4.668
1982-11-19,5.176
1982-11-20,7.096
1982-11-21,13.691
1982-11-22,11.621
1982-11-23,11.033
1982-11-24,12.389
1982-11-25,4.698
1982-11-26,13.447
1982-11-27,5.389
1982-11-28,13.413
1982-11-29,16.123
1982-11-30,4.593
1982-12-01,15.631
1982-12-02,13.604
1982-12-03,14.625
1982-12-04,4.997
1982-12-05,8.16
1982-12-06,8.663
1982-12-07,5.167
1982-12-08,9.397
1982-12-09,5.543
1982-12-10,8.881
1982-12-11,11.507
1982-12-12,5.346
1982-12-13,14.513
1982-12-14,7.112
1982-12-15,3.483
1982-12-16,15.987
1982-12-17,16.175
1982-12-18,16.241
1982-12-19,5.659
1982-12-20,7.669
1982-12-21,5.678
1982-12-22,8.87
1982-12-23,10.237
1982-12-24,12.601
1982-12-25,11.182
1982-12-26,12.532
1982-12-27,5.58
1982-12-28,5.247
1982-12-29,10.215
1982-12-30,11.716
1982-12-31,10.417
1983-01-01,8.657
1983-01-02,10.588
1983-01-03,6.099
1983-01-04,4.398
1983-01-05,5.49
1983-01-06,8.526
1983-01-07,13.147
1983-01-08,3.493
1983-01-09,8.11
1983-01-10,16.257
1983-01-11,11.942
1983-01-12,8.341
1983-01-13,9.984
1983-01-14,12.934
1983-01-15,4.235
1983-01-16,15.575
1983-01-17,3.6
1983-01-18,10.053
1983-01-19,5.175
1983-01-20,10.065
1983-01-21,11.658
1983-01-22,7.058
1983-01-23,13.01
1983-01-24,8.196
1983-01-25,13.932
1983-01-26,15.511
1983-01-27,4.742
1983-01-28,11.006
1983-01-29,16.065
1983-01-30,9.161
1983-01-31,5.383
1983-02-01,11.908
1983-02-02,5.642
1983-02-03,5.425
1983-02-04,3.345
1983-02-05,6.924
1983-02-06,12.956
1983-02-07,9.626
1983-02-08,5.787
1983-02-09,3.788
1983-02-10,14.254
1983-02-11,10.857
1983-02-12,6.528
1983-02-13,6.238
1983-02-14,14.516
1983-02-15,9.997
1983-02-16,13.875
1983-02-17,15.501
1983-02-18,8.21
1983-02-19,5.118
1983-02-20,11.151
1983-02-21,11.44
1983-02-22,14.988
1983-02-23,3.856
1983-02-24,15.336
1983-02-25,11.968
1983-02-26,9.976
1983-02-27,4.636
1983-02-28,13.73
1983-03-01,4.816
1983-03-02,6.296
1983-03-03,7.55
1983-03-04,3.954
1983-03-05,7.877
1983-03-06,4.776
1983-03-07,13.427
1983-03-08,8.2
1983-03-09,11.077
1983-03-10,14.827
1983-03-11,16.195
1983-03-12,5.99
1983-03-13,7.588
1983-03-14,14.333
1983-03-15,5.744
1983-03-16,13.89
1983-03-17,8.521
1983-03-18,10.913
1983-03-19,13.695
1983-03-20,8.938
1983-03-21,6.109
1983-03-22,4.366
1983-03-23,16.003
1983-03-24,11.288
1983-03-25,16.018
1983-03-26,7.374
1983-03-27,14.591
1983-03-28,10.42
1983-03-29,5.821
1983-03-30,15.721
1983-03-31,5.707
1983-04-01,9.0
1983-04-02,8.947
1983-04-03,11.217
1983-04-04,7.665
1983-04-05,11.152
1983-04-06,4.927
1983-04-07,4.574
1983-04-08,10.357
1983-04-09,11.044
1983-04-10,6.734
1983-04-11,3.594
1983-04-12,7.416
1983-04-13,13.165
1983-04-14,4.351
1983-04-15,12.468
1983-04-16,11.366
1983-04-17,10.222
1983-04-18,10.429
1983-04-19,14.098
1983-04-20,3.853
1983-04-21,16.111
1983-04-22,15.95
1983-04-23,15.548
1983-04-24,5.977
1983-04-25,14.075
1983-04-26,15.961
1983-04-27,15.826
1983-04-28,4.353
1983-04-29,15.516
1983-04-30,5.021
1983-05-01,5.526
1983-05-02,4.933
1983-05-03,10.993
1983-05-04,13.628
1983-05-05,11.044
1983-05-06,15.174
1983-05-07,10.82
1983-05-08,10.792
1983-05-09,15.999
1983-05-10,5.671
1983-05-11,9.017
1983-05-12,6.822
1983-05-13,14.101
1983-05-14,4.16
1983-05-15,5.136
1983-05-16,8.255
1983-05-17,15.899
1983-05-18,12.291
1983-05-19,13.713
1983-05-20,13.055
1983-05-21,13.092
1983-05-22,14.361
1983-05-23,8.5
1983-05-24,16.257
1983-05-25,4.987
1983-05-26,9.856
1983-05-27,15.234
1983-05-28,15.096
1983-05-29,9.627
1983-05-30,7.151
1983-05-31,14.675
1983-06-01,7.951
1983-06-02,6.247
1983-06-03,16.209
1983-06-04,12.43
1983-06-05,15.007
1983-06-06,16.337
1983-06-07,9.613
1983-06-08,7.969
1983-06-09,15.461
1983-06-10,8.92
1983-06-11,5.792
1983-06-12,13.234
1983-06-13,7.833
1983-06-14,9.673
1983-06-15,15.744
1983-06-16,9.356
1983-06-17,16.395
1983-06-18,11.864
1983-06-19,5.592
1983-06-20,7.796
1983-06-21,11.383
1983-06-22,11.958
1983-06-23,12.044
1983-06-24,13.164
