sentence,label,idx
"fun , flip and terribly hip bit of cinematic entertainment .",0,6
travels a fascinating arc from hope and euphoria to reality and disillusionment .,0,385
it 's a grab bag of genres that do n't add up to a whole lot of sense .,1,214
it 's made with deftly unsettling genre flair .,0,322
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface .",1,705
"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way .",0,205
"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right .",1,381
"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation .",0,293
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .",0,322
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you .",1,61
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role .",0,275
"even in its most tedious scenes , russian ark is mesmerizing .",1,866
"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions .",1,407
... nothing scary here except for some awful acting and lame special effects .,0,738
"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth .",0,27
"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear .",0,595
"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why .",1,376
"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem .",0,509
"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie .",1,714
"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves .",1,343
` easily my choice for one of the year 's best films . ',1,83
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking .",1,794
binoche makes it interesting trying to find out .,1,215
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class .,1,658
"not only unfunny , but downright repellent .",1,554
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system .",1,65
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",1,593
"movie fans , get ready to take off ... the other direction .",1,849
"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate .",1,868
"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor .",0,832
"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear .",1,594
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role .",0,665
sam mendes has become valedictorian at the school for soft landings and easy ways out .,1,493
filmmakers who can deftly change moods are treasures and even marvels .,1,22
"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see .",1,684
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places .",1,303
... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock .,0,707
the film 's performances are thrilling .,1,213
"dull , lifeless , and amateurishly assembled .",1,79
binoche makes it interesting trying to find out .,1,671
"this is human comedy at its most amusing , interesting and confirming .",1,55
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms .,0,837
"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence .",1,47
"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",0,382
but it could have been worse .,0,657
... a magnificent drama well worth tracking down .,1,321
"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor .",1,325
"stultifyingly , dumbfoundingly , mind-numbingly bad .",1,852
"unfortunately , it 's not silly fun unless you enjoy really bad movies .",0,310
i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers .,1,29
"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .",1,189
sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest .,1,436
you do n't have to know about music to appreciate the film 's easygoing blend of comedy and romance .,1,830
a taut psychological thriller that does n't waste a moment of its two-hour running time .,1,671
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .",0,125
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself .",1,183
"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .",0,327
"the jabs it employs are short , carefully placed and dead-center .",1,745
at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .,0,33
"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars .",0,526
vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,1,735
... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause .,1,584
"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .",1,114
hit and miss as far as the comedy goes and a big ole ' miss in the way of story .,0,491
"dull , lifeless , and amateurishly assembled .",0,738
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it .",1,396
"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold .",0,89
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .,1,210
"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .",1,689
"if director michael dowse only superficially understands his characters , he does n't hold them in contempt .",0,157
"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise .",0,680
"just as moving , uplifting and funny as ever .",1,690
the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,1,189
intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject .,0,237
"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head .",1,721
it 's hard to imagine alan arkin being better than he is in this performance .,0,248
"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness .",1,532
"there seems to be no clear path as to where the story 's going , or how long it 's going to take to get there .",1,601
"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy .",0,765
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away .",1,728
this is so bad .,1,561
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction .",1,283
as vulgar as it is banal .,1,258
detox is ultimately a pointless endeavor .,0,713
"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan .",0,571
rarely has so much money delivered so little entertainment .,1,746
"the lower your expectations , the more you 'll enjoy it .",0,85
the magic of the film lies not in the mysterious spring but in the richness of its performances .,0,344
"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . ''",1,589
binoche makes it interesting trying to find out .,0,596
"if you 're hard up for raunchy college humor , this is your ticket right here .",1,309
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance .",1,390
a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left .,0,775
"the film is quiet , threatening and unforgettable .",0,684
hilariously inept and ridiculous .,1,391
this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes .,1,274
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands .",0,780
like being trapped at a perpetual frat party ... how can something so gross be so boring ?,0,47
"it does n't believe in itself , it has no sense of humor ... it 's just plain bored .",0,406
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .",0,180
"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances .",0,319
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout .",0,20
"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull .",0,719
"it proves quite compelling as an intense , brooding character study .",0,200
cool ?,0,780
"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness .",1,666
"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these .",0,652
"scores no points for originality , wit , or intelligence .",1,535
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing .,0,62
do not see this film .,0,131
"and the lesson , in the end , is nothing new .",1,620
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking .",1,483
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .",0,590
"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise .",1,386
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you .",0,496
"all that 's missing is the spontaneity , originality and delight .",0,550
"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",1,167
late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet .,1,296
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat .",0,570
it 's everything you do n't go to the movies for .,1,424
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role .",0,561
"challenging , intermittently engrossing and unflaggingly creative .",1,451
"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure .",1,133
"( e ) ventually , every idea in this film is flushed down the latrine of heroism .",1,631
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher .",1,207
not since freddy got fingered has a major release been so painful to sit through .,0,798
"less dizzying than just dizzy , the jaunt is practically over before it begins .",0,386
an unwise amalgam of broadcast news and vibes .,0,198
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam .",0,285
"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world .",0,657
this is so bad .,0,71
overall very good for what it 's trying to do .,0,150
"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that .",1,264
"you wo n't like roger , but you will quickly recognize him .",1,749
chokes on its own depiction of upper-crust decorum .,1,476
it 's a stunning lyrical work of considerable force and truth .,0,719
"chilling , well-acted , and finely directed : david jacobson 's dahmer .",1,388
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis .",0,424
"a warm but realistic meditation on friendship , family and affection .",0,683
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .",0,150
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .",1,595
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough .",0,853
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal .",0,651
there are plot holes big enough for shamu the killer whale to swim through .,1,678
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up .",0,139
"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion .",1,726
` easily my choice for one of the year 's best films . ',1,469
a sometimes tedious film .,0,567
` de niro ... is a veritable source of sincere passion that this hollywood contrivance orbits around . ',0,745
a rewarding work of art for only the most patient and challenge-hungry moviegoers .,1,460
... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .,1,141
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness .,1,686
"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . ''",0,111
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,0,314
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",0,623
atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,0,738
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",0,156
( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s .,1,318
"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",0,254
the emotions are raw and will strike a nerve with anyone who 's ever had family trauma .,1,52
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth .",1,669
a by-the-numbers patient/doctor pic that covers all the usual ground,1,712
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",0,519
"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",0,100
not since tom cruise in risky business has an actor made such a strong impression in his underwear .,0,164
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film .",1,376
"too slow , too long and too little happens .",0,652
the characters are interesting and often very creatively constructed from figure to backstory .,0,139
"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences .",1,652
that 's a cheat .,0,744
"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine .",1,780
"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life .",0,59
it 's a beautiful madness .,1,172
"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation .",1,40
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns .",0,507
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults .",0,271
"charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time .",0,455
"of course , by more objective measurements it 's still quite bad .",0,801
trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son .,0,853
verbinski implements every hack-artist trick to give us the ooky-spookies .,1,462
basically a static series of semi-improvised ( and semi-coherent ) raps between the stars .,1,129
"this one is definitely one to skip , even for horror movie fanatics .",1,299
` easily my choice for one of the year 's best films . ',1,611
it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters .,1,283
"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas .",1,73
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .",0,278
"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults .",0,519
"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .",1,306
"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate .",0,566
"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence .",1,126
"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained .",0,429
that 's pure pr hype .,0,402
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes .",1,483
"of course , by more objective measurements it 's still quite bad .",0,108
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",0,537
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .",0,671
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface .",1,651
hit and miss as far as the comedy goes and a big ole ' miss in the way of story .,1,57
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool .",1,274
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it .",0,358
"less dizzying than just dizzy , the jaunt is practically over before it begins .",1,639
like you could n't smell this turkey rotting from miles away .,1,810
"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first .",0,144
"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam .",0,714
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .",1,737
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) .",0,572
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand .",0,759
the mesmerizing performances of the leads keep the film grounded and keep the audience riveted .,1,850
the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it .,1,130
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher .",0,792
"yes , dull .",1,586
a grimly competent and stolid and earnest military courtroom drama .,0,642
"however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust .",1,419
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .",1,790
we have n't seen such hilarity since say it is n't so !,1,694
"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends .",0,497
rarely has so much money delivered so little entertainment .,0,240
"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential .",0,609
"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .",0,616
"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences .",0,719
the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects .,1,542
overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .,1,581
"the humor is forced and heavy-handed , and occasionally simply unpleasant .",0,811
the only excitement comes when the credits finally roll and you get to leave the theater .,0,749
lovely and poignant .,1,743
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film .",0,508
i just loved every minute of this film .,0,24
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences .",1,665
"scores no points for originality , wit , or intelligence .",0,303
director uwe boll and the actors provide scant reason to care in this crude '70s throwback .,0,528
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) .",0,620
"and the lesson , in the end , is nothing new .",1,157
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .,1,392
scorsese does n't give us a character worth giving a damn about .,0,124
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters",0,196
"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it .",1,27
the movie 's relatively simple plot and uncomplicated morality play well with the affable cast .,0,175
a strangely compelling and brilliantly acted psychological drama .,1,645
comes ... uncomfortably close to coasting in the treads of the bicycle thief .,0,232
"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate .",0,219
"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit .",0,478
true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable .,1,108
the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .,1,315
"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .",0,364
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff .",1,568
"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends .",0,783
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",0,223
"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness .",1,600
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career .",0,380
"birthday girl is an amusing joy ride , with some surprisingly violent moments .",0,92
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .,0,339
serving sara does n't serve up a whole lot of laughs .,1,412
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .",0,230
"it 's about following your dreams , no matter what your parents think .",0,394
"birthday girl is an amusing joy ride , with some surprisingly violent moments .",1,579
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class .",0,74
"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun .",0,658
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .",0,8
"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .",1,225
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat .",0,438
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands .",1,145
no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise .,0,562
"though only 60 minutes long , the film is packed with information and impressions .",1,565
it 's fascinating to see how bettany and mcdowell play off each other .,0,666
"fun , flip and terribly hip bit of cinematic entertainment .",1,320
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .",1,695
allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker .,1,644
i thought my own watch had stopped keeping time as i slogged my way through clockstoppers .,0,760
corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in .,1,498
comes ... uncomfortably close to coasting in the treads of the bicycle thief .,0,502
michael gerbosi 's script is economically packed with telling scenes .,1,827
"a study in shades of gray , offering itself up in subtle plot maneuvers ...",1,586
"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions .",1,201
it 's a grab bag of genres that do n't add up to a whole lot of sense .,1,620
indifferently implausible popcorn programmer of a movie .,0,499
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system .",0,811
there are plot holes big enough for shamu the killer whale to swim through .,1,619
"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time .",0,30
teen movies have really hit the skids .,0,316
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness .,0,335
... the movie is just a plain old monster .,0,718
