sentence,label,idx
"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes",0,859
"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb .",1,843
"add yet another hat to a talented head , clooney 's a good director .",1,737
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",0,160
"an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order",0,589
it provides an honest look at a community striving to anchor itself in new grounds .,0,846
the movie 's relatively simple plot and uncomplicated morality play well with the affable cast .,0,475
the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .,1,51
"the humor is forced and heavy-handed , and occasionally simply unpleasant .",1,535
it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,0,657
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama .",0,193
"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way .",0,209
"minority report is exactly what the title indicates , a report .",0,484
"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head .",1,735
i had to look away - this was god awful .,0,683
"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head .",1,559
no way i can believe this load of junk .,0,127
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance .,0,627
"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz .",0,233
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",1,687
cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors .,0,368
"this is a good script , good dialogue , funny even for adults .",1,273
too much of it feels unfocused and underdeveloped .,1,245
the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects .,1,83
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .,1,284
binoche makes it interesting trying to find out .,0,77
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable .,1,824
"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ?",1,388
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .",1,350
"the result is a gaudy bag of stale candy , something from a halloween that died .",1,536
"so , too , is this comedy about mild culture clashing in today 's new delhi .",1,785
a by-the-numbers effort that wo n't do much to enhance the franchise .,0,121
has a lot of the virtues of eastwood at his best .,0,390
there has always been something likable about the marquis de sade .,0,207
the end result is a film that 's neither .,0,101
very bad .,1,806
but what are adults doing in the theater at all ?,0,489
or doing last year 's taxes with your ex-wife .,1,175
but it still jingles in the pocket .,1,650
that 's pure pr hype .,1,90
it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one .,1,534
"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",1,328
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal .",1,584
not an objectionable or dull film ; it merely lacks everything except good intentions .,1,760
affleck and jackson are good sparring partners .,1,598
it all feels like a monty python sketch gone horribly wrong .,0,80
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .",1,327
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension .,0,793
a movie with a real anarchic flair .,1,42
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '",1,669
so unremittingly awful that labeling it a dog probably constitutes cruelty to canines .,1,219
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher .",1,103
"mr. tsai is a very original artist in his medium , and what time is it there ?",0,370
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,1,8
"minority report is exactly what the title indicates , a report .",1,528
"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it .",1,622
"it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience .",1,474
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",0,395
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way .",1,637
"less dizzying than just dizzy , the jaunt is practically over before it begins .",0,32
a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn .,0,365
jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters,1,16
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",0,475
"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey .",1,826
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .",0,21
"less dizzying than just dizzy , the jaunt is practically over before it begins .",1,61
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut .",1,704
do not see this film .,0,845
jones ... does offer a brutal form of charisma .,0,269
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination .",0,721
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent .",1,146
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .",1,414
a sequence of ridiculous shoot - 'em - up scenes .,1,157
"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey .",1,290
just embarrassment and a vague sense of shame .,0,822
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",0,207
richard gere and diane lane put in fine performances as does french actor oliver martinez .,1,232
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character .",0,797
i just loved every minute of this film .,0,557
but what are adults doing in the theater at all ?,0,756
you wonder why enough was n't just a music video rather than a full-length movie .,1,573
"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence .",1,240
"for starters , the story is just too slim .",0,110
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",1,233
"you wo n't like roger , but you will quickly recognize him .",0,293
that 's pure pr hype .,1,540
it all adds up to good fun .,1,646
true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable .,0,37
a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered .,1,429
"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .",1,697
"the film is powerful , accessible and funny .",0,328
"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained .",0,843
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",1,306
"a gripping movie , played with performances that are all understated and touching .",0,184
rarely has leukemia looked so shimmering and benign .,0,762
"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity .",1,205
the character of zigzag is not sufficiently developed to support a film constructed around him .,0,164
light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection .,0,393
"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul .",1,803
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms .,1,557
ahhhh ... revenge is sweet !,0,638
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,0,575
"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs .",1,454
"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .",0,375
sade is an engaging look at the controversial eponymous and fiercely atheistic hero .,1,483
"complete lack of originality , cleverness or even visible effort",1,323
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series .",1,839
"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority .",1,53
it 's made with deftly unsettling genre flair .,1,856
so unremittingly awful that labeling it a dog probably constitutes cruelty to canines .,0,815
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better .",0,268
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video .",0,330
a film about a young man finding god that is accessible and touching to the marrow .,1,542
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath .",0,479
too much of it feels unfocused and underdeveloped .,1,303
leigh 's film is full of memorable performances from top to bottom .,1,226
"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained .",0,106
it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel .,1,824
it 's fun lite .,0,49
what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,0,284
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",0,130
comes ... uncomfortably close to coasting in the treads of the bicycle thief .,1,831
the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned .,1,735
there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television .,0,431
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",1,736
zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast .,0,603
hit and miss as far as the comedy goes and a big ole ' miss in the way of story .,0,705
directed in a paint-by-numbers manner .,1,682
one from the heart .,1,72
hilariously inept and ridiculous .,0,169
nervous breakdowns are not entertaining .,1,198
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless .",0,118
it 's a bit disappointing that it only manages to be decent instead of dead brilliant .,0,202
you wonder why enough was n't just a music video rather than a full-length movie .,1,664
"we know the plot 's a little crazy , but it held my interest from start to finish .",1,19
plays like a volatile and overlong w magazine fashion spread .,1,34
worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change .,1,817
just not campy enough,0,742
"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization .",0,400
it 's a beautiful madness .,0,632
"despite its title , punch-drunk love is never heavy-handed .",1,526
something like scrubbing the toilet .,1,469
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",1,536
it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one .,1,621
"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances .",1,168
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast .",0,814
"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle .",1,243
"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience .",0,534
"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality .",0,801
"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull .",0,687
"a quiet , pure , elliptical film",0,648
but this films lacks the passion required to sell the material .,0,565
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .",0,708
i 'd have to say the star and director are the big problems here .,0,654
"stultifyingly , dumbfoundingly , mind-numbingly bad .",0,620
"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking .",1,444
has a lot of the virtues of eastwood at his best .,1,427
what better message than ` love thyself ' could young women of any size receive ?,0,123
"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks .",0,592
"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution .",0,378
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .",0,696
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way .",0,305
"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! '",0,855
that is a compliment to kuras and miller .,1,114
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role .",0,726
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized .",0,808
falls neatly into the category of good stupid fun .,0,709
"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate .",0,777
almost gags on its own gore .,0,158
"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards .",0,322
"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length .",0,222
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .",1,324
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling .",1,435
"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality .",0,171
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences .",1,259
it 's a remarkably solid and subtly satirical tour de force .,0,699
"it 's a cookie-cutter movie , a cut-and-paste job .",0,762
it 's a beautiful madness .,0,685
"an occasionally funny , but overall limp , fish-out-of-water story .",0,829
people cinema at its finest .,0,613
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work .",0,524
"the film is powerful , accessible and funny .",1,524
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive .",0,370
"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .",0,182
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level .",1,261
but what are adults doing in the theater at all ?,1,3
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .",1,253
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",0,644
puts a human face on a land most westerners are unfamiliar with .,1,710
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,1,617
"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker .",0,127
"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill .",0,102
michael gerbosi 's script is economically packed with telling scenes .,1,795
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .",1,159
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands .",1,572
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth .,1,267
"movie fans , get ready to take off ... the other direction .",1,335
"we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity .",1,312
"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these .",1,348
this nickleby thing might have more homosexual undertones than an eddie murphy film .,1,530
"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue .",1,670
"( serry ) wants to blend politics and drama , an admirable ambition .",0,573
it 's a charming and often affecting journey .,1,554
detox is ultimately a pointless endeavor .,0,252
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool .",0,490
a sequence of ridiculous shoot - 'em - up scenes .,1,375
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .,0,663
"a warm but realistic meditation on friendship , family and affection .",0,493
"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle .",1,221
i had to look away - this was god awful .,0,833
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class .,1,71
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .",0,731
"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization .",0,266
"it 's a cookie-cutter movie , a cut-and-paste job .",0,506
it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .,1,246
i 'm just too bored to care .,0,682
not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .,1,738
the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it .,0,702
"however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust .",1,331
a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line .,0,302
"unfortunately , it 's not silly fun unless you enjoy really bad movies .",1,121
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .,0,10
"a poignant , artfully crafted meditation on mortality .",0,523
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .",1,507
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow .",1,718
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand .",0,299
an unclassifiably awful study in self - and audience-abuse .,0,325
"so , too , is this comedy about mild culture clashing in today 's new delhi .",0,769
"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing .",0,102
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project .",1,392
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,1,415
the movie 's relatively simple plot and uncomplicated morality play well with the affable cast .,1,159
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences .",0,321
"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting .",1,277
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .",0,699
"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz .",0,222
the film 's tone and pacing are off almost from the get-go .,1,831
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,0,36
the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency .,1,42
trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son .,0,760
the best film about baseball to hit theaters since field of dreams .,0,50
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .",1,71
jones ... does offer a brutal form of charisma .,1,754
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work .,1,4
jones ... does offer a brutal form of charisma .,0,739
"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",1,229
"the film is powerful , accessible and funny .",1,661
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .",1,302
"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation .",0,260
"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right .",1,502
it 's a lovely film with lovely performances by buy and accorsi .,1,790
"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness .",0,558
"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one .",1,805
a by-the-numbers patient/doctor pic that covers all the usual ground,0,101
it made me want to wrench my eyes out of my head and toss them at the screen .,0,246
as vulgar as it is banal .,1,510
a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line .,0,302
"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays .",1,849
the draw ( for `` big bad love '' ) is a solid performance by arliss howard .,1,267
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .",1,170
"it 's dumb , but more importantly , it 's just not scary .",0,620
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums .",1,389
you do n't have to know about music to appreciate the film 's easygoing blend of comedy and romance .,1,406
it all feels like a monty python sketch gone horribly wrong .,1,371
"complete lack of originality , cleverness or even visible effort",1,764
"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch .",1,649
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes .",1,88
"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle .",1,247
not exactly the bees knees,1,54
a sequence of ridiculous shoot - 'em - up scenes .,0,471
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat .",0,129
"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence .",0,451
so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor .,0,218
the son 's room is a triumph of gentility that earns its moments of pathos .,1,630
"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality .",0,816
"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable .",0,258
"so much facile technique , such cute ideas , so little movie .",0,402
there 's not enough here to justify the almost two hours .,1,779
"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment .",0,179
yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix .,0,763
it 's a charming and often affecting journey .,0,820
a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered .,0,92
"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .",0,768
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work .,0,256
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",0,88
