Date,Price
1923-03-19,163.62
1923-04-18,179.71
1923-05-18,150.67
1923-06-17,186.95
1923-07-17,189.24
1923-08-16,162.12
1923-09-15,161.14
1923-10-15,191.67
1923-11-14,166.85
1923-12-14,181.03
1924-01-13,189.38
1924-02-12,175.55
1924-03-13,199.96
1924-04-12,164.37
1924-05-12,187.04
1924-06-11,192.22
1924-07-11,198.2
1924-08-10,186.14
1924-09-09,210.29
1924-10-09,199.82
1924-11-08,203.97
1924-12-08,179.8
1925-01-07,192.15
1925-02-06,198.23
1925-03-08,196.72
1925-04-07,189.31
1925-05-07,198.22
1925-06-06,203.61
1925-07-06,191.36
1925-08-05,219.03
1925-09-04,206.74
1925-10-04,207.1
1925-11-03,184.26
1925-12-03,203.44
1926-01-02,218.73
1926-02-01,202.63
1926-03-03,199.74
1926-04-02,210.89
1926-05-02,222.82
1926-06-01,210.09
1926-07-01,206.39
1926-07-31,215.54
1926-08-30,193.63
1926-09-29,215.86
1926-10-29,229.78
1926-11-28,222.07
1926-12-28,231.12
1927-01-27,218.73
1927-02-26,224.86
1927-03-28,228.66
1927-04-27,218.38
1927-05-27,227.84
1927-06-26,222.53
1927-07-26,217.06
1927-08-25,220.71
1927-09-24,240.74
1927-10-24,255.1
1927-11-23,230.9
1927-12-23,228.81
1928-01-22,238.09
1928-02-21,233.59
1928-03-22,226.03
1928-04-21,252.77
1928-05-21,233.7
1928-06-20,250.57
1928-07-20,238.1
1928-08-19,244.22
1928-09-18,245.34
1928-10-18,242.61
1928-11-17,233.69
1928-12-17,248.58
1929-01-16,246.12
1929-02-15,265.15
1929-03-17,252.46
1929-04-16,257.32
1929-05-16,256.17
1929-06-15,254.07
1929-07-15,258.15
1929-08-14,280.48
1929-09-13,257.67
1929-10-13,248.97
1929-11-12,251.05
1929-12-12,242.0
1930-01-11,269.8
1930-02-10,279.09
1930-03-12,263.87
1930-04-11,264.63
1930-05-11,286.31
1930-06-10,265.68
1930-07-10,251.77
1930-08-09,281.4
1930-09-08,265.56
1930-10-08,269.91
1930-11-07,265.36
1930-12-07,274.39
1931-01-06,294.31
1931-02-05,273.42
1931-03-07,285.45
1931-04-06,263.4
1931-05-06,298.92
1931-06-05,285.98
1931-07-05,291.8
1931-08-04,294.68
1931-09-03,274.68
1931-10-03,283.1
1931-11-02,293.75
1931-12-02,311.46
1932-01-01,260.02
1932-01-31,280.36
1932-03-01,278.34
1932-03-31,281.89
1932-04-30,269.63
1932-05-30,290.08
1932-06-29,290.87
1932-07-29,285.86
1932-08-28,317.77
1932-09-27,296.05
1932-10-27,291.93
1932-11-26,308.22
1932-12-26,313.43
1933-01-25,308.34
1933-02-24,290.54
1933-03-26,317.28
1933-04-25,302.15
1933-05-25,315.89
1933-06-24,316.43
1933-07-24,295.91
1933-08-23,316.46
1933-09-22,297.72
1933-10-22,319.94
1933-11-21,314.14
1933-12-21,311.41
1934-01-20,341.5
1934-02-19,329.86
1934-03-21,308.02
1934-04-20,304.65
1934-05-20,323.02
1934-06-19,337.93
1934-07-19,317.0
1934-08-18,352.26
1934-09-17,345.81
1934-10-17,319.13
1934-11-16,339.36
1934-12-16,332.55
1935-01-15,311.1
1935-02-14,326.68
1935-03-16,364.07
1935-04-15,343.55
1935-05-15,324.19
1935-06-14,345.46
1935-07-14,345.13
1935-08-13,338.5
1935-09-12,348.96
1935-10-12,342.55
1935-11-11,363.76
1935-12-11,361.68
1936-01-10,337.55
1936-02-09,343.87
1936-03-10,344.74
1936-04-09,358.18
1936-05-09,365.05
1936-06-08,336.31
1936-07-08,352.82
1936-08-07,310.05
1936-09-06,356.01
1936-10-06,337.57
1936-11-05,345.53
1936-12-05,355.83
1937-01-04,367.81
1937-02-03,374.03
1937-03-05,363.31
1937-04-04,356.06
1937-05-04,366.7
1937-06-03,375.33
1937-07-03,351.64
1937-08-02,345.06
1937-09-01,359.65
1937-10-01,375.78
1937-10-31,376.49
1937-11-30,391.8
1937-12-30,376.21
1938-01-29,361.0
1938-02-28,368.42
1938-03-30,366.59
1938-04-29,383.25
1938-05-29,385.84
1938-06-28,388.85
1938-07-28,383.07
1938-08-27,382.55
1938-09-26,402.35
1938-10-26,373.23
1938-11-25,380.76
1938-12-25,372.33
1939-01-24,377.29
1939-02-23,384.56
1939-03-25,367.11
1939-04-24,399.33
1939-05-24,381.73
1939-06-23,403.13
1939-07-23,395.95
1939-08-22,389.16
1939-09-21,401.09
1939-10-21,385.85
1939-11-20,405.31
1939-12-20,399.71
1940-01-19,371.48
1940-02-18,395.46
1940-03-19,394.66
1940-04-18,402.37
1940-05-18,401.04
1940-06-17,403.24
1940-07-17,409.27
1940-08-16,408.75
1940-09-15,405.75
1940-10-15,400.52
1940-11-14,431.85
1940-12-14,404.36
1941-01-13,398.82
1941-02-12,419.33
1941-03-14,422.22
1941-04-13,421.26
1941-05-13,406.67
1941-06-12,399.56
1941-07-12,421.47
1941-08-11,405.6
1941-09-10,410.95
1941-10-10,416.92
1941-11-09,380.78
1941-12-09,428.0
1942-01-08,431.41
1942-02-07,453.9
1942-03-09,447.25
1942-04-08,439.19
1942-05-08,434.62
1942-06-07,426.4
1942-07-07,452.43
1942-08-06,425.64
1942-09-05,429.41
1942-10-05,461.71
1942-11-04,426.41
1942-12-04,436.38
1943-01-03,443.76
1943-02-02,447.21
1943-03-04,455.18
1943-04-03,438.42
1943-05-03,463.15
1943-06-02,418.86
1943-07-02,471.0
1943-08-01,446.41
1943-08-31,468.22
1943-09-30,463.15
1943-10-30,433.23
1943-11-29,449.59
1943-12-29,443.4
1944-01-28,448.61
1944-02-27,449.07
1944-03-28,474.58
1944-04-27,472.69
1944-05-27,450.88
1944-06-26,475.76
1944-07-26,456.43
1944-08-25,456.86
1944-09-24,457.53
1944-10-24,475.59
1944-11-23,461.99
1944-12-23,478.64
1945-01-22,468.26
1945-02-21,452.05
1945-03-23,491.3
1945-04-22,458.14
1945-05-22,484.22
1945-06-21,460.97
1945-07-21,486.96
1945-08-20,494.02
1945-09-19,478.05
1945-10-19,500.58
1945-11-18,481.82
1945-12-18,470.85
1946-01-17,497.87
1946-02-16,490.36
1946-03-18,478.07
1946-04-17,478.38
1946-05-17,481.44
1946-06-16,497.86
1946-07-16,480.12
1946-08-15,496.27
1946-09-14,505.75
1946-10-14,510.86
1946-11-13,497.48
1946-12-13,505.26
1947-01-12,484.38
1947-02-11,510.34
1947-03-13,485.51
1947-04-12,492.43
1947-05-12,494.49
1947-06-11,497.92
1947-07-11,494.36
1947-08-10,498.6
1947-09-09,502.4
1947-10-09,501.43
1947-11-08,516.83
1947-12-08,487.67
1948-01-07,514.63
1948-02-06,496.0
1948-03-07,516.03
1948-04-06,519.45
1948-05-06,506.78
1948-06-05,521.42
1948-07-05,527.1
1948-08-04,519.86
1948-09-03,531.78
1948-10-03,506.6
1948-11-02,506.87
1948-12-02,530.56
1949-01-01,530.25
1949-01-31,510.78
1949-03-02,522.76
1949-04-01,528.84
1949-05-01,545.45
1949-05-31,521.74
1949-06-30,545.84
1949-07-30,521.46
1949-08-29,542.53
1949-09-28,547.34
1949-10-28,540.66
1949-11-27,536.81
1949-12-27,539.34
1950-01-26,554.22
1950-02-25,542.39
1950-03-27,540.24
1950-04-26,543.63
1950-05-26,563.29
1950-06-25,565.22
1950-07-25,548.7
1950-08-24,563.94
1950-09-23,549.79
1950-10-23,554.75
1950-11-22,529.87
1950-12-22,551.55
1951-01-21,540.84
1951-02-20,565.6
1951-03-22,546.63
1951-04-21,555.68
1951-05-21,577.3
1951-06-20,556.84
1951-07-20,557.0
1951-08-19,570.23
1951-09-18,561.7
1951-10-18,569.57
1951-11-17,554.23
1951-12-17,574.44
1952-01-16,559.97
1952-02-15,565.8
1952-03-16,543.09
1952-04-15,569.08
1952-05-15,578.61
1952-06-14,566.1
1952-07-14,554.12
1952-08-13,563.69
1952-09-12,574.17
1952-10-12,578.79
1952-11-11,586.49
1952-12-11,577.66
1953-01-10,576.06
1953-02-09,580.73
1953-03-11,591.24
1953-04-10,576.48
1953-05-10,591.78
1953-06-09,590.08
1953-07-09,582.16
1953-08-08,619.41
1953-09-07,554.14
1953-10-07,568.56
1953-11-06,599.65
1953-12-06,601.52
1954-01-05,590.09
1954-02-04,605.88
1954-03-06,596.52
1954-04-05,603.06
1954-05-05,582.35
1954-06-04,576.75
1954-07-04,588.72
1954-08-03,612.45
1954-09-02,590.69
1954-10-02,587.9
1954-11-01,581.71
1954-12-01,584.95
1954-12-31,599.99
1955-01-30,612.72
1955-03-01,616.3
1955-03-31,605.95
1955-04-30,619.16
1955-05-30,619.78
1955-06-29,621.63
1955-07-29,616.2
1955-08-28,601.65
1955-09-27,611.39
1955-10-27,605.24
1955-11-26,619.8
1955-12-26,628.92
1956-01-25,609.64
1956-02-24,618.47
1956-03-25,623.18
1956-04-24,631.38
1956-05-24,629.54
1956-06-23,613.91
1956-07-23,636.14
1956-08-22,621.26
1956-09-21,619.17
1956-10-21,615.56
1956-11-20,632.23
1956-12-20,672.45
1957-01-19,640.09
1957-02-18,627.99
1957-03-20,652.21
1957-04-19,651.18
1957-05-19,618.57
1957-06-18,635.61
1957-07-18,635.98
1957-08-17,638.85
1957-09-16,631.81
1957-10-16,634.49
1957-11-15,648.79
1957-12-15,641.54
1958-01-14,637.78
1958-02-13,634.22
1958-03-15,616.71
1958-04-14,643.55
1958-05-14,654.7
1958-06-13,653.56
1958-07-13,654.54
1958-08-12,671.91
1958-09-11,639.04
1958-10-11,677.56
1958-11-10,661.25
1958-12-10,668.01
1959-01-09,636.69
1959-02-08,655.83
1959-03-10,667.83
1959-04-09,666.72
1959-05-09,669.47
1959-06-08,670.66
1959-07-08,659.16
1959-08-07,672.75
1959-09-06,669.86
1959-10-06,712.35
1959-11-05,661.58
1959-12-05,682.52
1960-01-04,665.11
1960-02-03,670.55
1960-03-04,696.79
1960-04-03,678.28
1960-05-03,690.88
1960-06-02,686.33
1960-07-02,690.62
1960-08-01,675.68
1960-08-31,648.61
1960-09-30,664.2
1960-10-30,682.03
1960-11-29,683.55
1960-12-29,665.85
1961-01-28,701.25
1961-02-27,700.19
1961-03-29,680.97
1961-04-28,699.16
1961-05-28,679.63
1961-06-27,707.39
1961-07-27,689.99
1961-08-26,702.73
1961-09-25,694.93
1961-10-25,695.42
1961-11-24,697.24
1961-12-24,687.86
1962-01-23,712.14
1962-02-22,703.66
1962-03-24,710.28
1962-04-23,711.98
1962-05-23,697.39
1962-06-22,702.69
1962-07-22,705.25
1962-08-21,713.7
1962-09-20,721.99
1962-10-20,725.39
1962-11-19,708.58
1962-12-19,733.51
1963-01-18,701.7
1963-02-17,704.74
1963-03-19,731.15
1963-04-18,728.51
1963-05-18,718.54
1963-06-17,715.38
1963-07-17,725.68
1963-08-16,733.11
1963-09-15,736.96
1963-10-15,725.84
1963-11-14,736.32
1963-12-14,706.54
1964-01-13,738.41
1964-02-12,748.36
1964-03-13,738.35
1964-04-12,728.97
1964-05-12,743.82
1964-06-11,736.07
1964-07-11,747.33
1964-08-10,748.86
1964-09-09,730.37
1964-10-09,738.54
1964-11-08,757.74
1964-12-08,737.07
1965-01-07,713.78
1965-02-06,746.85
1965-03-08,745.62
1965-04-07,752.47
1965-05-07,753.71
1965-06-06,758.34
1965-07-06,741.78
1965-08-05,766.85
1965-09-04,760.99
1965-10-04,767.54
1965-11-03,745.41
1965-12-03,775.13
1966-01-02,761.56
1966-02-01,729.82
1966-03-03,758.84
1966-04-02,758.71
1966-05-02,781.76
1966-06-01,748.57
1966-07-01,749.46
1966-07-31,755.02
1966-08-30,757.58
1966-09-29,758.23
1966-10-29,754.94
1966-11-28,786.65
1966-12-28,775.14
1967-01-27,786.32
1967-02-26,775.91
1967-03-28,804.47
1967-04-27,771.37
1967-05-27,763.75
1967-06-26,756.62
1967-07-26,766.07
1967-08-25,762.03
1967-09-24,779.62
1967-10-24,778.67
1967-11-23,768.11
1967-12-23,772.7
1968-01-22,784.78
1968-02-21,785.75
