Date,CO2,adjusted CO2
1982-05-24,354.22,353.72
1982-06-23,352.48,353.74
1982-07-23,355.74,353.53
1982-08-22,353.99,353.61
1982-09-21,356.16,353.61
1982-10-21,355.45,353.85
1982-11-20,354.79,353.99
1982-12-20,356.01,353.78
1983-01-19,354.49,354.39
1983-02-18,356.47,354.54
1983-03-20,355.92,354.65
1983-04-19,353.1,354.4
1983-05-19,355.53,354.4
1983-06-18,355.47,354.94
1983-07-18,356.26,355.07
1983-08-17,356.15,355.04
1983-09-16,356.39,355.3
1983-10-16,357.01,354.85
1983-11-15,356.98,355.28
1983-12-15,356.69,355.78
1984-01-14,356.19,356.21
1984-02-13,359.35,355.91
1984-03-14,356.61,356.48
1984-04-13,356.07,355.68
1984-05-13,358.15,356.27
1984-06-12,358.46,357.01
1984-07-12,358.38,356.97
1984-08-11,356.93,356.86
1984-09-10,356.24,356.64
1984-10-10,358.46,356.41
1984-11-09,356.88,357.41
1984-12-09,357.44,357.14
1985-01-08,358.05,357.49
1985-02-07,354.44,357.46
1985-03-09,359.2,358.34
1985-04-08,359.57,357.97
1985-05-08,361.85,358.27
1985-06-07,361.2,358.14
1985-07-07,360.4,358.25
1985-08-06,359.96,358.4
1985-09-05,359.15,358.74
1985-10-05,361.79,359.12
1985-11-04,359.11,358.91
1985-12-04,359.51,358.95
1986-01-03,362.78,358.91
1986-02-02,359.25,359.25
1986-03-04,360.27,359.79
1986-04-03,361.03,358.98
1986-05-03,361.39,359.91
1986-06-02,362.21,360.06
1986-07-02,360.54,359.51
1986-08-01,363.05,359.94
1986-08-31,358.61,359.88
1986-09-30,363.87,360.49
1986-10-30,361.42,360.38
1986-11-29,363.63,360.19
1986-12-29,363.14,360.4
1987-01-28,360.15,360.98
1987-02-27,361.81,360.82
1987-03-29,361.21,360.76
1987-04-28,361.75,361.01
1987-05-28,361.82,361.43
1987-06-27,364.4,360.9
1987-07-27,364.23,361.82
1987-08-26,362.05,361.56
1987-09-25,364.57,361.64
1987-10-25,362.65,362.34
1987-11-24,362.71,362.22
1987-12-24,362.79,362.49
1988-01-23,364.63,362.22
1988-02-22,363.28,362.51
1988-03-23,364.97,362.76
1988-04-22,363.95,362.56
1988-05-22,362.33,363.01
1988-06-21,366.3,363.09
1988-07-21,362.98,363.78
1988-08-20,365.62,363.74
1988-09-19,363.3,363.46
1988-10-19,365.94,363.46
1988-11-18,366.66,363.73
1988-12-18,365.08,363.43
1989-01-17,367.36,364.12
1989-02-16,365.49,363.88
1989-03-18,364.41,364.34
1989-04-17,367.14,363.71
1989-05-17,366.41,364.59
1989-06-16,365.19,364.29
1989-07-16,365.24,364.83
1989-08-15,365.56,365.33
1989-09-14,367.23,364.91
1989-10-14,365.47,364.98
1989-11-13,367.11,365.55
1989-12-13,368.08,365.25
1990-01-12,368.61,365.61
1990-02-11,367.29,365.25
1990-03-13,368.09,366.49
1990-04-12,366.0,366.07
1990-05-12,368.63,364.97
1990-06-11,366.15,366.04
1990-07-11,366.87,366.69
1990-08-10,367.09,366.61
1990-09-09,367.46,366.33
1990-10-09,367.12,367.07
1990-11-08,367.56,366.87
1990-12-08,367.96,367.24
1991-01-07,367.88,366.86
1991-02-06,369.45,367.16
1991-03-08,366.54,367.49
1991-04-07,369.26,367.23
1991-05-07,367.41,366.98
1991-06-06,369.44,367.57
1991-07-06,369.8,367.82
1991-08-05,368.55,367.73
1991-09-04,370.04,368.14
1991-10-04,370.63,367.83
1991-11-03,369.92,368.2
1991-12-03,371.13,368.2
1992-01-02,368.62,368.82
1992-02-01,368.67,368.68
1992-03-02,371.07,369.32
1992-04-01,371.05,368.68
1992-05-01,369.11,369.07
1992-05-31,370.34,369.56
1992-06-30,370.97,368.93
1992-07-30,372.66,369.93
1992-08-29,370.29,369.73
1992-09-28,372.73,369.65
1992-10-28,370.3,370.29
1992-11-27,372.44,369.71
1992-12-27,372.94,370.44
1993-01-26,372.28,370.77
1993-02-25,371.92,370.24
1993-03-27,372.19,370.69
1993-04-26,373.7,371.13
1993-05-26,372.53,371.24
1993-06-25,372.33,371.4
1993-07-25,372.69,371.16
1993-08-24,374.69,371.3
1993-09-23,374.9,371.42
1993-10-23,373.26,371.88
1993-11-22,374.81,371.86
1993-12-22,373.4,372.36
1994-01-21,373.92,371.75
1994-02-20,371.44,371.9
1994-03-22,373.63,371.97
1994-04-21,372.58,372.8
1994-05-21,375.08,372.06
1994-06-20,373.19,372.95
1994-07-20,374.12,372.71
1994-08-19,376.31,373.62
1994-09-18,374.27,373.41
1994-10-18,374.31,373.2
1994-11-17,375.66,373.18
1994-12-17,374.82,373.69
1995-01-16,375.63,373.81
1995-02-15,374.1,373.72
1995-03-17,376.15,373.97
1995-04-16,374.72,373.74
1995-05-16,375.32,373.93
1995-06-15,373.06,374.05
1995-07-15,375.69,373.87
1995-08-14,376.66,374.58
1995-09-13,375.42,374.83
1995-10-13,374.24,374.0
1995-11-12,375.22,375.5
1995-12-12,376.29,374.93
1996-01-11,376.77,374.92
1996-02-10,377.57,375.41
1996-03-11,376.7,375.63
1996-04-10,376.55,375.62
1996-05-10,377.04,375.89
1996-06-09,378.12,375.64
1996-07-09,376.65,375.71
1996-08-08,378.21,375.95
1996-09-07,378.05,376.48
1996-10-07,377.28,376.26
1996-11-06,381.04,376.48
1996-12-06,374.5,376.4
1997-01-05,375.96,377.11
1997-02-04,379.11,376.83
1997-03-06,379.31,377.04
1997-04-05,378.18,378.34
1997-05-05,379.79,377.34
1997-06-04,378.87,377.5
1997-07-04,379.54,377.42
1997-08-03,377.48,377.73
1997-09-02,376.93,377.23
1997-10-02,378.16,378.09
1997-11-01,380.56,378.3
1997-12-01,378.39,378.12
1997-12-31,378.13,378.55
1998-01-30,377.52,377.86
1998-03-01,377.87,378.29
1998-03-31,379.4,378.57
1998-04-30,380.7,378.85
1998-05-30,381.07,378.7
1998-06-29,380.05,378.38
1998-07-29,381.4,379.43
1998-08-28,381.48,379.18
1998-09-27,381.68,380.18
1998-10-27,381.16,379.96
1998-11-26,379.71,379.89
1998-12-26,380.71,380.21
1999-01-25,380.11,379.5
1999-02-24,381.59,380.82
1999-03-26,382.53,380.76
1999-04-25,380.6,380.26
1999-05-25,381.51,380.66
1999-06-24,382.0,380.05
1999-07-24,382.85,380.2
1999-08-23,382.68,380.56
1999-09-22,381.13,381.21
1999-10-22,383.38,380.73
1999-11-21,381.9,381.44
1999-12-21,381.71,381.66
2000-01-20,381.36,381.5
2000-02-19,383.06,381.75
2000-03-20,387.12,382.09
2000-04-19,383.89,382.48
2000-05-19,382.69,382.35
2000-06-18,385.14,382.23
2000-07-18,385.06,382.36
2000-08-17,381.8,382.62
2000-09-16,383.53,382.47
2000-10-16,383.58,382.66
2000-11-15,383.89,383.21
2000-12-15,383.2,382.8
2001-01-14,383.49,383.19
2001-02-13,384.94,383.08
2001-03-15,384.23,383.71
2001-04-14,383.87,383.69
2001-05-14,383.53,384.46
2001-06-13,381.79,383.59
2001-07-13,384.51,384.16
2001-08-12,385.65,383.62
2001-09-11,385.55,384.61
2001-10-11,385.67,384.03
2001-11-10,387.43,384.56
2001-12-10,384.14,384.33
2002-01-09,388.04,384.13
2002-02-08,386.41,385.6
2002-03-10,387.11,384.99
2002-04-09,383.98,385.16
2002-05-09,385.92,385.27
2002-06-08,387.15,385.21
2002-07-08,387.06,386.16
2002-08-07,387.35,386.22
2002-09-06,387.49,385.72
2002-10-06,386.35,386.1
2002-11-05,387.73,386.13
2002-12-05,387.46,385.94
2003-01-04,391.75,386.72
2003-02-03,386.67,386.8
2003-03-05,388.79,386.53
2003-04-04,387.06,386.25
2003-05-04,387.62,386.59
2003-06-03,390.28,386.57
2003-07-03,388.44,387.2
2003-08-02,389.72,387.97
2003-09-01,389.28,387.27
2003-10-01,389.73,387.93
2003-10-31,388.25,388.0
2003-11-30,385.55,387.95
2003-12-30,387.13,387.93
2004-01-29,388.94,387.91
2004-02-28,389.11,388.14
2004-03-29,387.35,388.6
2004-04-28,390.93,388.44
2004-05-28,390.84,388.78
2004-06-27,388.93,389.04
2004-07-27,390.77,389.06
2004-08-26,388.83,388.35
2004-09-25,391.64,389.36
2004-10-25,389.91,389.08
2004-11-24,391.21,389.68
2004-12-24,390.44,389.29
2005-01-23,390.51,390.12
2005-02-22,390.71,389.69
2005-03-24,389.78,389.48
2005-04-23,392.24,390.34
2005-05-23,391.41,390.02
2005-06-22,392.09,390.4
2005-07-22,392.28,389.98
2005-08-21,390.83,391.0
2005-09-20,391.38,390.84
2005-10-20,391.66,390.64
2005-11-19,392.53,390.64
2005-12-19,393.38,391.15
2006-01-18,393.74,391.47
2006-02-17,392.07,391.32
2006-03-19,394.59,391.25
2006-04-18,391.41,391.23
2006-05-18,391.74,392.19
2006-06-17,394.41,391.93
2006-07-17,394.16,391.9
2006-08-16,393.18,392.21
2006-09-15,392.88,391.71
2006-10-15,393.93,391.97
2006-11-14,394.7,392.53
2006-12-14,395.1,393.32
2007-01-13,394.0,392.7
2007-02-12,395.07,392.8
2007-03-14,392.1,393.52
2007-04-13,395.32,393.51
2007-05-13,396.34,393.1
2007-06-12,395.35,393.48
2007-07-12,394.43,393.39
2007-08-11,395.94,393.2
2007-09-10,395.18,393.35
2007-10-10,396.33,394.19
2007-11-09,396.5,393.74
2007-12-09,394.66,394.3
2008-01-08,395.5,394.52
2008-02-07,397.45,394.83
2008-03-08,395.39,394.77
2008-04-07,393.06,394.65
2008-05-07,396.41,395.49
2008-06-06,396.3,394.96
2008-07-06,397.01,395.29
2008-08-05,397.15,395.31
2008-09-04,397.64,395.39
2008-10-04,395.99,395.31
2008-11-03,398.53,395.2
2008-12-03,397.96,395.91
2009-01-02,398.63,395.94
2009-02-01,396.43,396.14
2009-03-03,399.43,395.94
2009-04-02,398.09,396.65
2009-05-02,394.91,397.16
2009-06-01,397.85,396.79
2009-07-01,397.86,396.47
2009-07-31,400.19,397.11
2009-08-30,396.87,397.16
2009-09-29,396.98,397.6
2009-10-29,397.56,397.16
2009-11-28,397.83,396.98
2009-12-28,397.92,397.69
2010-01-27,397.6,397.23
2010-02-26,400.81,397.33
2010-03-28,399.67,397.86
2010-04-27,400.81,398.1
2010-05-27,399.79,397.98
2010-06-26,402.68,398.39
2010-07-26,399.37,398.47
2010-08-25,398.62,398.54
2010-09-24,397.92,398.96
2010-10-24,398.89,398.38
2010-11-23,398.5,399.2
2010-12-23,400.29,399.47
2011-01-22,400.21,399.57
2011-02-21,399.17,399.57
2011-03-23,399.64,399.35
2011-04-22,400.88,399.37
2011-05-22,400.99,399.58
2011-06-21,400.69,400.34
2011-07-21,399.27,399.71
2011-08-20,402.03,400.06
2011-09-19,400.78,400.39
2011-10-19,402.68,400.55
2011-11-18,401.9,400.57
2011-12-18,403.03,400.55
2012-01-17,402.52,400.65
2012-02-16,401.79,401.53
2012-03-17,404.97,401.42
2012-04-16,402.09,401.27
2012-05-16,400.68,401.48
2012-06-15,403.03,401.34
2012-07-15,404.35,401.4
2012-08-14,403.85,401.92
2012-09-13,404.9,401.84
2012-10-13,402.59,401.76
2012-11-12,404.13,402.37
2012-12-12,404.14,401.91
2013-01-11,403.55,402.77
2013-02-10,402.86,402.62
2013-03-12,403.88,402.59
2013-04-11,403.98,403.19
2013-05-11,405.81,403.41
2013-06-10,406.35,404.12
2013-07-10,405.39,403.27
2013-08-09,405.23,403.3
2013-09-08,401.78,403.47
2013-10-08,405.13,403.41
2013-11-07,406.53,403.56
2013-12-07,402.84,403.75
2014-01-06,405.21,403.65
2014-02-05,406.04,403.98
2014-03-07,404.29,404.51
2014-04-06,405.48,404.51
2014-05-06,406.32,404.13
2014-06-05,405.95,404.88
2014-07-05,404.78,404.45
2014-08-04,403.82,404.47
2014-09-03,407.18,405.29
2014-10-03,406.1,405.16
2014-11-02,405.92,405.67
2014-12-02,406.31,405.66
2015-01-01,406.51,405.41
2015-01-31,407.5,405.54
2015-03-02,406.16,405.89
2015-04-01,406.39,406.1
2015-05-01,406.57,405.65
2015-05-31,406.38,406.25
2015-06-30,408.06,406.09
2015-07-30,407.61,406.26
2015-08-29,408.3,406.82
2015-09-28,406.81,407.02
2015-10-28,407.66,407.38
2015-11-27,407.06,406.63
2015-12-27,410.64,406.63
2016-01-26,409.89,407.1
2016-02-25,408.83,407.41
2016-03-26,409.77,407.78
2016-04-25,407.74,407.81
2016-05-25,408.29,407.56
2016-06-24,407.65,407.57
2016-07-24,409.82,408.27
2016-08-23,407.34,409.31
2016-09-22,407.79,409.1
2016-10-22,411.01,408.46
2016-11-21,409.99,408.53
2016-12-21,409.3,408.34
2017-01-20,410.42,408.54
2017-02-19,408.69,408.73
2017-03-21,409.7,409.27
2017-04-20,410.27,409.05
2017-05-20,412.71,409.74
2017-06-19,410.36,409.82
2017-07-19,412.49,409.12
2017-08-18,410.58,409.19
2017-09-17,412.39,410.04
2017-10-17,412.19,410.35
2017-11-16,412.26,409.63
2017-12-16,409.89,410.48
2018-01-15,410.88,410.36
2018-02-14,414.0,410.22
2018-03-16,410.95,410.87
2018-04-15,412.68,411.21
2018-05-15,410.4,411.17
2018-06-14,410.83,410.85
2018-07-14,412.56,411.48
2018-08-13,412.84,411.41
2018-09-12,415.01,411.5
2018-10-12,413.6,411.53
2018-11-11,414.29,411.69
2018-12-11,414.1,411.47
