pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-15 15:34:13,2019-03-15 15:48:39,1,9.49,7.2,0.03,1.66,140.47,yellow,cash,JFK Airport,Upper West Side North,Queens,Manhattan
2019-03-13 06:09:23,2019-03-13 06:25:58,1,1.14,7.6,0.74,0.08,15.34,yellow,credit card,Hamilton Heights,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-18 01:54:30,2019-03-18 02:07:54,2,0.68,3.9,0.31,0.33,11.84,yellow,cash,West Chelsea/Hudson Yards,Lincoln Square West,Manhattan,Manhattan
2019-03-09 11:00:11,2019-03-09 11:15:44,1,2.54,8.7,2.15,0.03,18.48,yellow,credit card,TriBeCa/Civic Center,Sunset Park West,Manhattan,Brooklyn
2019-03-19 20:41:42,2019-03-19 20:56:15,1,0.85,7.56,1.81,0.58,11.0,yellow,cash,Boerum Hill,East Chelsea,Brooklyn,Manhattan
2019-03-22 14:07:51,2019-03-22 14:22:44,1,0.43,14.26,1.67,0.01,14.4,yellow,credit card,Penn Station/Madison Sq West,Steinway,Manhattan,Queens
2019-03-24 08:47:59,2019-03-24 09:03:23,1,2.21,16.7,2.87,0.01,20.43,yellow,cash,Bushwick South,Mott Haven/Port Morris,Brooklyn,Bronx
2019-03-18 01:08:50,2019-03-18 01:23:04,1,0.47,9.5,1.0,0.07,13.21,yellow,credit card,Yorkville East,East Harlem North,Manhattan,Manhattan
2019-02-28 15:46:37,2019-02-28 16:02:36,1,5.72,5.7,0.72,0.01,22.89,yellow,cash,Flatiron,Belmont,Manhattan,Bronx
2019-03-06 04:34:13,2019-03-06 04:46:13,1,3.05,6.57,0.7,0.1,13.0,yellow,credit card,East Chelsea,Financial District North,Manhattan,Manhattan
2019-03-03 23:54:23,2019-03-04 00:06:42,1,1.21,7.6,0.22,0.59,14.41,yellow,cash,Hudson Sq,Kew Gardens Hills,Manhattan,Queens
2019-03-20 22:40:17,2019-03-20 22:54:39,2,2.92,7.4,1.13,0.05,35.01,yellow,credit card,Upper East Side North,Financial District South,Manhattan,Manhattan
2019-03-22 21:31:53,2019-03-22 21:46:00,1,3.16,4.43,0.2,1.87,11.7,yellow,cash,LaGuardia Airport,Richmond Hill,Queens,Queens
2019-03-18 16:09:01,2019-03-18 16:22:50,1,0.21,5.4,1.78,0.04,18.84,yellow,credit card,East Harlem South,Norwood,Manhattan,Bronx
2019-03-30 12:38:13,2019-03-30 12:51:16,1,1.47,12.4,0.52,0.08,21.44,yellow,cash,Midtown South,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-20 06:29:37,2019-03-20 06:44:39,1,1.85,11.7,2.82,0.18,19.56,yellow,credit card,Midtown East,Sunset Park West,Manhattan,Brooklyn
2019-03-14 07:03:32,2019-03-14 07:17:36,1,0.53,11.3,0.44,0.24,13.81,yellow,cash,Times Sq/Theatre District,Highbridge,Manhattan,Bronx
2019-03-09 08:05:07,2019-03-09 08:19:17,3,0.52,4.1,0.44,0.03,15.23,yellow,credit card,TriBeCa/Civic Center,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-07 15:46:19,2019-03-07 16:01:13,1,8.67,5.2,0.28,1.07,10.7,yellow,cash,Forest Hills,Prospect Park,Queens,Brooklyn
2019-03-01 23:08:55,2019-03-01 23:23:12,1,3.29,14.67,0.43,0.03,25.9,yellow,credit card,Financial District South,East New York,Manhattan,Brooklyn
2019-03-16 00:53:00,2019-03-16 01:09:34,1,9.49,7.0,1.24,0.06,12.6,yellow,cash,Clinton East,Manhattanville,Manhattan,Manhattan
2019-03-11 22:31:45,2019-03-11 22:46:07,1,0.91,9.7,4.24,0.29,15.23,yellow,credit card,Penn Station/Madison Sq West,Lincoln Square East,Manhattan,Manhattan
2019-03-24 08:36:00,2019-03-24 08:50:51,1,1.13,10.6,8.98,0.05,22.69,yellow,cash,Midtown South,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-22 16:18:14,2019-03-22 16:31:51,1,4.11,8.3,1.41,0.01,10.07,yellow,credit card,Morningside Heights,Fort Greene,Manhattan,Brooklyn
2019-03-31 00:49:42,2019-03-31 01:00:36,1,0.44,6.5,2.02,0.12,20.15,yellow,cash,Upper East Side South,Morrisania/Melrose,Manhattan,Bronx
2019-03-12 21:28:39,2019-03-12 21:42:57,1,2.95,18.18,1.42,0.05,29.3,yellow,credit card,TriBeCa/Civic Center,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-13 08:57:29,2019-03-13 09:12:54,2,1.06,10.5,4.89,0.27,16.85,yellow,cash,Clinton East,Cypress Hills,Manhattan,Brooklyn
2019-03-17 05:50:53,2019-03-17 06:05:37,1,0.15,7.82,0.07,0.09,30.2,yellow,credit card,Boerum Hill,Springfield Gardens South,Brooklyn,Queens
2019-03-17 01:26:38,2019-03-17 01:43:41,1,22.92,6.87,0.33,4.38,34.0,yellow,cash,JFK Airport,Boerum Hill,Queens,Brooklyn
2019-03-15 01:07:03,2019-03-15 01:22:50,3,8.27,11.8,0.05,0.01,26.26,yellow,credit card,Lincoln Square East,Highbridge,Manhattan,Bronx
2019-03-02 13:56:35,2019-03-02 14:11:25,5,6.8,8.0,2.02,0.06,8.82,yellow,cash,Midtown Center,Upper West Side South,Manhattan,Manhattan
2019-03-19 20:53:19,2019-03-19 21:07:33,2,5.14,9.38,1.34,0.13,12.6,yellow,credit card,Penn Station/Madison Sq West,Mount Hope,Manhattan,Bronx
2019-02-28 20:08:25,2019-02-28 20:22:24,1,0.7,6.48,6.2,0.19,19.2,yellow,cash,Lower East Side,Co-Op City,Manhattan,Bronx
2019-03-20 17:01:09,2019-03-20 17:16:41,1,0.34,16.4,2.69,0.09,19.45,yellow,credit card,Murray Hill,South Williamsburg,Manhattan,Brooklyn
2019-03-17 06:50:20,2019-03-17 07:02:10,1,3.35,15.81,0.17,0.16,20.6,yellow,cash,Times Sq/Theatre District,Windsor Terrace,Manhattan,Brooklyn
2019-03-20 22:40:49,2019-03-20 22:55:23,1,3.38,8.0,0.66,0.02,15.14,yellow,credit card,Central Harlem North,East New York,Manhattan,Brooklyn
2019-03-20 19:16:06,2019-03-20 19:31:44,6,2.45,19.7,0.95,0.38,43.71,yellow,cash,JFK Airport,Highbridge,Queens,Bronx
2019-03-27 13:55:15,2019-03-27 14:12:10,6,1.53,10.4,0.23,0.1,23.82,yellow,credit card,Murray Hill,Clinton West,Manhattan,Manhattan
2019-03-08 00:20:32,2019-03-08 00:35:00,3,0.03,12.7,3.93,0.14,17.45,yellow,cash,Midtown North,Flatiron,Manhattan,Manhattan
2019-03-12 06:40:57,2019-03-12 06:56:22,1,0.3,10.27,1.03,0.18,14.7,yellow,credit card,Penn Station/Madison Sq West,Bayside,Manhattan,Queens
2019-03-25 05:23:15,2019-03-25 05:36:56,0,11.03,3.7,0.87,0.05,5.17,yellow,cash,UN/Turtle Bay South,Howard Beach,Manhattan,Queens
2019-03-09 01:12:22,2019-03-09 01:28:57,3,1.45,9.8,3.04,0.02,19.72,yellow,credit card,Midtown North,East Elmhurst,Manhattan,Queens
2019-03-04 12:03:47,2019-03-04 12:20:57,2,7.26,10.5,2.24,0.14,14.76,yellow,cash,Penn Station/Madison Sq West,Flatbush/Ditmas Park,Manhattan,Brooklyn
2019-03-24 21:16:03,2019-03-24 21:30:58,1,0.58,5.08,4.3,0.14,8.12,yellow,credit card,Gramercy,Woodside,Manhattan,Queens
2019-03-11 11:57:38,2019-03-11 12:12:09,6,4.7,20.32,1.12,1.85,21.1,yellow,cash,Elmhurst,Bushwick South,Queens,Brooklyn
2019-03-18 18:50:24,2019-03-18 19:06:13,1,1.36,7.1,6.88,0.16,14.27,yellow,credit card,Sutton Place/Turtle Bay North,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-31 16:11:17,2019-03-31 16:23:44,3,0.52,5.8,3.22,0.15,6.8,yellow,cash,Lincoln Square East,Inwood Hill Park,Manhattan,Manhattan
2019-03-24 21:18:30,2019-03-24 21:32:55,1,0.21,9.59,6.64,0.05,15.4,yellow,credit card,Midtown Center,Van Nest/Morris Park,Manhattan,Bronx
2019-03-01 12:08:10,2019-03-01 12:21:24,1,1.42,3.3,2.6,0.78,41.3,yellow,cash,JFK Airport,Allerton/Pelham Gardens,Queens,Bronx
2019-03-21 07:51:13,2019-03-21 08:06:01,1,1.4,4.3,0.48,0.41,11.53,yellow,credit card,Gramercy,Midtown North,Manhattan,Manhattan
2019-03-26 01:57:10,2019-03-26 02:08:09,1,16.95,25.8,5.96,4.38,62.88,yellow,cash,LaGuardia Airport,Baisley Park,Queens,Queens
2019-03-07 15:30:43,2019-03-07 15:43:35,1,3.44,7.0,1.03,0.01,29.19,yellow,credit card,Union Sq,Carroll Gardens,Manhattan,Brooklyn
2019-03-29 08:07:01,2019-03-29 08:22:59,1,4.71,15.3,0.22,0.19,24.54,yellow,cash,TriBeCa/Civic Center,Astoria,Manhattan,Queens
2019-03-08 02:23:44,2019-03-08 02:39:21,1,1.35,11.08,2.8,0.11,11.7,yellow,credit card,Chinatown,Soundview/Bruckner,Manhattan,Bronx
2019-03-25 18:33:18,2019-03-25 18:49:49,1,1.21,14.15,0.18,0.15,15.5,yellow,cash,Gramercy,Flushing,Manhattan,Queens
2019-03-20 08:28:46,2019-03-20 08:41:07,6,3.46,1.5,0.14,0.08,13.63,yellow,credit card,East Harlem South,East Williamsburg,Manhattan,Brooklyn
2019-03-27 13:18:05,2019-03-27 13:31:21,1,8.88,19.5,1.02,0.1,29.18,yellow,cash,Flatiron,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-23 17:47:59,2019-03-23 18:02:56,1,0.94,7.81,6.54,0.11,13.1,yellow,credit card,Lincoln Square East,East Chelsea,Manhattan,Manhattan
2019-03-21 08:58:15,2019-03-21 09:11:39,1,1.29,8.4,1.22,0.01,15.63,yellow,cash,Lenox Hill East,Inwood,Manhattan,Manhattan
2019-03-22 10:55:52,2019-03-22 11:10:17,1,0.93,9.5,0.05,0.02,20.63,yellow,credit card,Penn Station/Madison Sq West,East Harlem North,Manhattan,Manhattan
2019-03-15 06:52:20,2019-03-15 07:06:25,1,12.0,19.95,0.01,2.0,31.7,yellow,cash,Allerton/Pelham Gardens,South Jamaica,Bronx,Queens
2019-03-01 04:29:38,2019-03-01 04:43:25,1,1.51,11.0,2.18,0.08,23.1,yellow,credit card,Midtown Center,Midtown South,Manhattan,Manhattan
2019-03-29 06:01:20,2019-03-29 06:14:58,1,3.06,7.2,1.22,0.02,16.99,yellow,cash,Midtown East,Windsor Terrace,Manhattan,Brooklyn
2019-03-30 06:03:48,2019-03-30 06:16:44,4,1.62,5.5,0.33,0.68,9.3,yellow,credit card,Belmont,Van Cortlandt Village,Bronx,Bronx
2019-03-29 20:48:21,2019-03-29 21:02:40,1,0.26,12.0,0.79,0.0,17.5,yellow,cash,Washington Heights South,Woodlawn/Wakefield,Manhattan,Bronx
2019-03-05 20:05:33,2019-03-05 20:20:13,2,8.56,4.9,0.59,0.27,21.89,yellow,credit card,East Chelsea,Midtown East,Manhattan,Manhattan
2019-03-19 14:31:52,2019-03-19 14:48:18,1,0.62,5.3,0.52,0.03,11.29,yellow,cash,Clinton East,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-04 08:11:35,2019-03-04 08:23:24,1,4.06,7.3,0.75,0.22,8.79,yellow,credit card,Midtown East,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-17 08:10:07,2019-03-17 08:23:47,1,0.73,11.3,3.94,0.04,29.22,yellow,cash,Penn Station/Madison Sq West,Lincoln Square East,Manhattan,Manhattan
2019-03-21 15:35:00,2019-03-21 15:48:49,1,0.95,6.3,0.9,0.06,10.06,yellow,credit card,Central Harlem,Parkchester,Manhattan,Bronx
2019-03-24 12:58:20,2019-03-24 13:12:29,2,1.51,11.2,0.04,0.13,11.97,yellow,cash,Morningside Heights,East Tremont,Manhattan,Bronx
2019-03-23 05:49:15,2019-03-23 06:04:48,5,0.77,2.87,2.2,0.49,30.22,yellow,credit card,Lenox Hill West,Flatlands,Manhattan,Brooklyn
2019-03-19 23:55:30,2019-03-20 00:09:45,0,4.7,7.3,0.97,0.08,25.47,yellow,cash,Lincoln Square East,Briarwood/Jamaica Hills,Manhattan,Queens
2019-02-28 12:03:47,2019-02-28 12:17:03,1,7.83,9.07,1.37,0.07,14.1,yellow,credit card,Gramercy,Dyker Heights,Manhattan,Brooklyn
2019-03-01 14:54:08,2019-03-01 15:08:31,1,1.89,14.02,0.77,0.02,14.7,yellow,cash,Times Sq/Theatre District,Woodhaven,Manhattan,Queens
2019-03-23 04:06:36,2019-03-23 04:20:53,1,0.29,5.6,1.55,0.03,40.26,yellow,credit card,Clinton East,East Village,Manhattan,Manhattan
2019-03-02 05:54:35,2019-03-02 06:08:22,1,0.53,13.55,0.04,0.18,24.2,yellow,cash,Lenox Hill East,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-10 18:17:07,2019-03-10 18:32:53,1,0.92,7.86,1.38,0.07,10.3,yellow,credit card,Yorkville East,Boerum Hill,Manhattan,Brooklyn
2019-03-12 01:23:56,2019-03-12 01:37:35,1,9.44,21.4,2.45,1.54,76.12,yellow,cash,LaGuardia Airport,Forest Hills,Queens,Queens
2019-03-22 08:10:46,2019-03-22 08:23:31,1,0.19,16.0,5.08,0.0,28.48,yellow,credit card,West Chelsea/Hudson Yards,Inwood,Manhattan,Manhattan
2019-03-31 20:50:13,2019-03-31 21:04:12,1,0.73,12.0,0.21,0.03,53.92,yellow,cash,Midtown Center,Dyker Heights,Manhattan,Brooklyn
2019-03-14 16:07:00,2019-03-14 16:20:54,1,2.49,4.1,2.65,0.14,16.71,yellow,credit card,West Village,Hunts Point,Manhattan,Bronx
2019-03-29 20:26:02,2019-03-29 20:39:22,1,2.32,14.6,4.25,0.33,27.33,yellow,cash,JFK Airport,Bloomingdale,Queens,Manhattan
2019-03-28 11:33:41,2019-03-28 11:48:02,2,0.9,11.35,1.27,3.19,53.5,yellow,credit card,Kew Gardens Hills,Union Sq,Queens,Manhattan
2019-03-22 03:14:21,2019-03-22 03:26:01,1,2.95,12.8,1.33,0.11,14.74,yellow,cash,West Village,Springfield Gardens South,Manhattan,Queens
2019-03-31 08:04:46,2019-03-31 08:20:23,1,2.21,43.2,3.43,0.76,60.71,yellow,credit card,LaGuardia Airport,Clinton East,Queens,Manhattan
2019-03-16 16:18:12,2019-03-16 16:33:41,1,4.51,7.5,4.6,0.03,14.37,yellow,cash,Midtown North,Boerum Hill,Manhattan,Brooklyn
2019-03-31 22:52:43,2019-03-31 23:08:55,4,1.49,8.1,3.39,0.09,12.25,yellow,credit card,Gramercy,Kips Bay,Manhattan,Manhattan
2019-03-22 02:44:52,2019-03-22 03:01:11,1,1.62,6.2,1.93,0.09,12.09,yellow,cash,Midtown South,Upper East Side South,Manhattan,Manhattan
2019-03-13 00:45:46,2019-03-13 00:58:41,1,11.57,17.33,0.93,0.06,18.0,yellow,credit card,Clinton East,Claremont/Bathgate,Manhattan,Bronx
2019-03-07 07:51:27,2019-03-07 08:07:08,3,0.82,2.1,0.83,0.1,20.69,yellow,cash,Murray Hill,Washington Heights North,Manhattan,Manhattan
2019-03-06 01:05:22,2019-03-06 01:18:51,2,1.42,7.27,3.62,0.0,9.8,yellow,credit card,Midtown East,Columbia Street,Manhattan,Brooklyn
2019-03-22 20:21:39,2019-03-22 20:36:58,1,0.74,9.6,1.47,0.19,17.1,yellow,cash,West Village,Williamsburg (South Side),Manhattan,Brooklyn
2019-03-30 16:28:38,2019-03-30 16:42:10,1,10.14,1.3,0.29,0.02,8.93,yellow,credit card,Upper West Side North,Bushwick North,Manhattan,Brooklyn
2019-03-16 12:25:18,2019-03-16 12:39:48,1,2.16,9.07,0.44,0.05,12.3,yellow,cash,Midtown East,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-04 12:41:05,2019-03-04 12:55:25,1,2.05,4.5,2.74,0.33,7.59,yellow,credit card,Lenox Hill West,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-29 00:25:19,2019-03-29 00:39:26,1,5.7,5.9,0.55,0.01,15.4,yellow,cash,Murray Hill,Co-Op City,Manhattan,Bronx
2019-03-25 22:30:56,2019-03-25 22:44:50,1,4.34,3.3,0.62,0.04,17.06,yellow,credit card,East Chelsea,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-05 05:17:44,2019-03-05 05:31:54,1,3.98,9.1,0.25,0.02,21.41,yellow,cash,Madison,Claremont/Bathgate,Brooklyn,Bronx
2019-03-15 04:59:26,2019-03-15 05:13:47,2,0.18,5.5,1.83,0.07,16.55,yellow,credit card,Midtown North,Inwood,Manhattan,Manhattan
2019-03-20 22:22:48,2019-03-20 22:35:16,2,4.56,11.51,1.63,0.01,14.4,yellow,cash,Yorkville West,Allerton/Pelham Gardens,Manhattan,Bronx
2019-03-24 09:42:58,2019-03-24 09:58:03,1,4.82,11.0,0.3,0.2,12.62,yellow,credit card,Alphabet City,Maspeth,Manhattan,Queens
2019-03-25 08:40:07,2019-03-25 08:55:14,1,5.43,11.1,1.58,0.02,38.4,yellow,cash,Midtown North,Elmhurst/Maspeth,Manhattan,Queens
2019-03-20 08:36:31,2019-03-20 08:52:37,1,7.18,8.5,0.55,0.1,13.73,yellow,credit card,East Harlem South,Claremont/Bathgate,Manhattan,Bronx
2019-03-22 12:25:38,2019-03-22 12:38:11,1,0.94,13.92,2.61,0.04,18.2,yellow,cash,Greenwich Village South,Van Nest/Morris Park,Manhattan,Bronx
2019-03-05 02:01:08,2019-03-05 02:17:39,1,6.52,20.56,0.43,0.58,21.1,yellow,credit card,East Village,Morrisania/Melrose,Manhattan,Bronx
2019-03-13 08:23:49,2019-03-13 08:38:13,1,2.88,8.9,2.21,0.06,14.08,yellow,cash,East Village,Bayside,Manhattan,Queens
2019-03-30 22:09:06,2019-03-30 22:23:44,1,3.91,8.83,1.27,0.06,24.9,yellow,credit card,Fort Greene,DUMBO/Vinegar Hill,Brooklyn,Brooklyn
2019-03-06 10:34:24,2019-03-06 10:47:49,4,0.43,6.7,0.57,0.36,18.86,yellow,cash,Midtown Center,Borough Park,Manhattan,Brooklyn
2019-03-30 01:58:59,2019-03-30 02:12:45,1,1.91,8.8,0.9,0.02,11.0,yellow,credit card,Lincoln Square East,Upper East Side North,Manhattan,Manhattan
2019-03-03 01:01:18,2019-03-03 01:15:07,4,2.26,6.5,3.09,0.26,18.97,yellow,cash,Midtown Center,Stuyvesant Heights,Manhattan,Brooklyn
2019-03-06 01:11:11,2019-03-06 01:26:24,4,1.35,7.8,0.17,0.24,51.07,yellow,credit card,East Harlem North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-11 10:32:38,2019-03-11 10:47:54,2,6.73,5.9,3.03,0.17,10.0,yellow,cash,East Chelsea,Greenwich Village South,Manhattan,Manhattan
2019-03-20 22:22:02,2019-03-20 22:35:54,1,1.26,8.3,4.28,0.02,13.57,yellow,credit card,Lenox Hill East,East Williamsburg,Manhattan,Brooklyn
2019-03-19 09:42:11,2019-03-19 09:53:32,1,2.09,10.4,5.14,0.06,22.55,yellow,cash,Upper East Side North,Ozone Park,Manhattan,Queens
2019-03-28 00:41:18,2019-03-28 00:54:24,1,2.32,10.3,2.34,1.54,34.63,yellow,credit card,Astoria,LaGuardia Airport,Queens,Queens
2019-03-18 04:52:03,2019-03-18 05:05:19,1,4.19,6.7,1.08,0.05,15.93,yellow,cash,Yorkville West,Woodlawn/Wakefield,Manhattan,Bronx
