_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1990,3.68,62.94,2.35,78.15,Austria,1.94,80.24
,1970,2.66,52.46,1.08,62.45,Austria,2.85,66.85
,1955,4.21,64.11,5.73,66.72,Austria,1.69,62.93
,1980,3.57,45.4,5.07,55.13,Austria,2.33,65.33
,2000,8.2,68.96,1.68,76.66,Bahamas,6.36,70.72
,1985,4.11,61.03,4.73,65.67,Bahamas,2.08,58.62
,1960,2.13,62.75,2.32,67.61,Bahamas,5.27,47.03
,1995,1.6,75.03,2.02,69.19,Bahamas,7.42,62.29
,1985,7.72,81.56,,48.28,Bahamas,7.84,62.79
,1955,7.76,63.69,2.33,61.9,Bahamas,7.29,71.93
,2000,6.44,81.57,5.13,68.33,Bahamas,3.4,80.24
,2000,7.19,57.04,,71.39,Bangladesh,7.91,74.19
,1990,2.72,74.0,4.72,63.33,Bangladesh,4.56,56.59
,1990,5.91,59.77,1.03,61.89,Bangladesh,7.81,68.88
,1965,7.47,65.38,2.76,,Bangladesh,5.07,58.77
,1960,4.62,74.13,1.99,66.04,Bangladesh,1.81,57.12
,1965,5.98,69.23,6.71,67.4,Bangladesh,,68.76
,1975,6.24,66.71,3.06,60.07,Bangladesh,5.68,80.24
,1960,7.75,68.1,1.83,68.63,Bangladesh,,69.56
,1960,7.08,78.41,2.86,81.57,Bangladesh,7.46,57.94
,1985,3.31,81.57,1.25,72.8,Bangladesh,4.18,78.32
,1995,4.25,79.43,2.09,64.71,Bangladesh,7.17,
,2000,4.94,65.51,2.34,75.14,Barbados,1.28,70.08
,1990,2.63,77.95,4.74,,Barbados,3.5,74.54
,1970,5.27,54.48,,73.15,Barbados,7.5,68.97
,1975,1.46,66.24,4.48,63.07,Barbados,5.46,
,1985,2.53,60.69,2.7,59.31,Barbados,3.73,68.54
,1975,2.8,55.79,3.32,73.12,Barbados,2.1,67.3
,1970,5.37,64.56,4.7,64.95,Barbados,,70.61
,1965,1.2,64.3,4.41,63.54,Barbados,6.02,51.74
,1975,1.64,60.23,7.73,65.91,Barbados,8.09,48.05
,1995,3.92,74.88,2.14,71.82,Barbados,2.64,72.21
,1990,3.18,73.61,1.65,57.77,Barbados,6.56,56.86
,1990,1.13,59.31,4.98,57.43,Barbados,4.89,59.33
,2000,7.73,67.26,1.88,61.74,Barbados,2.01,63.46
,1970,7.65,66.38,2.51,,Barbados,4.03,62.0
,1985,2.81,38.79,2.6,64.16,Barbados,6.57,56.07
,1965,2.83,63.18,7.96,81.57,Barbados,4.93,50.05
,1990,7.97,73.3,3.14,71.65,Belgium,1.56,79.95
,2000,6.69,58.31,3.51,77.25,Belgium,6.67,60.96
,1965,7.42,55.06,4.25,60.16,Belgium,3.49,80.24
,1970,6.69,73.7,8.08,60.99,Belgium,3.14,58.9
,1985,4.16,64.5,1.46,51.86,Belgium,4.78,73.07
,1965,2.19,73.73,1.1,56.37,Belgium,7.84,60.04
,1955,3.16,67.11,1.59,68.61,Belgium,,54.36
,1965,6.99,48.76,6.48,65.69,Belgium,5.34,59.74
,1980,4.63,70.26,3.07,73.19,Belgium,1.31,60.24
,1970,1.07,73.75,,58.27,Belgium,3.46,60.87
,1980,3.48,67.06,2.7,63.05,Belgium,3.91,62.99
,1955,2.83,59.32,5.01,63.23,Belgium,4.49,63.03
,1985,3.65,72.86,1.49,69.72,Belgium,3.25,57.06
,1995,7.23,73.67,,56.5,Bolivia,,66.4
,1990,7.29,75.19,,76.77,Bolivia,8.03,38.21
,1990,7.77,60.68,4.16,57.46,Bolivia,7.56,59.66
,1955,6.13,81.57,1.14,63.27,Bolivia,,56.36
,1965,7.92,62.68,2.93,67.58,Bolivia,6.66,74.74
,1975,8.06,71.88,1.95,61.44,Bolivia,4.42,66.63
,1955,2.9,68.99,1.5,81.57,Bolivia,4.05,
,1970,2.34,66.73,5.37,74.12,Bolivia,6.37,
,1975,6.81,46.07,2.09,62.48,Bolivia,3.1,80.19
,1975,7.98,81.08,8.23,78.61,Brazil,7.49,56.59
,1955,4.72,53.76,5.13,61.81,Brazil,7.48,76.53
,1965,2.55,68.93,1.63,,Brazil,4.49,69.38
,1980,7.89,77.44,5.09,64.01,Brazil,7.66,50.55
,1995,6.75,64.66,8.23,57.96,Brazil,7.79,80.24
,1955,1.42,64.27,2.95,79.86,Brazil,1.87,69.46
,1990,7.77,65.74,2.63,58.56,Brazil,6.57,71.55
,2000,6.57,69.06,,70.25,Brazil,8.22,77.14
,1965,7.94,52.99,3.99,66.08,Brazil,6.52,80.24
,1990,2.08,62.58,5.03,58.63,Brazil,,76.41
,1960,4.27,66.88,,63.23,Canada,,69.21
,1975,2.1,72.44,2.8,69.37,Canada,,
,1975,2.49,71.61,2.61,56.94,Canada,4.8,72.41
,1990,4.65,59.66,,,Canada,2.13,65.71
,1975,7.13,70.21,2.93,63.16,Canada,5.81,69.61
,1965,4.17,70.23,2.44,81.57,Canada,5.5,51.12
,1975,5.44,68.8,4.53,70.19,Canada,2.76,65.81
,1995,4.01,70.91,3.52,58.8,Canada,6.15,59.37
,1965,7.12,56.82,3.21,66.3,Canada,,58.01
,1980,1.65,63.33,2.5,48.93,Canada,1.59,74.22
,1990,4.22,64.4,2.41,57.41,Canada,,69.72
,1975,7.62,64.34,2.97,,Chile,6.89,68.27
,1975,5.97,64.95,1.41,,Chile,4.49,64.05
,1980,7.84,77.82,1.82,72.42,Chile,6.81,44.44
,1985,3.2,64.59,4.69,69.95,Chile,1.41,
,1985,4.03,64.09,2.45,63.01,Chile,6.73,68.21
,1955,5.53,63.6,3.12,67.14,Chile,5.02,77.34
,1975,3.18,75.37,,,Chile,7.85,66.97
,1955,6.4,76.44,1.73,73.05,China,4.76,70.22
,1960,5.32,58.85,1.59,67.04,China,4.18,72.78
,1995,4.87,73.02,2.87,,China,7.15,70.71
,1990,2.51,63.46,4.52,60.59,China,3.94,71.12
,1980,5.04,48.07,1.68,69.64,China,4.32,64.08
,1955,5.87,58.92,3.41,67.93,China,7.62,45.31
,2000,1.13,68.91,2.23,,China,7.91,64.95
,2000,6.95,65.0,3.5,74.98,China,3.28,77.57
,1975,2.01,62.12,8.23,71.9,China,7.99,62.96
,1970,8.21,67.99,4.51,80.56,China,3.31,52.12
,1970,7.64,51.63,1.9,72.82,Colombia,7.79,
,1995,3.47,53.35,4.72,,Colombia,,44.53
,1995,1.22,65.29,4.54,67.64,Colombia,3.65,60.23
,1960,3.7,79.06,,67.05,Colombia,3.42,50.81
,1985,4.4,75.3,7.38,73.27,Colombia,4.36,59.21
,1980,4.16,74.71,4.61,66.52,Colombia,3.23,67.1
,1970,4.7,66.89,,72.68,Colombia,1.34,52.3
,1980,2.34,63.27,4.93,64.36,Colombia,7.29,63.73
,2000,7.02,70.04,2.7,62.17,Colombia,3.3,65.0
,1980,3.03,65.21,2.44,75.58,Colombia,,72.69
,1975,2.23,68.83,4.24,68.23,Colombia,7.58,60.0
,1985,1.55,52.21,3.06,73.34,Colombia,1.86,60.49
,1970,8.05,69.19,2.06,,Colombia,5.3,76.45
,1990,1.78,71.92,3.91,80.03,Costa Rica,5.78,65.02
,1990,3.75,65.45,1.58,63.18,Costa Rica,7.95,55.59
,1980,1.41,75.8,3.62,61.34,Costa Rica,7.83,64.35
,1990,6.11,67.26,2.12,56.08,Costa Rica,3.92,80.24
,1970,7.98,70.39,2.4,,Costa Rica,6.24,80.24
,1970,2.72,81.02,5.15,64.87,Costa Rica,3.97,69.49
,1970,1.51,70.88,1.89,71.84,Costa Rica,2.57,44.67
,1995,4.71,77.2,2.37,68.19,Costa Rica,5.59,
,1970,4.04,81.57,4.55,,Costa Rica,4.52,63.9
,1980,4.4,60.52,1.77,81.57,Costa Rica,5.02,75.22
,1995,4.36,60.32,3.07,65.46,Costa Rica,2.83,72.52
,1995,7.61,52.72,2.42,81.57,Costa Rica,1.48,62.23
,1990,6.53,45.22,1.98,64.41,Costa Rica,2.33,66.24
,1980,1.74,68.83,,,Croatia,6.21,56.8
,1980,4.36,67.36,1.72,55.93,Croatia,5.3,61.67
,1990,3.89,75.4,3.51,56.56,Croatia,1.19,70.0
,1990,3.38,48.39,1.79,63.18,Croatia,5.82,74.04
,1970,5.83,68.38,5.39,,Croatia,1.66,67.01
,1985,3.45,63.72,6.18,67.26,Croatia,1.26,73.47
,1955,5.7,65.92,3.42,44.41,Croatia,3.76,74.54
,1965,4.32,66.96,,69.04,Cuba,7.8,57.1
,1960,1.44,76.17,1.57,63.69,Cuba,4.44,62.89
,1995,4.81,62.63,1.43,59.69,Cuba,8.05,70.22
,1985,1.12,69.88,6.33,69.71,Cuba,6.06,80.24
,1970,3.79,72.31,3.44,64.8,Cuba,3.59,63.57
,1965,7.87,64.82,2.81,,Cuba,5.77,58.45
,1985,5.36,58.83,,61.49,Cuba,1.7,61.01
,1975,6.19,74.3,,,Cuba,7.06,66.12
,1990,4.9,67.42,4.56,61.02,Cuba,1.85,80.24
,1970,3.15,47.71,5.21,68.45,Cuba,5.76,
,1955,2.27,67.32,5.2,58.9,Dominican Republic,5.56,62.2
,1980,2.19,52.33,,57.95,Dominican Republic,6.72,59.09
,2000,6.61,54.34,4.08,70.87,Dominican Republic,7.19,69.24
,1965,3.69,81.57,2.88,74.04,Dominican Republic,,73.39
,2000,1.8,77.76,3.7,81.42,Dominican Republic,8.14,
,2000,2.22,69.88,2.07,75.5,Dominican Republic,3.44,62.36
,1955,3.43,80.02,1.98,78.8,Dominican Republic,7.83,65.24
,1955,4.22,66.46,1.96,57.58,Dominican Republic,7.18,55.65
,1995,4.2,68.71,2.54,58.96,Dominican Republic,,58.68
,1995,1.14,69.27,2.89,,Ecuador,,70.12
,1995,1.47,64.64,8.23,65.81,Ecuador,5.59,76.62
,1980,3.0,72.46,2.62,73.9,Ecuador,6.49,51.37
,1985,6.46,67.24,3.88,59.23,Ecuador,3.76,64.35
,1990,4.6,71.6,4.77,81.57,Ecuador,5.76,80.24
,2000,5.09,58.35,2.6,66.25,Ecuador,7.56,64.97
,1975,1.52,78.04,2.15,61.13,Ecuador,5.47,67.05
,1995,5.21,60.16,4.05,56.72,Ecuador,1.54,66.0
,2000,6.78,66.42,5.35,71.1,Ecuador,2.43,63.76
,1955,2.57,81.57,3.38,76.14,Ecuador,2.45,65.06
,1965,3.71,68.93,3.36,71.16,Ecuador,6.09,79.55
,1985,6.17,69.97,,80.57,Ecuador,1.45,
,1965,4.47,74.09,8.23,71.16,Ecuador,1.3,56.11
,1960,1.62,72.04,3.22,,Ecuador,8.22,80.24
,1980,6.1,76.41,2.96,66.96,Egypt,,75.98
,1990,4.62,64.06,1.2,63.89,Egypt,8.18,59.82
,1985,1.76,64.1,,58.13,Egypt,,80.24
,1970,7.15,69.91,2.12,,Egypt,6.4,77.14
,1980,5.22,80.06,3.57,57.58,Egypt,1.2,64.11
,1960,7.49,74.69,3.83,73.14,Egypt,6.79,51.43
,2000,5.94,69.8,4.4,56.41,Egypt,2.27,66.1
,1960,6.91,67.5,4.02,70.33,Egypt,6.36,
,1995,7.56,77.27,1.73,81.57,Egypt,6.95,63.37
,1990,8.08,70.81,4.54,70.94,Egypt,,62.34
,2000,7.74,58.28,1.76,59.86,Egypt,2.62,75.01
,1970,3.73,63.82,5.37,80.22,Egypt,2.57,
,1990,5.81,74.39,5.91,64.18,El Salvador,2.26,77.25
,1965,6.02,73.39,3.83,81.57,El Salvador,7.7,63.42
,2000,6.16,66.34,8.23,73.79,El Salvador,4.17,68.35
,1975,2.83,69.48,2.71,72.01,El Salvador,4.77,59.94
,1995,7.59,74.22,3.23,59.55,El Salvador,1.5,53.27
,1990,6.93,51.98,1.99,59.46,El Salvador,5.12,80.24
,1995,2.48,67.8,3.13,68.24,El Salvador,6.34,62.95
,1990,6.32,46.84,2.94,59.84,El Salvador,1.95,80.24
,1965,8.21,68.64,7.0,59.47,El Salvador,5.67,65.01
,1975,4.83,65.89,6.12,67.25,Finland,4.48,50.4
,1955,4.11,46.44,3.83,64.87,Finland,1.22,74.48
,1955,3.99,63.73,2.56,81.57,Finland,6.68,59.79
,1965,2.33,76.57,5.7,,Finland,7.3,72.44
,1960,1.47,79.86,4.82,75.65,Finland,5.9,73.59
,1955,3.48,69.78,3.99,81.57,Finland,2.21,55.33
,1985,6.67,76.31,2.57,60.65,Finland,4.98,76.63
,1955,2.57,68.08,,64.41,Finland,5.43,65.56
,1975,2.19,69.58,2.58,46.99,Finland,7.55,73.63
,1990,3.5,77.29,7.53,70.3,Finland,7.95,80.24
,1965,7.03,66.7,1.33,81.57,Finland,4.26,61.09
,1960,1.07,53.1,4.94,63.39,Finland,2.06,75.35
,1965,5.47,79.26,3.28,81.57,Finland,3.3,65.88
,1985,4.55,59.26,7.3,80.17,Finland,7.2,74.65
,1970,7.33,58.97,3.07,,France,1.81,80.24
,1990,5.86,81.57,3.11,63.8,France,1.84,66.8
,1990,7.51,71.24,8.23,54.94,France,7.36,62.45
,1985,8.07,68.36,3.43,77.53,France,,63.42
,1990,3.35,81.57,2.57,,France,4.97,66.92
,1970,6.53,60.24,3.35,63.86,France,6.26,60.15
,1975,6.67,73.63,,58.68,France,3.33,77.59
,1985,7.59,60.52,2.29,66.03,France,,55.82
,1965,4.62,81.57,3.45,56.49,Georgia,5.82,72.09
,1980,4.19,53.79,2.65,,Georgia,5.44,67.52
,1980,3.21,61.01,1.94,56.11,Georgia,6.03,78.12
,1965,2.62,53.96,2.16,57.62,Georgia,6.44,78.57
,1965,4.98,67.57,2.33,73.35,Georgia,4.88,70.0
,1965,1.58,69.85,2.72,63.78,Georgia,7.04,52.99
,2000,5.42,71.04,3.92,71.21,Georgia,7.76,70.7
,2000,6.69,58.98,2.54,60.52,Georgia,6.59,56.83
,1990,1.56,81.57,3.05,81.57,Georgia,3.99,72.79
,1985,4.8,63.68,5.55,69.17,Georgia,7.85,80.24
,1985,2.47,51.31,3.73,75.61,Georgia,7.81,
,1955,8.12,66.1,3.21,,Georgia,2.11,
,1985,2.06,54.07,2.82,65.62,Germany,4.84,
,1965,7.27,56.82,1.5,,Germany,1.5,
,1965,1.11,73.81,4.33,72.79,Germany,4.43,70.42
,1965,7.45,81.57,3.86,81.57,Germany,1.43,59.24
,1965,5.47,59.1,6.38,66.83,Germany,,58.06
,1980,7.59,74.41,1.9,,Germany,4.99,
,1980,1.74,62.39,2.59,81.57,Germany,3.0,56.26
,1975,3.55,68.71,6.48,61.61,Germany,8.08,80.24
,1955,2.79,55.96,5.31,59.88,Germany,1.43,68.79
,1975,1.83,67.94,8.23,65.51,Greece,7.94,78.84
,1960,1.27,65.83,4.9,61.18,Greece,,65.01
,1970,4.39,66.27,1.03,73.32,Greece,6.9,80.24
,1985,1.6,76.27,7.56,72.38,Greece,2.12,68.55
,1985,5.42,79.67,8.23,73.7,Greece,,71.8
,1965,7.35,72.39,5.02,76.06,Greece,7.98,66.38
,1985,5.78,63.59,4.4,73.43,Greece,,60.75
,1965,6.96,65.48,5.13,52.13,Greece,2.54,79.42
,1955,7.71,56.15,2.36,,Greece,5.2,70.69
,1980,4.07,59.66,,66.9,Greece,7.17,76.45
,1955,5.81,51.29,4.44,77.98,Greece,3.05,
,1960,1.97,73.74,3.06,76.09,Greece,7.47,51.74
,1955,6.77,63.56,4.16,73.51,Greece,2.66,75.2
,2000,4.32,64.93,2.54,73.22,Greece,6.21,78.05
,1970,1.75,54.32,3.69,55.38,Greece,,
,2000,7.94,71.26,2.68,74.37,Greece,5.28,62.93
,2000,6.3,52.24,5.96,77.56,Greece,4.49,78.62
,2000,2.93,62.19,3.19,68.54,Grenada,6.57,63.43
,1985,3.94,72.19,4.16,50.83,Grenada,4.3,63.94
,1970,1.56,55.04,2.63,63.41,Grenada,7.96,59.43
,1985,6.12,70.95,2.84,72.45,Grenada,2.45,58.58
,1965,5.61,59.63,1.32,,Grenada,,69.08
,1960,2.37,69.91,5.28,62.99,Grenada,1.99,53.09
,1960,5.58,68.32,4.52,66.58,Grenada,2.15,51.08
,1960,1.22,63.52,,66.92,Grenada,,76.87
,1990,1.96,63.48,1.54,81.57,Grenada,2.4,70.94
,1970,1.56,76.28,1.72,53.01,Grenada,1.43,70.4
,1995,5.51,58.31,,,Grenada,5.73,56.34
,1985,7.15,56.64,2.54,62.8,Grenada,4.71,70.42
,1975,6.54,67.43,1.18,77.52,Grenada,7.29,68.48
,2000,6.84,67.06,2.07,69.35,Grenada,7.83,67.61
,1970,2.79,69.72,3.1,67.24,Haiti,4.69,77.54
,1965,5.33,69.44,5.97,,Haiti,2.92,78.21
,2000,7.95,56.26,5.02,67.1,Haiti,3.87,76.65
,1995,7.6,69.11,8.23,68.65,Haiti,1.18,71.35
,1965,2.13,64.92,1.53,74.67,Haiti,2.64,45.52
,1995,4.94,63.98,3.34,74.42,Haiti,7.04,
,1985,3.95,66.55,2.7,54.24,Haiti,2.56,65.12
,1955,3.23,55.85,2.07,63.53,Haiti,6.28,80.24
,1955,6.94,66.68,,66.63,Haiti,5.35,64.58
,2000,3.4,81.57,2.99,75.01,Haiti,,56.68
,1995,6.31,69.28,1.59,75.77,Haiti,2.48,80.24
,1980,4.07,75.77,2.84,64.11,"Hong Kong, China",6.17,71.1
,1960,1.23,51.47,1.57,67.4,"Hong Kong, China",7.27,59.41
,1975,5.0,34.82,3.77,81.57,"Hong Kong, China",3.11,73.55
,2000,1.24,61.15,3.31,74.04,"Hong Kong, China",7.24,52.34
,1980,2.98,50.85,3.27,38.26,"Hong Kong, China",4.3,68.19
,1975,6.21,80.28,2.9,76.04,"Hong Kong, China",4.53,77.96
,1970,5.57,58.8,1.95,,"Hong Kong, China",,70.49
,1995,5.54,55.91,,55.75,"Hong Kong, China",3.96,63.83
,1970,5.19,71.05,3.57,56.7,Iceland,,68.22
,1960,1.41,53.11,4.98,67.7,Iceland,5.93,71.13
,1975,6.86,77.63,,64.54,Iceland,5.64,71.16
,1975,5.41,80.15,4.18,67.46,Iceland,,49.52
,1960,5.76,61.24,1.96,62.33,Iceland,4.18,72.56
,1990,6.84,68.87,4.82,71.81,Iceland,2.61,55.67
,1995,2.51,67.3,4.16,72.19,Iceland,,58.87
,2000,4.96,46.15,1.39,60.04,Iceland,5.92,72.89
,1980,1.71,60.7,3.53,52.32,India,1.69,79.55
,1995,5.17,67.73,4.06,59.44,India,7.27,80.24
,1980,3.81,77.59,4.0,73.12,India,5.48,74.42
,1980,5.97,78.5,2.32,66.29,India,6.04,42.63
,1960,1.18,61.38,2.31,64.86,India,2.14,69.07
,1960,7.01,65.69,2.7,81.57,India,1.36,62.4
,1960,6.23,67.77,3.61,64.04,India,8.19,73.59
,1965,1.19,64.83,,,India,4.66,64.88
,1955,6.87,57.07,1.43,59.92,India,7.08,51.26
,1985,6.06,72.5,3.21,78.31,India,2.03,79.34
,1965,2.27,64.78,2.86,59.17,Indonesia,7.67,80.24
,1960,2.1,63.13,,63.2,Indonesia,3.85,48.79
,2000,2.24,67.11,7.5,,Indonesia,6.13,75.73
,1985,1.6,55.52,1.57,73.73,Indonesia,8.11,76.77
,1990,3.91,66.69,5.27,69.19,Indonesia,3.08,65.82
,1980,7.78,49.42,5.03,69.88,Indonesia,5.29,61.46
,1960,7.87,68.31,5.22,54.91,Indonesia,6.74,71.4
,1975,6.72,70.64,1.86,44.14,Indonesia,2.08,56.41
,1960,1.18,61.83,3.04,70.77,Indonesia,3.69,63.28
,1970,7.65,59.87,3.7,70.45,Iran,5.96,62.61
,1995,5.89,58.77,5.91,69.26,Iran,,65.72
,1995,1.34,68.17,6.06,,Iran,2.18,
,2000,5.94,41.11,2.17,75.26,Iran,5.48,58.3
,2000,1.17,58.1,1.78,73.04,Iran,8.18,49.91
,1995,1.2,66.77,1.24,68.28,Iran,6.98,80.24
,2000,7.34,60.55,7.78,62.92,Iran,2.68,58.49
,1965,2.79,69.68,3.45,70.32,Iran,7.66,63.78
,1980,7.92,80.89,4.43,73.54,Iran,6.4,53.52
,1955,2.64,74.51,2.9,65.34,Iran,8.16,70.03
,1960,6.87,66.47,4.95,63.46,Iran,7.36,66.8
,1965,6.2,66.95,3.58,59.27,Iran,2.59,65.82
,1970,5.6,66.77,2.73,64.53,Iraq,4.41,57.37
,1970,6.38,63.46,6.83,66.46,Iraq,5.47,76.58
,1975,5.59,63.04,4.04,65.76,Iraq,4.49,61.05
,1985,6.82,70.84,,72.06,Iraq,2.43,67.01
,1955,4.41,63.57,1.34,60.68,Iraq,7.49,63.81
,1990,5.23,65.83,,58.75,Iraq,,63.03
,1970,5.19,78.07,4.46,69.24,Iraq,3.54,58.03
,1960,7.56,81.57,3.34,73.49,Iraq,6.96,51.88
,1980,1.32,54.46,3.93,61.65,Iraq,1.17,64.0
,1965,7.6,63.5,8.23,72.3,Iraq,2.74,53.07
,1960,7.55,68.84,1.18,76.67,Ireland,7.08,60.72
,1975,3.36,52.39,4.3,79.76,Ireland,3.95,61.49
,1960,2.07,80.6,1.7,81.57,Ireland,1.69,45.78
,1965,1.6,76.23,2.49,56.31,Ireland,2.92,76.81
,1960,5.54,79.23,3.63,42.38,Ireland,6.48,68.65
,1960,2.33,62.7,1.49,,Israel,1.81,65.46
,1960,6.15,58.75,1.5,64.22,Israel,3.56,49.31
,1990,4.22,75.37,3.21,76.96,Israel,6.53,48.22
,1965,2.28,79.25,4.1,62.72,Israel,4.31,
,2000,7.31,60.53,,60.94,Israel,2.19,52.94
,1990,5.24,60.53,2.72,81.57,Israel,7.21,63.45
,1985,7.26,71.17,4.64,43.67,Israel,2.44,73.72
,1975,4.22,64.48,2.34,81.57,Israel,3.15,65.23
,1990,6.97,48.01,5.67,72.22,Israel,5.24,63.29
,1990,7.04,67.92,4.74,,Italy,3.68,63.84
,2000,2.32,72.35,3.87,64.23,Italy,,66.12
,1990,3.67,49.83,,74.42,Italy,4.73,67.74
,1995,1.98,77.71,,68.81,Italy,8.12,60.09
,1965,1.28,53.77,4.19,60.47,Italy,6.69,49.37
,1990,3.78,73.35,2.09,66.94,Italy,4.26,55.81
,1955,6.12,68.98,4.61,68.18,Italy,7.88,59.1
,1985,4.9,54.38,3.04,76.89,Italy,7.78,79.26
,1990,2.2,57.2,2.4,63.29,Italy,8.08,76.73
,1975,1.87,68.52,5.81,69.06,Jamaica,8.11,63.32
,1965,2.05,64.82,4.59,61.95,Jamaica,2.24,60.68
,1955,3.21,58.76,,58.59,Jamaica,7.0,78.25
,1990,1.47,67.33,2.22,60.93,Jamaica,7.87,68.7
,1995,2.28,75.15,4.92,60.68,Jamaica,7.84,55.46
,1955,1.62,66.25,1.58,,Jamaica,5.92,72.89
,1960,8.12,66.42,2.95,66.67,Jamaica,3.58,49.31
,2000,2.67,81.57,,66.48,Jamaica,7.76,69.71
,1970,7.8,56.98,5.8,54.65,Jamaica,6.56,
,1955,6.61,75.37,,67.33,Jamaica,,76.47
,1955,5.71,71.49,3.16,68.16,Jamaica,3.11,58.92
,1990,2.77,70.18,3.56,81.57,Japan,8.01,64.1
,1995,4.65,66.5,5.21,75.13,Japan,4.77,67.05
,1970,3.32,72.4,1.78,59.62,Japan,3.17,52.31
,1995,1.32,62.42,2.63,81.57,Japan,,52.47
,1960,4.88,78.06,1.53,68.61,Japan,5.22,69.06
,1990,2.51,63.73,,72.54,Japan,7.01,
,1965,7.46,66.0,3.9,72.3,Japan,2.22,64.11
,1970,2.6,63.28,1.89,69.27,Kenya,6.08,64.25
,1970,7.52,66.39,2.96,45.87,Kenya,,67.26
,1995,6.36,69.03,2.8,74.47,Kenya,2.97,71.02
,1960,1.24,65.14,3.41,65.66,Kenya,2.92,60.47
,1990,5.55,65.64,5.11,71.7,Kenya,2.76,65.18
,1970,7.18,73.31,5.93,70.17,Kenya,6.45,70.19
,2000,3.87,62.09,1.31,79.64,Lebanon,5.9,64.2
,1990,5.6,65.0,2.33,67.9,Lebanon,5.05,70.18
,1970,6.53,76.43,,71.37,Lebanon,5.13,52.8
,1985,3.68,51.26,1.9,65.92,Lebanon,5.49,71.97
,1955,1.82,68.96,2.05,72.06,Lebanon,5.56,56.64
,1995,2.11,61.82,4.43,67.18,Lebanon,2.39,58.72
,1985,2.61,49.25,4.77,58.46,Lebanon,,56.91
,1990,8.19,71.97,3.93,57.01,Lebanon,5.72,71.62
,1985,4.22,66.97,2.2,70.84,Lebanon,2.57,58.27
,1980,1.72,46.04,2.81,64.15,Lebanon,7.4,61.81
,1995,1.08,66.1,,68.17,Lebanon,1.97,59.98
,1990,3.06,71.32,4.46,77.62,Mexico,3.67,
,1965,7.57,60.65,3.93,81.21,Mexico,5.11,57.42
,1955,6.58,56.62,3.01,55.7,Mexico,7.15,70.43
,1980,1.19,56.89,,,Mexico,6.13,60.82
,1980,4.75,63.33,1.48,67.8,Mexico,6.79,80.02
,1970,1.67,58.38,2.13,55.49,Mexico,2.49,62.37
,1985,4.72,75.59,2.55,72.73,Mexico,,56.36
,1980,2.85,78.08,5.57,70.62,Netherlands,5.76,70.43
,1995,8.1,61.11,2.64,67.96,Netherlands,5.69,80.24
,1990,1.99,62.93,5.33,71.77,Netherlands,3.77,71.33
,2000,5.58,49.07,4.31,73.53,Netherlands,5.67,45.53
,1995,4.52,73.41,5.72,,Netherlands,7.0,
,1960,4.64,60.36,3.39,67.32,Netherlands,7.87,47.9
,1965,5.24,69.64,5.23,70.97,Netherlands,7.89,68.15
