duration,waiting,kind
4.241384727192721,88,long
4.893490208851584,78,long
3.840896506548153,75,long
4.821873014340265,69,long
1.942864385988435,62,short
4.259168038743297,88,long
2.559648993090092,59,short
1.985878413766121,54,short
5.1,87,long
4.990758858470889,80,long
4.136933023203277,81,long
1.66810020629522,60,short
4.294036549305879,83,long
4.379074007198098,69,long
4.277731680768313,77,long
3.869920341399358,90,long
1.853966104879796,60,short
4.167384047215486,81,long
4.143015079430138,69,long
4.120864401083766,76,long
4.008853867634776,85,long
1.966638493687778,45,short
1.922546514286487,50,short
3.609280519668695,80,long
4.717796025828023,75,long
1.981428283750479,43,short
4.639484231609556,76,long
4.330642438646876,74,long
1.736240024407398,50,short
1.870100014758635,43,short
1.612239398426183,58,short
4.184405787173703,84,long
4.375703056391403,72,long
4.561901519114019,80,long
3.982745934500092,89,long
2.000404772809101,58,short
4.105954880626695,85,long
4.156522045235996,76,long
4.072078452343368,78,long
1.614512375279312,56,short
2.691745416393673,67,short
4.588546803472969,72,long
3.009699314277885,53,short
5.1,77,long
3.745482507552324,88,long
4.828288941043264,80,long
1.983108401999172,47,short
4.025350110100392,71,long
1.964266470585802,52,short
3.943609728264836,90,long
4.519319046197833,78,long
3.531775371056655,77,long
4.516775202433338,70,long
4.851949004349825,83,long
4.257713466307196,88,long
4.342084556219714,81,long
2.436562948559477,44,short
4.36658532357933,75,long
1.834301592763403,65,short
4.628718413031287,77,long
2.012403967792412,63,short
4.811350142606474,89,long
2.067026517597964,45,short
4.09818762933727,78,long
4.68225805756475,82,long
4.349243700656601,84,long
1.868743514851419,61,short
4.778476722651799,86,long
3.49199892030884,72,long
2.225292829333467,50,short
